z,y,x,t,intensity_raw,total_intensity,feature_0,feature_1,feature_2,norm,particle,t_starting,track_length,t_end,ID
2.4529812,339.6961,265.646,0,131.9,41526.504,7.26,-8.336,-4.633,11.99,17,0,99,98,17
4.683706,339.35336,266.092,1,78.75,13776.721,8.555,-9.414,-0.738,12.734,17,0,99,98,17
4.7724886,338.95377,265.54688,2,79.2,15040.111,9.77,-11.164,-1.793,14.945,17,0,99,98,17
4.7700095,338.62982,266.499,3,59.2,7161.825,11.234,-13.49,-2.268,17.7,17,0,99,98,17
4.536807,338.96954,266.78787,4,75.56,13144.086,11.44,-12.945,-2.58,17.47,17,0,99,98,17
4.9268236,338.95355,266.56824,5,68.8,12655.935,9.88,-12.66,-1.97,16.17,17,0,99,98,17
4.6173043,339.1818,266.006,6,79.75,17460.807,10.27,-11.266,-1.928,15.37,17,0,99,98,17
4.479803,339.3974,266.39322,7,79.5,16538.957,8.45,-12.05,-2.361,14.91,17,0,99,98,17
4.9117627,339.80344,266.98056,8,82.5,15430.16,10.54,-13.766,-1.745,17.42,17,0,99,98,17
5.1033998,339.16104,266.8169,9,82.56,15358.107,9.38,-12.46,-2.598,15.81,17,0,99,98,17
4.761189,339.64746,267.0055,10,74.8,10175.449,8.99,-12.46,-2.203,15.52,17,0,99,98,17
4.911691,339.722,266.67755,11,71.44,11716.268,8.47,-14.24,-1.14,16.61,17,0,99,98,17
4.8155947,340.7068,266.67374,12,64.75,9191.241,8.54,-14.3,-2.803,16.88,17,0,99,98,17
4.715482,340.59958,266.7255,13,75.56,14210.733,6.918,-13.33,-2.361,15.2,17,0,99,98,17
4.522242,340.7102,267.04623,14,67.56,11618.728,7.85,-14.984,-2.84,17.16,17,0,99,98,17
4.493072,339.2604,266.44107,15,53.06,4722.8755,9.414,-13.766,-1.614,16.75,17,0,99,98,17
4.4093747,339.5598,266.17593,16,63.72,8284.872,9.05,-17.11,-2.99,19.58,17,0,99,98,17
4.5314374,339.2755,266.33148,17,64.75,11725.098,7.33,-14.086,-1.837,15.98,17,0,99,98,17
4.3424606,339.48297,266.0587,18,60.47,11731.336,6.105,-13.13,-2.582,14.71,17,0,99,98,17
4.4520183,339.71442,266.28116,19,66.5,11967.906,7.273,-14.71,-3.045,16.69,17,0,99,98,17
4.430654,339.7286,266.15915,20,56.94,7915.999,9.195,-17.5,-2.586,19.94,17,0,99,98,17
4.7131863,339.9883,265.71774,21,61.4,11730.952,7.254,-13.8,-3.076,15.89,17,0,99,98,17
4.553802,340.475,265.93246,22,60.2,9628.76,7.38,-12.72,-4.24,15.305,17,0,99,98,17
4.4801235,340.8273,265.96695,23,59.53,7978.3086,8.54,-14.24,-3.852,17.05,17,0,99,98,17
4.6497855,341.6209,266.053,24,60.22,7045.556,10.19,-15.12,-2.92,18.45,17,0,99,98,17
4.533183,341.02585,266.2749,25,65.3,11107.99,6.74,-12.96,-4.086,15.164,17,0,99,98,17
4.556878,341.06763,265.998,26,65.56,10032.714,10.2,-14.4,-3.697,18.03,17,0,99,98,17
4.494962,340.46094,266.0681,27,56.75,5674.621,8.59,-11.125,-5.223,14.99,17,0,99,98,17
4.3177996,340.60144,266.17047,28,62.94,6986.893,13.01,-15.0,-3.59,20.19,17,0,99,98,17
4.2410536,339.42776,265.78726,29,57.62,8987.976,8.5,-16.48,-3.877,18.95,17,0,99,98,17
4.544985,338.77377,266.24365,30,58.1,9119.264,8.16,-14.29,-3.363,16.78,17,0,99,98,17
4.9755416,338.45013,266.1329,31,69.2,16125.619,8.96,-12.44,-3.363,15.695,17,0,99,98,17
4.7213297,337.55127,266.41312,32,65.3,14631.48,11.9,-13.07,-3.146,17.95,17,0,99,98,17
4.7654696,337.3574,266.24973,33,71.8,16734.328,8.7,-12.86,-3.566,15.93,17,0,99,98,17
4.3985834,336.81937,266.01083,34,67.8,15260.191,8.64,-15.72,-3.55,18.28,17,0,99,98,17
4.1199884,337.29175,265.95407,35,64.2,15728.95,15.13,-14.336,-2.781,21.03,17,0,99,98,17
4.487487,336.9042,265.65604,36,63.53,18866.871,7.94,-14.01,-3.39,16.45,17,0,99,98,17
4.365013,337.62134,266.02115,37,66.2,15679.312,9.88,-14.75,-4.53,18.33,17,0,99,98,17
4.6182384,337.70868,266.00836,38,66.1,13690.611,11.44,-13.46,-3.768,18.06,17,0,99,98,17
4.843715,338.6784,265.97092,39,64.44,14301.687,10.93,-14.086,-3.44,18.16,17,0,99,98,17
4.6026225,338.87665,265.87238,40,59.03,9798.545,11.44,-16.17,-3.61,20.14,17,0,99,98,17
4.880056,338.4611,265.69,41,58.16,13606.592,12.586,-13.57,-3.986,18.94,17,0,99,98,17
4.585901,338.2809,265.46252,42,62.53,17135.852,9.67,-14.125,-4.043,17.58,17,0,99,98,17
4.619232,337.66467,265.56146,43,65.7,16096.941,20.08,-3.795,-3.203,20.69,17,0,99,98,17
4.900312,336.9119,265.50446,44,65.1,19274.805,9.52,-16.66,-3.361,19.48,17,0,99,98,17
5.0088344,336.27844,265.8646,45,66.06,19085.098,10.29,-13.375,-3.719,17.28,17,0,99,98,17
4.835507,336.7458,265.71024,46,72.5,23194.123,13.23,-14.164,-3.309,19.66,17,0,99,98,17
4.834668,336.27307,265.57553,47,64.9,20892.441,7.742,-15.32,-4.297,17.7,17,0,99,98,17
5.0852127,335.92838,265.71503,48,67.0,20839.553,7.855,-16.72,-3.512,18.8,17,0,99,98,17
4.964208,335.73557,265.43655,49,73.56,23756.076,-24.53,0.9277,-2.896,24.73,17,0,99,98,17
5.3665795,336.5428,265.4931,50,62.28,17934.691,21.06,-2.916,-2.914,21.47,17,0,99,98,17
4.824924,336.9349,265.42517,51,57.34,19556.412,17.9,-9.89,-3.486,20.75,17,0,99,98,17
4.8713284,336.82452,264.97592,52,61.3,20658.527,3.178,-14.23,-3.826,15.07,17,0,99,98,17
4.9267807,336.7622,265.44394,53,55.12,15708.685,4.26,-15.44,-3.88,16.48,17,0,99,98,17
4.822596,336.705,265.26407,54,63.2,20600.736,5.42,-16.27,-4.273,17.67,17,0,99,98,17
5.0885515,336.29633,264.99875,55,65.2,21838.256,2.67,-13.445,-3.307,14.1,17,0,99,98,17
4.891825,336.1997,264.91278,56,60.84,20378.604,2.293,-13.45,-3.406,14.07,17,0,99,98,17
4.8971457,336.36465,264.42688,57,56.16,17294.713,2.057,-13.99,-2.68,14.39,17,0,99,98,17
4.736622,335.9041,264.87592,58,56.25,17497.502,1.048,-12.71,-3.072,13.125,17,0,99,98,17
4.9180956,335.9704,264.8381,59,53.88,16648.168,2.342,-16.53,-2.98,16.97,17,0,99,98,17
4.844145,335.85217,264.96204,60,54.9,16855.846,0.4888,-12.61,-3.473,13.086,17,0,99,98,17
4.82591,336.06018,265.00208,61,54.5,14280.621,2.549,-18.25,-3.72,18.8,17,0,99,98,17
4.761489,336.42084,264.51013,62,49.9,16167.458,-0.1787,-13.11,-3.594,13.59,17,0,99,98,17
4.552248,335.59583,264.08905,63,49.44,12161.793,0.874,-15.11,-2.87,15.41,17,0,99,98,17
4.97611,336.15973,264.2908,64,51.6,14863.378,0.3152,-14.414,-3.34,14.8,17,0,99,98,17
4.7243586,336.31372,264.51077,65,45.75,8693.072,1.489,-15.15,-3.047,15.52,17,0,99,98,17
4.7670994,336.7433,264.03323,66,42.06,9422.934,-1.3125,-15.2,-3.287,15.61,17,0,99,98,17
4.8044815,336.2106,264.07556,67,41.7,9590.556,-0.571,-11.78,-4.375,12.58,17,0,99,98,17
4.8129725,335.63354,264.8343,68,43.75,9540.871,-0.2869,-12.15,-4.066,12.81,17,0,99,98,17
4.9467387,335.63968,264.407,69,40.3,8503.257,-0.5137,-19.33,-2.336,19.47,17,0,99,98,17
4.84416,334.95663,264.45016,70,39.78,9508.967,-1.394,-17.77,-3.09,18.08,17,0,99,98,17
4.876338,334.7253,264.69174,71,44.25,9693.425,-2.816,-21.69,-2.791,22.05,17,0,99,98,17
4.9833927,334.2519,264.53964,72,42.4,11406.25,-6.75,-23.06,-2.77,24.19,17,0,99,98,17
5.092445,335.10583,264.4432,73,43.03,11317.713,-1.902,-20.33,-2.229,20.53,17,0,99,98,17
5.1877522,334.60507,264.47916,74,42.47,11846.744,-9.195,23.62,-1.588,25.39,17,0,99,98,17
5.323619,335.0343,264.26718,75,42.44,11588.906,-4.4,-23.06,-1.848,23.56,17,0,99,98,17
5.2748213,335.00717,265.16086,76,42.16,11721.536,-1.176,-19.9,-1.381,20.0,17,0,99,98,17
5.331357,334.96457,264.5365,77,43.28,10129.55,-3.41,-22.33,-2.047,22.69,17,0,99,98,17
5.4719353,335.13336,264.22354,78,43.97,10373.183,-1.085,-20.17,-2.078,20.31,17,0,99,98,17
5.180773,334.97507,263.96738,79,44.75,12035.56,-3.848,-23.27,-1.233,23.62,17,0,99,98,17
5.4299593,335.27448,264.84686,80,38.1,6935.791,-4.297,-23.88,-1.969,24.34,17,0,99,98,17
5.615613,334.97092,264.22992,81,42.3,7317.725,-28.98,11.08,-0.8174,31.05,17,0,99,98,17
5.3375077,335.2718,264.8583,82,41.28,9492.847,-9.445,24.67,-0.9424,26.42,17,0,99,98,17
5.1339483,334.62888,264.37708,83,47.8,11908.065,-15.85,25.73,-0.9224,30.25,17,0,99,98,17
5.260742,334.77228,264.545,84,40.75,6802.666,-14.305,24.53,-1.38,28.44,17,0,99,98,17
5.0561604,334.56586,265.08124,85,41.56,6026.809,-29.88,10.88,-0.912,31.81,17,0,99,98,17
5.2909155,334.2096,264.99338,86,43.75,6692.615,-19.16,23.7,-1.015,30.5,17,0,99,98,17
5.315727,333.93484,264.67194,87,41.9,6535.3525,-23.34,17.33,-1.864,29.12,17,0,99,98,17
5.175773,333.61444,264.04886,88,43.56,7315.952,-10.164,24.05,-2.646,26.25,17,0,99,98,17
5.193097,333.51105,263.98285,89,45.03,8014.116,-21.58,18.52,-1.72,28.48,17,0,99,98,17
5.4175134,333.59448,263.7193,90,43.8,7623.216,-3.904,-24.7,-2.256,25.1,17,0,99,98,17
5.473567,333.49826,263.83002,91,44.34,6786.5444,-3.023,-22.02,-3.42,22.48,17,0,99,98,17
5.6203346,334.07852,263.33762,92,42.75,8894.778,-8.58,-21.05,-2.236,22.84,17,0,99,98,17
5.3452306,334.22473,263.2651,93,42.12,6825.537,-15.266,24.4,-2.312,28.88,17,0,99,98,17
5.445664,334.76648,263.01285,94,41.94,5830.09,-27.89,14.98,-1.626,31.69,17,0,99,98,17
5.432966,335.97784,262.5865,95,48.16,7509.9688,-21.8,12.54,-4.324,25.5,17,0,99,98,17
5.36087,335.83563,262.4376,96,43.25,5408.1235,-21.1,19.38,-2.033,28.72,17,0,99,98,17
5.3009377,335.90375,262.73105,97,42.0,6591.771,-10.25,19.86,-2.703,22.52,17,0,99,98,17
5.295595,336.33832,262.40384,98,40.16,5179.121,-25.45,12.63,-2.322,28.52,17,0,99,98,17
10.9910145,164.93483,275.07684,0,103.4,55422.355,-9.27,0.532,-2.479,9.62,145,0,99,98,145
10.64363,165.30916,275.43216,1,111.94,58312.805,-9.45,1.557,-1.448,9.695,145,0,99,98,145
10.673864,164.87286,275.5947,2,116.0,62629.992,-8.42,1.911,-1.822,8.83,145,0,99,98,145
9.653401,165.29457,275.56363,3,114.2,67959.95,-8.69,3.135,-2.148,9.484,145,0,99,98,145
9.422771,165.4951,275.7466,4,108.5,61316.402,-8.21,2.492,-2.7,9.0,145,0,99,98,145
9.893216,165.69063,275.80637,5,83.2,36933.883,-6.234,0.003479,-2.098,6.58,145,0,99,98,145
10.358122,165.5661,276.3816,6,66.3,19101.125,-4.3,-2.385,-1.757,5.223,145,0,99,98,145
10.879205,165.9261,276.45718,7,65.56,19332.322,-5.61,-1.907,-1.716,6.168,145,0,99,98,145
11.149143,166.30956,276.57874,8,64.75,16184.231,-3.53,-4.637,-1.946,6.14,145,0,99,98,145
11.412665,165.90094,276.48904,9,64.1,16087.551,-4.688,-3.826,-1.793,6.312,145,0,99,98,145
10.598109,165.86368,276.9025,10,64.4,20024.578,-5.95,-0.526,-1.82,6.246,145,0,99,98,145
10.574484,165.95302,277.1589,11,56.62,15008.156,-6.277,-1.468,-1.903,6.723,145,0,99,98,145
13.921683,164.53435,280.4491,12,48.3,724.57214,-4.75,-4.51,-3.941,7.65,145,0,99,98,145
13.634732,164.63293,280.112,13,53.12,6588.737,-6.46,-1.312,-2.865,7.188,145,0,99,98,145
12.812124,164.86952,278.81094,14,48.8,4149.5825,-4.43,-4.324,-2.744,6.77,145,0,99,98,145
12.171466,164.99446,277.89722,15,48.0,4895.5415,-4.9,-3.404,-3.77,7.06,145,0,99,98,145
12.587863,164.95326,278.3743,16,41.7,3377.7107,-4.113,-4.727,-3.51,7.18,145,0,99,98,145
11.395151,165.69089,277.5392,17,52.72,12599.696,-6.086,-2.24,-2.348,6.9,145,0,99,98,145
11.531875,165.6532,277.54065,18,49.72,11982.922,-6.223,-2.082,-2.404,6.99,145,0,99,98,145
12.408298,165.64975,277.77545,19,62.5,21060.727,-6.297,-1.942,-3.182,7.32,145,0,99,98,145
12.675993,165.53378,277.73593,20,68.56,18646.182,-5.637,-4.29,-3.129,7.742,145,0,99,98,145
10.474636,165.4578,277.62473,21,56.75,27975.104,-6.83,0.11487,-2.926,7.43,145,0,99,98,145
12.168198,165.46965,277.96014,22,75.5,30873.443,-8.51,1.783,-3.477,9.36,145,0,99,98,145
10.549423,165.30154,277.90472,23,72.75,43126.48,-8.71,1.564,-3.936,9.69,145,0,99,98,145
10.475956,165.90714,277.9192,24,83.3,55308.367,-8.71,2.023,-3.393,9.56,145,0,99,98,145
11.330131,165.296,277.9196,25,93.25,57647.49,-10.62,5.434,-3.67,12.48,145,0,99,98,145
11.859615,165.48273,277.92242,26,102.44,65233.402,-11.0,5.684,-4.12,13.05,145,0,99,98,145
12.067796,165.73485,277.66226,27,101.9,61630.164,-10.33,4.34,-3.988,11.89,145,0,99,98,145
10.52735,166.01645,278.98465,28,100.3,91584.66,-11.06,3.324,-6.2,13.1,145,0,99,98,145
11.076097,165.66348,277.28363,29,110.2,82312.07,-10.94,6.8,-4.266,13.57,145,0,99,98,145
10.817303,165.40166,278.71838,30,107.0,98442.88,-11.17,7.496,-5.05,14.37,145,0,99,98,145
11.171574,165.87314,278.55515,31,114.4,106367.24,-12.02,7.52,-5.87,15.35,145,0,99,98,145
10.782701,165.7701,278.78674,32,105.1,102076.63,-12.56,5.473,-6.875,15.336,145,0,99,98,145
10.873726,165.77605,278.51648,33,103.8,100900.41,-11.586,6.906,-5.547,14.586,145,0,99,98,145
10.56544,165.41422,278.76862,34,101.56,99832.76,-11.82,7.625,-5.402,15.07,145,0,99,98,145
10.834542,166.31015,278.90695,35,98.0,90547.49,-12.53,2.566,-5.52,13.93,145,0,99,98,145
11.217463,166.52658,279.62686,36,95.94,91928.12,-11.734,5.086,-5.46,13.914,145,0,99,98,145
12.395367,166.44566,279.46976,37,94.7,59368.26,-13.7,4.05,-6.29,15.61,145,0,99,98,145
12.883626,166.26979,279.35492,38,100.25,67486.24,-12.88,2.26,-6.164,14.46,145,0,99,98,145
12.318503,166.70404,279.0084,39,106.25,76281.41,-13.31,2.225,-6.062,14.8,145,0,99,98,145
12.467819,166.73262,279.04688,40,102.06,75854.14,-13.93,3.893,-5.633,15.52,145,0,99,98,145
12.166542,166.9367,279.01727,41,105.06,84689.625,-15.33,2.408,-6.965,17.0,145,0,99,98,145
12.271103,167.21878,278.93414,42,105.25,82619.9,-14.49,4.523,-6.535,16.53,145,0,99,98,145
12.155553,167.24449,278.82315,43,115.6,91594.49,-13.58,-8.805,-7.137,17.69,145,0,99,98,145
12.045594,167.22589,278.87936,44,114.56,99428.09,-15.7,5.348,-6.22,17.72,145,0,99,98,145
12.322601,167.10486,279.36624,45,116.3,109573.88,-15.45,6.28,-6.098,17.77,145,0,99,98,145
11.916614,167.36885,278.7227,46,118.06,117014.28,-18.84,2.777,-7.453,20.45,145,0,99,98,145
11.625257,167.5588,278.79962,47,119.0,121856.7,-15.93,9.11,-6.08,19.33,145,0,99,98,145
11.835801,167.50946,278.53442,48,123.7,124042.3,-18.16,8.51,-6.367,21.03,145,0,99,98,145
11.406947,167.5985,278.336,49,122.94,118360.62,12.62,-16.66,-12.24,24.22,145,0,99,98,145
11.168422,167.52985,278.11514,50,124.44,127946.07,-18.22,-11.23,-8.26,22.94,145,0,99,98,145
10.747117,167.55518,278.0159,51,127.6,131193.45,-21.31,-2.246,-7.555,22.73,145,0,99,98,145
10.650654,167.38249,277.56622,52,120.06,118614.59,-15.78,9.65,-5.656,19.34,145,0,99,98,145
10.5302305,166.5396,277.79877,53,109.44,91816.234,-15.36,7.9,-6.668,18.52,145,0,99,98,145
10.849879,166.47462,277.58948,54,98.9,69806.36,-14.4,3.602,-6.766,16.31,145,0,99,98,145
11.097381,166.64555,277.53125,55,105.1,81164.5,-14.664,4.344,-5.645,16.3,145,0,99,98,145
10.784835,166.50333,277.55197,56,105.06,83653.62,-14.555,5.945,-4.934,16.48,145,0,99,98,145
10.703872,166.54895,277.47537,57,108.6,91130.57,-15.27,5.78,-5.137,17.12,145,0,99,98,145
10.347658,166.816,278.11444,58,121.9,108730.05,-16.02,8.34,-4.48,18.6,145,0,99,98,145
11.091959,166.88823,278.8074,59,109.94,105783.01,-15.984,6.836,-5.727,18.3,145,0,99,98,145
11.778835,167.60155,279.70108,60,91.25,99293.21,-15.34,7.066,-3.898,17.33,145,0,99,98,145
11.629273,167.3312,279.56604,61,89.0,89711.57,-15.28,5.703,-7.043,17.77,145,0,99,98,145
11.387358,167.67816,279.66367,62,90.6,104596.914,-14.77,7.57,-3.523,16.97,145,0,99,98,145
11.269436,166.87001,278.7258,63,94.75,103366.93,-15.28,7.332,-4.527,17.55,145,0,99,98,145
10.974545,166.9308,279.04727,64,87.6,87363.12,-14.945,6.19,-6.25,17.34,145,0,99,98,145
10.727606,166.85849,279.19876,65,80.1,70526.42,-14.49,1.623,-5.93,15.74,145,0,99,98,145
10.8538,167.38223,278.8048,66,75.2,69568.15,-15.18,3.342,-4.71,16.23,145,0,99,98,145
10.875259,167.88844,279.1349,67,80.9,82169.19,-13.85,5.246,-4.152,15.38,145,0,99,98,145
11.170054,168.12646,279.37305,68,89.0,93898.05,-13.91,6.4,-2.635,15.53,145,0,99,98,145
11.13745,168.37067,279.5312,69,78.8,79894.266,-14.266,6.094,-6.08,16.66,145,0,99,98,145
11.2064905,168.53203,279.70386,70,79.94,89945.555,-15.18,5.273,-4.1,16.58,145,0,99,98,145
11.297416,168.99486,279.60794,71,83.6,78434.125,-14.88,6.992,-6.094,17.53,145,0,99,98,145
11.708493,168.7388,279.83347,72,76.4,74141.87,-14.37,7.38,-7.062,17.62,145,0,99,98,145
10.055158,168.5235,277.79755,73,60.88,26730.59,-14.01,1.913,-7.04,15.8,145,0,99,98,145
9.832912,167.69783,277.12067,74,60.47,26849.64,-13.63,-1.549,-6.93,15.37,145,0,99,98,145
9.839738,168.02309,276.5665,75,62.7,26202.658,-14.664,0.1724,-7.4,16.42,145,0,99,98,145
9.92887,168.2198,277.6817,76,63.03,30941.2,-15.04,1.395,-6.027,16.27,145,0,99,98,145
10.216861,168.18242,277.22626,77,57.25,24904.66,-15.1,-0.7544,-6.598,16.5,145,0,99,98,145
9.964483,167.94742,276.96576,78,49.22,19249.701,-14.664,-2.283,-5.93,15.98,145,0,99,98,145
10.158914,167.92857,277.1476,79,47.62,19283.295,-14.79,-1.16,-6.09,16.03,145,0,99,98,145
9.841254,168.04823,277.46713,80,50.88,17702.3,-15.6,-2.68,-5.88,16.88,145,0,99,98,145
9.948725,168.18196,277.40442,81,50.72,15418.213,-12.71,-10.35,-7.355,17.97,145,0,99,98,145
10.424752,169.10944,278.55618,82,48.78,18103.08,-15.266,-0.357,-6.734,16.69,145,0,99,98,145
10.292639,168.31642,277.08353,83,42.8,11128.565,-16.34,-0.456,-5.812,17.34,145,0,99,98,145
10.501353,169.7666,278.95312,84,48.8,15860.425,-15.82,-3.672,-7.01,17.69,145,0,99,98,145
10.70462,169.88553,279.1377,85,41.1,9123.869,-11.92,-12.02,-7.215,18.4,145,0,99,98,145
9.47309,166.6777,276.7914,86,24.27,582.2002,-20.2,4.02,-6.137,21.5,145,0,99,98,145
9.869873,167.0237,276.5715,87,22.6,677.7107,-19.75,-1.089,-5.15,20.44,145,0,99,98,145
9.936851,167.17067,276.8497,88,33.4,4710.258,-17.11,6.02,-5.344,18.9,145,0,99,98,145
9.675362,167.09598,276.75476,89,37.47,6292.336,-19.53,-0.4614,-5.26,20.23,145,0,99,98,145
10.022576,166.75456,276.62466,90,40.2,7875.2334,-15.09,-10.28,-5.4,19.05,145,0,99,98,145
9.9607,166.56198,276.42578,91,39.56,6643.9126,-14.945,-9.29,-5.836,18.55,145,0,99,98,145
10.074076,167.31648,276.43304,92,43.0,11785.025,-17.16,-3.656,-4.68,18.16,145,0,99,98,145
10.359798,167.13521,276.09686,93,40.47,7043.7314,-18.52,5.195,-5.035,19.88,145,0,99,98,145
9.422257,167.26587,275.99817,94,45.88,8992.636,-19.52,-5.0,-5.4,20.86,145,0,99,98,145
9.62988,167.2124,275.68442,95,42.75,5900.2046,-20.66,-3.984,-5.832,21.83,145,0,99,98,145
10.306904,167.0308,275.7888,96,41.12,4647.9976,-21.83,1.162,-5.426,22.52,145,0,99,98,145
9.43056,166.87395,276.22296,97,39.03,6714.3477,-18.36,5.66,-5.117,19.88,145,0,99,98,145
9.775315,167.3169,276.4266,98,38.78,4033.1821,-20.05,-4.918,-5.63,21.4,145,0,99,98,145
11.985639,554.50275,268.64716,0,59.4,11763.531,18.66,2.576,1.29,18.88,169,0,99,98,169
10.909539,554.16583,269.50613,1,73.56,28185.082,19.69,3.809,1.042,20.08,169,0,99,98,169
12.644891,554.09357,269.0746,2,71.5,20444.129,18.2,4.0,1.421,18.69,169,0,99,98,169
12.808321,554.0116,268.65628,3,79.8,18829.68,17.58,3.01,1.65,17.9,169,0,99,98,169
12.563352,554.1029,269.43042,4,85.94,28954.178,16.31,7.43,1.275,17.97,169,0,99,98,169
12.398585,553.7633,269.5225,5,74.1,21202.248,15.89,5.21,1.404,16.78,169,0,99,98,169
12.845968,553.1285,269.08255,6,87.8,29769.967,15.945,5.355,2.057,16.95,169,0,99,98,169
13.19739,553.25574,269.0424,7,85.75,31890.773,16.52,4.156,1.572,17.11,169,0,99,98,169
12.782804,553.164,269.01013,8,83.6,30261.744,16.4,5.0,1.348,17.2,169,0,99,98,169
11.920026,552.81757,269.19522,9,85.2,37067.523,16.61,6.21,1.32,17.78,169,0,99,98,169
12.233665,552.9744,269.0789,10,75.7,22255.213,16.86,2.855,1.712,17.19,169,0,99,98,169
11.950702,552.1329,269.41913,11,80.75,30527.094,15.914,4.125,1.547,16.52,169,0,99,98,169
11.549104,551.8295,268.76385,12,63.88,17951.484,14.836,1.365,1.411,14.97,169,0,99,98,169
10.837736,551.1365,268.53058,13,52.06,13953.779,15.66,0.1558,1.404,15.72,169,0,99,98,169
11.780625,550.58673,268.35498,14,57.62,14293.638,15.9,-1.284,1.873,16.06,169,0,99,98,169
11.82482,550.07635,268.08768,15,61.88,16584.574,15.125,-0.531,1.417,15.195,169,0,99,98,169
11.323925,549.4047,267.89606,16,55.75,10758.051,15.03,-1.158,0.4827,15.086,169,0,99,98,169
11.129367,549.53046,267.72888,17,57.97,18322.27,14.78,0.2269,0.8164,14.805,169,0,99,98,169
11.059498,549.1255,267.69727,18,52.3,15743.039,14.85,1.996,0.9033,15.016,169,0,99,98,169
12.21781,548.6277,268.16867,19,34.28,1440.1824,13.71,-2.492,0.897,13.96,169,0,99,98,169
11.991168,547.9483,268.1002,20,36.47,3646.5645,13.734,-0.7007,-0.09607,13.75,169,0,99,98,169
12.307804,547.3425,267.7823,21,42.38,8133.913,13.5,-0.425,0.7344,13.52,169,0,99,98,169
12.29128,546.80853,268.68246,22,51.25,10605.585,12.8,1.342,0.02844,12.87,169,0,99,98,169
11.843651,546.4765,268.2225,23,52.4,10846.783,12.65,1.376,-0.10425,12.73,169,0,99,98,169
11.607735,546.3788,267.87772,24,55.22,12536.026,13.51,3.334,0.2993,13.92,169,0,99,98,169
10.83465,545.17615,267.57794,25,56.2,19548.852,11.97,3.947,-0.039,12.6,169,0,99,98,169
11.138478,545.2817,267.75797,26,54.53,15595.79,11.74,4.727,-0.103,12.66,169,0,99,98,169
11.42035,545.153,267.39966,27,66.2,21053.002,12.04,4.305,-0.3552,12.79,169,0,99,98,169
11.996036,545.7043,268.15738,28,67.5,20992.076,10.984,6.848,-0.9263,12.98,169,0,99,98,169
11.326425,545.3613,267.58075,29,59.84,25555.428,11.3,5.207,-0.3167,12.445,169,0,99,98,169
12.034732,544.60846,268.33542,30,57.34,19324.973,11.125,3.357,-0.083,11.62,169,0,99,98,169
12.574264,545.36536,268.4448,31,64.06,23649.467,10.71,5.812,-0.5156,12.195,169,0,99,98,169
12.357376,544.7167,268.29422,32,67.2,26538.059,9.54,6.207,-0.563,11.4,169,0,99,98,169
12.6077175,544.41943,268.2321,33,78.7,35800.777,9.64,6.86,-0.07526,11.836,169,0,99,98,169
11.895465,544.4262,268.726,34,81.3,41872.312,8.78,7.79,-0.3408,11.74,169,0,99,98,169
11.50736,544.6543,268.26456,35,93.1,52256.363,2.877,12.54,-0.4248,12.87,169,0,99,98,169
11.717578,544.6285,267.6252,36,82.0,50096.12,5.887,9.945,-0.586,11.58,169,0,99,98,169
11.783135,544.7914,268.201,37,93.9,54740.89,1.929,11.27,-1.542,11.54,169,0,99,98,169
11.550446,543.7979,267.5261,38,90.8,48411.727,3.91,9.02,-1.222,9.914,169,0,99,98,169
10.8518715,544.2456,267.4415,39,88.7,53556.92,2.566,10.54,-1.679,10.98,169,0,99,98,169
11.230764,544.05524,267.5804,40,91.0,50226.08,2.78,10.37,-1.407,10.83,169,0,99,98,169
10.923695,544.0587,267.83887,41,84.6,48251.402,2.312,8.57,-2.06,9.12,169,0,99,98,169
11.168489,544.1292,268.1581,42,75.75,38862.156,5.207,7.633,-1.489,9.36,169,0,99,98,169
10.96771,544.0009,268.47614,43,62.78,22666.523,1.394,8.5,-1.346,8.72,169,0,99,98,169
11.013061,544.3355,267.9989,44,39.66,9158.546,8.98,1.7,-0.771,9.17,169,0,99,98,169
11.440999,543.5286,269.0443,45,35.5,5502.2993,10.17,1.515,-0.995,10.33,169,0,99,98,169
11.139734,543.4527,268.05905,46,48.3,9322.114,8.99,2.2,-1.281,9.34,169,0,99,98,169
10.896592,543.452,268.05756,47,37.72,9997.921,9.79,1.192,-0.537,9.875,169,0,99,98,169
10.732438,543.3526,267.8461,48,39.75,8985.508,7.87,0.7905,-0.8213,7.953,169,0,99,98,169
10.780388,543.6451,268.06964,49,46.88,8109.278,-2.844,7.656,-2.273,8.48,169,0,99,98,169
10.184599,543.98334,267.3629,50,29.45,1943.7117,6.13,6.273,-0.954,8.82,169,0,99,98,169
11.402034,544.2849,267.3957,51,32.78,5048.814,4.645,5.562,-1.344,7.37,169,0,99,98,169
11.305536,543.71655,267.16608,52,41.2,11821.954,7.625,3.533,-0.01392,8.41,169,0,99,98,169
11.491896,543.97577,268.05405,53,44.62,14501.319,7.41,4.195,-0.5234,8.53,169,0,99,98,169
11.538465,544.1874,268.40622,54,52.56,17714.215,6.617,4.688,-1.344,8.22,169,0,99,98,169
12.338954,544.43695,268.06052,55,58.47,26657.242,6.53,4.34,-1.384,7.96,169,0,99,98,169
11.750063,544.3533,268.15778,56,59.72,29381.373,7.867,4.305,-0.76,9.0,169,0,99,98,169
12.155029,544.23334,268.1429,57,55.9,28617.117,7.14,3.61,-1.22,8.09,169,0,99,98,169
