ID,t0,t,x,y,z,FI,TL
484,1,16,353.33505,76.65668,58.42094,292.5,43
484,1,17,353.54227,76.99329,58.3955,324.2,43
484,1,18,353.50458,76.4349,58.41985,331.0,43
484,1,19,353.009,76.63822,58.260086,354.5,43
484,1,20,353.01144,77.42226,57.708363,409.5,43
484,1,21,352.71918,77.930984,57.36803,420.8,43
484,1,22,353.10236,77.41788,57.407585,450.5,43
484,1,23,353.41907,78.210045,57.41158,472.0,43
484,1,24,353.47525,78.08587,57.736427,505.2,43
484,1,25,353.3592,78.115364,57.157845,490.5,43
484,1,26,353.33002,78.16074,57.397327,479.2,43
484,1,27,353.0744,78.2011,56.82581,504.5,43
484,1,28,352.87848,79.12979,57.118248,461.8,43
484,1,29,352.8866,78.94838,57.011932,512.5,43
484,1,30,352.63635,79.40813,56.856934,488.2,43
484,1,31,353.18533,78.91091,56.508293,466.2,43
484,1,32,352.38467,79.16849,56.98072,415.8,43
484,1,33,352.78064,79.15167,57.14202,318.8,43
484,1,34,352.7013,78.86765,56.245617,277.0,43
484,1,35,352.92352,79.673256,55.64172,293.0,43
484,1,36,352.10742,79.67288,55.672783,260.2,43
484,1,37,352.28836,79.675964,55.8322,278.0,43
484,1,38,352.45663,80.031425,55.375126,281.2,43
484,1,39,352.47614,80.072525,54.874115,272.8,43
484,1,40,351.75595,80.53384,55.844513,251.5,43
484,1,41,350.7702,81.00273,55.246647,255.0,43
484,1,42,349.99805,80.99956,54.474525,242.0,43
484,1,43,350.4312,81.58275,54.68129,233.2,43
578,1,1,366.88644,280.02853,72.08501,316.0,43
578,1,2,366.73532,278.8769,71.39076,319.2,43
578,1,3,366.50928,278.91687,70.395065,318.5,43
578,1,4,367.0751,278.79868,70.71043,349.5,43
578,1,5,366.4502,277.96634,70.029854,380.5,43
578,1,6,366.86584,278.8688,70.44216,403.0,43
578,1,7,367.15295,278.63614,70.174126,398.5,43
578,1,8,367.05307,279.10727,71.190895,394.0,43
578,1,9,367.08926,279.05194,70.17168,378.0,43
578,1,10,367.3117,279.1059,71.056526,423.2,43
578,1,11,366.57346,278.84134,70.06792,407.5,43
578,1,12,366.87958,278.75458,70.11258,390.0,43
578,1,13,366.66794,278.00888,69.834564,361.5,43
578,1,14,367.50455,280.136,68.92031,311.8,43
578,1,22,364.3277,275.37225,68.847374,269.8,43
578,1,24,371.3546,277.99924,73.66991,265.2,43
578,1,25,364.45987,275.99963,67.998795,270.2,43
578,1,28,364.6649,276.09573,68.09275,289.2,43
578,1,30,364.5323,276.05338,67.65976,319.2,43
578,1,31,365.24408,275.6855,67.44725,294.5,43
578,1,32,365.7259,275.84717,68.03434,317.2,43
578,1,33,365.6298,275.78918,68.4368,307.8,43
578,1,34,364.424,275.0938,66.87227,307.0,43
578,1,35,365.2599,275.57706,66.31796,303.5,43
578,1,36,364.84204,275.81125,66.79212,326.2,43
578,1,37,366.14136,275.79315,67.786835,315.5,43
578,1,38,366.08997,275.85962,67.498055,310.8,43
578,1,39,367.14804,276.0295,67.35571,335.5,43
578,1,40,366.32278,275.85107,67.99588,320.8,43
578,1,41,366.51605,276.31543,67.61907,366.5,43
578,1,42,365.73776,276.0491,67.45216,342.5,43
578,1,43,366.17352,276.02084,67.177505,339.0,43
578,1,44,365.8473,276.38712,66.871,307.0,43
578,1,45,366.26086,276.5213,67.57687,337.8,43
578,1,46,366.1622,276.32367,67.30343,324.0,43
578,1,47,365.1302,277.02774,65.55651,306.2,43
578,1,50,356.79016,277.89435,62.789585,343.0,43
578,1,58,351.5808,277.2574,63.580444,333.0,43
578,1,64,358.63818,280.64307,63.99986,262.5,43
578,1,66,367.95865,283.95276,69.31826,248.4,43
578,1,67,367.69775,284.30002,68.834175,242.5,43
578,1,68,367.74966,284.66156,68.71457,262.5,43
578,1,69,368.73068,284.34433,68.46869,242.4,43
632,1,1,377.22046,302.8623,80.187096,348.0,43
632,1,2,377.05054,302.765,80.00715,400.0,43
632,1,3,377.79654,302.5238,79.250175,405.8,43
632,1,4,377.5389,302.42188,79.89265,398.8,43
632,1,5,377.8872,302.22455,79.26392,382.5,43
632,1,6,377.9365,302.1859,79.460236,362.2,43
632,1,7,377.7424,302.03275,80.037926,409.0,43
632,1,8,377.45752,301.87375,79.73406,370.2,43
632,1,9,377.5538,302.32935,80.86312,327.0,43
632,1,10,377.84308,302.19168,79.789085,350.5,43
632,1,11,376.97183,301.84976,79.39693,329.0,43
632,1,12,376.73712,301.19345,78.28085,371.8,43
632,1,13,376.7961,300.2123,78.05699,334.5,43
632,1,14,376.57895,300.64117,77.95759,356.0,43
632,1,15,376.7149,301.1309,77.83183,300.8,43
632,1,19,376.7168,302.49292,77.66064,273.0,43
632,1,20,377.5005,303.21375,77.65953,299.5,43
632,1,21,377.69766,303.15643,78.20576,296.2,43
632,1,22,377.57758,303.4427,77.66693,309.8,43
632,1,23,377.7546,304.09967,77.66364,321.8,43
632,1,24,377.94077,304.69788,79.094795,347.0,43
632,1,25,377.66315,303.63342,79.069786,356.5,43
632,1,26,377.40134,303.62292,78.111145,326.5,43
632,1,27,377.61212,303.3963,78.417435,297.0,43
632,1,28,377.87326,303.80002,78.00988,317.0,43
632,1,29,377.7107,304.3077,78.3147,322.8,43
632,1,30,377.7479,305.01108,78.62308,307.5,43
632,1,31,378.89484,305.31595,79.01263,307.5,43
632,1,32,378.6575,305.7324,78.09459,307.8,43
632,1,39,381.99905,298.99927,81.3954,263.8,43
632,1,40,381.9948,297.99597,83.99886,207.9,43
632,1,41,382.1063,297.61584,81.69292,337.2,43
632,1,42,382.29886,297.3232,82.93351,276.2,43
632,1,43,382.2032,297.3269,81.08262,316.2,43
632,1,44,381.7928,296.68265,80.83953,331.5,43
632,1,64,398.19815,311.35675,78.62067,243.0,43
632,1,66,402.0224,308.9731,80.01543,234.4,43
632,1,67,402.26865,310.9872,80.68333,240.2,43
632,1,68,400.8946,310.97964,76.80781,241.8,43
632,1,92,417.00507,293.6359,98.620186,226.0,43
632,1,93,416.42007,293.73532,98.38641,214.1,43
632,1,97,415.88553,294.21863,97.26352,250.5,43
632,1,98,415.9987,293.99908,97.91069,219.2,43
680,1,1,439.4423,530.2856,87.05759,845.0,43
680,1,2,439.13156,530.7565,87.90885,807.0,43
680,1,3,439.31747,531.9539,87.7353,725.0,43
680,1,4,439.26758,533.43317,88.37914,809.0,43
680,1,5,439.35483,534.20233,88.86106,744.0,43
680,1,6,439.3666,534.62024,88.411934,748.0,43
680,1,7,439.65665,534.7923,89.73636,756.0,43
680,1,8,439.03326,535.65674,89.6184,708.0,43
680,1,9,439.6171,536.37085,90.35495,683.5,43
680,1,10,439.58337,537.4673,90.40489,661.5,43
680,1,11,439.44897,537.89404,90.42062,701.5,43
680,1,12,440.53302,538.39764,91.0129,733.5,43
680,1,13,439.73355,539.0877,90.05513,623.5,43
680,1,14,439.50348,539.548,90.80173,680.5,43
680,1,15,439.80865,540.0092,91.35544,582.5,43
680,1,16,439.45422,540.9906,90.9081,583.5,43
680,1,17,439.23566,542.2374,91.22745,566.5,43
680,1,18,439.69104,542.83,92.963585,529.0,43
680,1,19,439.05618,543.1584,93.92649,551.0,43
680,1,20,438.7754,544.85333,92.14075,558.5,43
680,1,21,433.8612,546.267,89.41424,415.8,43
680,1,28,433.74365,552.4723,89.12672,373.0,43
680,1,52,436.74033,561.2143,93.51545,350.5,43
680,1,54,440.61765,562.3218,95.80222,387.5,43
680,1,55,442.51846,561.87195,100.02452,422.0,43
680,1,56,442.3452,561.8658,100.71818,408.5,43
680,1,57,442.2987,562.17267,100.019104,407.2,43
680,1,58,442.14352,562.34375,100.53614,364.2,43
680,1,59,442.2796,562.2912,101.789764,385.0,43
680,1,60,442.9882,562.4902,102.6239,380.5,43
680,1,61,442.81357,562.91223,100.90722,376.2,43
680,1,62,441.96957,563.07294,101.305504,387.5,43
680,1,63,442.08896,562.5038,103.9716,388.0,43
680,1,66,442.1624,564.08685,104.53885,372.5,43
680,1,67,442.04428,564.222,104.93002,385.5,43
680,1,68,441.79367,563.50653,108.4683,347.5,43
680,1,92,444.72086,569.65466,105.56768,368.8,43
680,1,93,444.41983,570.946,101.7905,353.2,43
680,1,94,443.98987,572.2526,98.31393,360.5,43
680,1,96,439.63333,577.4513,93.699524,287.0,43
680,1,97,439.89053,577.96515,94.59057,357.2,43
680,1,98,440.51282,578.0194,95.319336,374.2,43
680,1,99,441.1414,578.3467,96.33388,365.8,43
856,1,1,538.8506,167.50203,103.691574,501.5,43
856,1,2,538.9642,167.3595,103.68955,461.0,43
856,1,3,539.0873,169.24915,103.169014,414.8,43
856,1,5,535.8404,162.44067,102.08729,483.8,43
856,1,6,526.81616,171.4807,104.98986,345.5,43
856,1,14,529.3827,130.85353,142.19829,348.5,43
856,1,19,527.99744,133.81966,141.8972,297.8,43
856,1,37,498.9992,131.81537,151.47195,280.0,43
856,1,38,499.20178,131.71992,150.95308,277.5,43
856,1,39,499.37674,131.99974,150.87065,271.8,43
856,1,41,499.23434,131.99245,151.36359,280.8,43
856,1,42,498.9993,131.79482,152.13234,290.8,43
856,1,43,499.1294,131.77779,151.24294,294.8,43
856,1,44,499.113,131.68861,152.1821,296.5,43
856,1,45,499.20535,131.74846,150.97047,299.0,43
856,1,48,498.9993,131.6703,151.27269,275.5,43
856,1,50,498.99893,131.81194,151.44633,277.0,43
856,1,52,499.37994,131.91972,151.34242,305.0,43
856,1,57,505.21808,146.84477,152.83069,302.8,43
856,1,58,504.53854,146.18823,152.82901,305.0,43
856,1,59,504.64053,143.00412,151.20412,297.8,43
856,1,60,503.54495,143.34494,151.66289,305.8,43
856,1,61,503.90842,144.81789,152.58788,321.8,43
856,1,62,503.85153,145.98985,152.25578,328.0,43
856,1,63,503.60324,144.08641,152.39777,376.2,43
856,1,64,503.36462,143.94409,151.882,398.0,43
856,1,65,502.8579,143.56035,151.16226,380.2,43
856,1,66,502.584,143.09842,150.60884,352.0,43
856,1,67,501.80347,142.81798,151.21275,332.2,43
856,1,68,503.1556,142.41144,152.27061,282.2,43
856,1,69,501.42242,142.54498,152.19025,262.8,43
856,1,70,499.8265,140.14885,149.328,226.9,43
856,1,71,498.5222,139.85608,149.50343,256.0,43
856,1,72,499.5035,140.94186,149.05313,269.8,43
856,1,73,499.67734,140.02486,149.37843,283.2,43
856,1,74,499.6703,140.82468,150.14513,333.2,43
856,1,75,500.05594,140.16385,149.35513,268.2,43
856,1,76,500.08932,140.97981,150.35725,309.5,43
856,1,77,500.31198,141.14624,150.0806,262.8,43
856,1,78,499.92935,141.50601,150.01129,273.2,43
856,1,79,501.13718,141.64717,149.97714,221.8,43
856,1,80,501.17978,141.27516,150.36234,261.0,43
856,1,81,500.68338,141.69176,150.176,269.5,43
867,1,1,625.9211,196.02963,105.06402,636.5,43
867,1,2,625.35406,195.34102,105.60886,681.0,43
867,1,3,624.832,195.4866,105.903244,643.5,43
867,1,4,624.28674,194.91719,107.239,628.0,43
867,1,5,623.9232,194.77559,108.215454,654.5,43
867,1,6,625.0041,194.08066,106.5916,595.0,43
867,1,7,622.9867,193.46916,107.44239,705.0,43
867,1,8,622.50354,193.04236,107.49696,643.5,43
867,1,9,622.19336,193.83492,107.04148,637.5,43
867,1,10,621.81226,193.29387,107.54958,634.5,43
867,1,11,621.39496,192.40686,108.03705,614.5,43
867,1,12,620.7034,191.67459,109.35149,609.5,43
867,1,13,619.921,192.76921,109.01561,576.0,43
867,1,14,618.6987,193.48854,109.79495,524.0,43
867,1,15,620.33655,192.90381,108.274155,533.0,43
867,1,18,616.09357,194.43097,117.217186,482.8,43
867,1,26,614.05664,196.18082,115.79382,504.0,43
867,1,27,611.2844,195.14452,116.35599,482.8,43
867,1,31,611.5512,194.53003,117.25802,426.5,43
867,1,32,611.0101,194.38841,111.98668,525.0,43
867,1,33,609.6135,194.62186,108.92853,498.5,43
867,1,34,609.56384,193.2877,108.63585,506.5,43
867,1,35,609.658,195.2275,110.350624,519.5,43
867,1,36,609.6146,195.01202,111.077446,561.0,43
867,1,37,609.61774,196.3774,113.73763,585.5,43
867,1,38,609.91565,196.95523,118.19451,496.8,43
867,1,39,609.9832,195.90688,119.86097,475.8,43
867,1,40,609.5193,195.61792,116.14737,548.5,43
867,1,41,609.6416,194.83128,114.79605,560.0,43
867,1,42,610.63104,195.24594,116.10293,596.5,43
867,1,43,609.867,195.37514,117.38654,507.5,43
867,1,45,610.2823,196.22328,119.72392,447.5,43
867,1,46,613.3494,199.53128,118.064896,513.5,43
867,1,47,619.3078,202.21567,115.60293,426.5,43
867,1,48,624.2544,198.03865,112.58837,323.2,43
867,1,49,624.56824,194.80109,108.802734,344.5,43
867,1,55,629.0463,202.53346,96.76793,263.5,43
867,1,56,629.32434,205.47781,96.71335,291.5,43
867,1,57,631.02045,202.73746,94.98114,292.8,43
867,1,63,636.24896,210.8537,97.06195,268.5,43
867,1,64,639.54675,210.25629,102.13853,284.8,43
867,1,65,640.71674,210.96236,106.507774,299.0,43
867,1,71,654.28986,218.58238,129.69049,240.8,43
908,1,1,433.0583,481.5057,108.28879,389.5,43
908,1,8,436.71066,475.6536,112.99013,295.8,43
908,1,9,437.51355,475.93683,112.5067,338.5,43
908,1,10,437.19128,477.0438,112.40772,345.8,43
908,1,11,437.32712,477.13065,112.54025,323.2,43
908,1,12,437.0937,477.73428,112.217415,402.0,43
908,1,13,436.54678,478.59933,112.52168,412.8,43
908,1,14,436.38196,479.08633,112.50291,487.0,43
908,1,15,436.25623,479.48972,111.75206,513.5,43
908,1,16,435.7805,480.37366,112.06672,489.2,43
908,1,17,435.17,482.1065,113.03962,582.0,43
908,1,18,434.9644,482.0377,113.25879,576.0,43
908,1,19,434.7392,481.9202,113.03668,574.5,43
908,1,20,435.25513,482.37677,111.8693,565.5,43
908,1,21,435.40097,482.08362,113.559166,568.0,43
908,1,22,435.4421,481.83182,112.90191,355.2,43
908,1,23,434.1458,481.77914,112.46348,317.5,43
908,1,24,433.68573,482.0523,113.541405,337.2,43
908,1,25,433.0242,482.01013,113.49371,357.5,43
908,1,26,433.27075,481.55624,113.56917,390.8,43
908,1,27,433.60025,481.35593,113.4124,466.8,43
908,1,28,433.4099,481.75293,113.56074,449.0,43
908,1,29,433.81155,483.00443,113.86242,547.5,43
908,1,30,433.96133,482.82718,114.09249,603.0,43
908,1,31,433.57925,483.13037,114.93799,415.0,43
908,1,32,432.93198,483.4595,115.036224,407.5,43
908,1,33,433.04105,484.66135,115.04826,453.0,43
908,1,34,433.1429,485.2213,115.630455,397.8,43
908,1,35,432.7805,485.69977,114.83546,510.5,43
908,1,36,433.17657,485.57935,114.699615,489.2,43
908,1,37,432.89304,485.6733,115.393135,478.5,43
908,1,38,432.41272,485.51697,114.85161,553.5,43
908,1,39,433.04407,485.21204,115.66307,531.5,43
908,1,40,433.58237,485.1141,115.30559,568.0,43
908,1,41,433.59067,485.07852,114.92536,443.5,43
908,1,42,434.38596,486.71362,114.36148,269.0,43
908,1,87,443.33353,432.9988,119.33508,237.8,43
908,1,88,443.14734,432.97888,119.15762,273.5,43
908,1,90,443.91653,432.9515,119.57415,283.5,43
908,1,91,443.93533,432.7484,119.20839,325.0,43
908,1,92,442.39688,433.28232,117.70875,265.8,43
908,1,98,448.093,428.0424,120.271515,255.8,43
908,1,99,448.05328,429.41995,120.364876,281.8,43
953,1,1,503.92203,623.9963,114.45379,316.2,43
953,1,2,506.59485,626.24976,118.913506,412.0,43
953,1,3,507.12622,628.5649,121.77456,425.8,43
953,1,4,506.83932,629.9253,127.0176,421.8,43
953,1,5,505.48117,630.4573,130.59479,480.5,43
953,1,6,505.48734,630.9387,133.86923,454.2,43
953,1,7,506.64868,632.08734,134.544,445.2,43
953,1,8,507.6211,633.53827,135.35194,455.0,43
953,1,9,509.22083,634.1522,136.27824,479.5,43
953,1,10,509.73175,635.86597,137.76593,516.5,43
953,1,11,510.19983,636.5923,136.70271,503.8,43
953,1,12,511.4348,639.09283,136.7717,569.5,43
953,1,13,511.79776,641.6109,136.13707,638.0,43
953,1,14,511.9652,643.8277,135.87625,632.5,43
953,1,15,512.8771,644.40674,136.29987,673.5,43
953,1,16,514.6023,646.86115,136.10542,770.0,43
953,1,17,514.9147,649.07605,135.54993,793.5,43
953,1,18,515.6631,651.4182,134.85619,765.0,43
953,1,19,516.5786,652.997,134.92705,682.5,43
953,1,20,517.18445,654.31744,135.139,667.0,43
953,1,21,518.16364,655.90405,135.96445,771.0,43
953,1,22,519.1596,657.186,136.13843,772.0,43
953,1,23,519.52515,658.31396,136.57492,830.5,43
953,1,24,519.849,659.3175,136.68039,915.0,43
953,1,25,520.3559,659.7553,137.0171,833.5,43
953,1,26,521.1328,660.47577,137.36816,927.5,43
953,1,27,521.48456,662.42474,136.3965,873.0,43
953,1,28,522.8306,662.6755,138.2857,977.5,43
953,1,29,522.3439,662.95325,136.9848,837.5,43
953,1,30,518.78033,662.7505,134.59651,558.5,43
953,1,39,522.99817,660.561,141.9995,329.2,43
953,1,44,484.7994,665.285,147.37392,1123.0,43
953,1,45,484.54468,665.69495,146.95253,1129.0,43
953,1,46,485.1571,664.5138,147.20781,990.0,43
953,1,47,484.6606,665.2347,147.02794,1093.0,43
953,1,48,484.69836,665.24286,147.2652,1038.0,43
953,1,49,486.385,666.0499,149.2681,1048.0,43
953,1,50,487.41776,666.2861,149.91786,1127.0,43
953,1,51,487.60135,666.34064,150.16708,1084.0,43
953,1,52,487.92242,666.39795,150.40256,942.0,43
953,1,53,488.4713,666.5009,151.35188,908.0,43
953,1,80,497.77097,652.71277,144.70094,322.5,43
953,1,86,499.9998,663.6715,142.0003,367.0,43
1097,1,1,494.52713,641.13007,129.75333,421.5,43
1097,1,3,498.40225,645.51373,131.4233,518.0,43
1097,1,4,501.25305,645.4314,131.27968,403.8,43
1097,1,5,500.91296,646.07697,133.49702,466.8,43
1097,1,6,502.3874,646.40625,134.00671,391.5,43
1097,1,7,502.5918,647.97986,132.92114,411.0,43
1097,1,8,505.3009,649.21344,133.42049,436.0,43
1097,1,9,505.575,650.77484,134.2917,504.0,43
1097,1,10,506.0978,653.25354,134.56458,495.2,43
1097,1,11,506.8732,655.2052,135.5235,521.0,43
1097,1,12,507.6091,657.2413,135.32251,551.0,43
1097,1,13,507.99777,659.4722,135.05603,627.5,43
1097,1,14,508.24255,661.3169,134.19182,601.5,43
1097,1,15,508.9002,661.34546,134.37758,602.5,43
1097,1,16,510.39575,663.03107,133.03091,622.5,43
1097,1,17,511.13126,665.8254,133.50563,608.0,43
1097,1,18,512.3836,667.6239,133.24142,540.0,43
1097,1,19,514.23944,668.90967,134.14848,407.0,43
1097,1,21,516.99744,670.9967,145.99928,377.2,43
1097,1,24,516.2806,670.31573,144.71121,402.0,43
1097,1,29,534.012,659.09534,141.7345,508.5,43
1097,1,30,534.3618,660.1668,141.47014,507.8,43
1097,1,31,536.24023,661.8189,143.06165,543.5,43
1097,1,32,536.49146,662.15967,143.6093,614.0,43
1097,1,33,537.01404,663.2962,143.48366,541.0,43
1097,1,34,537.34454,663.84216,144.7755,552.5,43
1097,1,35,537.8308,664.6231,144.76218,510.5,43
1097,1,36,538.7246,665.88074,145.21736,533.5,43
1097,1,37,540.0087,666.2348,146.1436,518.0,43
1097,1,38,539.9011,667.04706,146.27765,497.2,43
1097,1,39,539.3401,668.2585,146.36266,520.5,43
1097,1,40,540.15784,669.0634,146.97935,495.5,43
1097,1,41,540.5125,669.5936,146.97643,535.0,43
1097,1,42,540.84265,669.62994,148.41417,515.0,43
1097,1,43,542.3647,670.23694,147.7372,498.8,43
1097,1,44,542.91797,670.3049,147.88867,494.5,43
1097,1,45,543.8643,670.8969,149.02669,474.2,43
1097,1,46,544.4396,669.9942,149.23154,483.8,43
1097,1,47,544.5979,671.0565,150.04109,446.8,43
1097,1,48,544.7885,672.10236,149.16179,413.5,43
1097,1,64,542.57306,682.1233,161.55327,297.8,43
1097,1,82,530.5634,687.63513,158.00856,332.8,43
1097,1,83,527.379,689.9787,158.07765,335.8,43
1100,1,1,480.82938,101.87328,133.43547,390.0,43
1100,1,2,479.64075,102.12182,133.02826,406.8,43
1100,1,3,478.90292,102.40098,132.56897,400.0,43
1100,1,4,480.44244,103.01637,133.0801,383.2,43
1100,1,5,479.76096,97.46208,136.09442,298.2,43
1100,1,7,480.15506,102.96679,132.52213,421.5,43
1100,1,8,478.5675,102.929146,131.0625,361.2,43
1100,1,10,476.99643,101.99924,128.99904,274.0,43
1100,1,11,478.34503,102.66212,129.11893,387.0,43
1100,1,12,477.4264,89.60294,126.1151,314.5,43
1100,1,15,480.17392,96.84905,135.69714,303.2,43
1100,1,16,480.85446,97.35673,136.88272,312.5,43
1100,1,17,478.39685,95.93008,133.8377,298.0,43
1100,1,18,478.51984,96.5993,134.09305,339.8,43
1100,1,19,476.91855,96.03523,132.87729,310.0,43
1100,1,20,477.5519,96.59798,133.04953,322.5,43
1100,1,21,477.64267,97.13738,132.08574,334.0,43
1100,1,22,477.218,96.83066,132.79155,316.0,43
1100,1,23,475.20068,96.53397,130.27307,304.5,43
1100,1,25,475.25793,95.685715,130.36906,308.0,43
1100,1,26,476.15927,96.44074,131.60513,332.0,43
1100,1,27,477.79398,97.15074,132.55583,357.8,43
1100,1,28,476.97244,96.923546,131.85826,314.0,43
1100,1,29,478.8664,97.4595,132.37785,318.2,43
1100,1,30,481.84222,99.764534,134.97052,338.5,43
1100,1,32,482.82138,99.81864,135.98807,259.5,43
1100,1,33,485.74878,106.86008,131.58847,368.8,43
1100,1,34,484.6059,107.14315,130.81209,342.5,43
1100,1,35,481.8569,108.27195,133.20467,285.2,43
1100,1,36,481.8805,110.11823,134.55095,328.8,43
1100,1,37,482.15146,109.8229,135.08104,302.5,43
1100,1,42,486.56943,109.729904,133.48999,313.5,43
1100,1,43,487.2471,110.27841,133.12523,316.8,43
1100,1,44,487.4361,110.525116,133.77837,297.5,43
1100,1,45,487.10242,111.34597,134.33884,297.8,43
1100,1,46,487.08502,111.432686,134.55106,243.5,43
1100,1,49,493.21463,110.70032,132.35724,260.2,43
1100,1,52,498.99768,107.51188,138.99934,247.1,43
1100,1,56,497.0269,113.999756,132.28998,245.8,43
1100,1,57,493.812,114.59703,130.857,229.6,43
1100,1,58,493.96375,115.11951,131.35593,259.2,43
1100,1,59,495.37912,116.59315,131.6159,241.0,43
1100,1,61,493.3438,116.999695,131.30621,225.8,43
1146,1,1,554.67255,345.8915,135.35684,699.0,43
1146,1,2,554.8291,345.95486,136.49554,608.5,43
1146,1,5,552.4633,347.31885,146.13792,456.8,43
1146,1,6,552.586,347.32913,145.82948,480.2,43
1146,1,7,552.5176,347.0093,145.7425,445.0,43
1146,1,37,550.3264,355.66278,154.92584,370.5,43
1146,1,38,549.73346,355.44617,152.9873,380.5,43
1146,1,39,549.82245,356.37106,155.03229,397.0,43
1146,1,42,549.1754,357.147,154.26134,409.0,43
1146,1,47,549.3103,357.07166,154.85616,297.2,43
1146,1,48,549.6079,357.2954,152.65973,331.8,43
1146,1,49,549.7672,357.31387,152.81364,311.0,43
1146,1,50,550.09143,357.73685,154.19673,353.8,43
1146,1,51,550.67993,358.0723,154.44888,311.2,43
1146,1,52,549.4176,358.37314,155.7517,314.2,43
1146,1,55,549.1285,360.22675,155.91887,282.0,43
1146,1,56,548.89825,359.68344,151.48994,281.0,43
1146,1,57,549.98267,361.208,153.91835,304.5,43
1146,1,58,549.4074,360.88272,151.75212,305.0,43
1146,1,59,549.25275,360.55118,151.29521,323.5,43
1146,1,60,548.1693,359.65933,152.50795,324.2,43
1146,1,61,547.02405,358.98358,150.28197,327.8,43
1146,1,65,546.24146,358.3653,149.51671,378.0,43
1146,1,66,546.06506,357.89313,150.52954,359.5,43
1146,1,67,544.0019,357.96915,152.66687,315.0,43
1146,1,68,542.55493,358.5333,159.06693,265.8,43
1146,1,69,542.9181,358.6191,159.67209,281.5,43
1146,1,70,543.22034,358.74847,158.13806,312.2,43
1146,1,71,542.60986,358.94598,157.46646,326.0,43
1146,1,72,543.0008,358.85684,157.63177,310.2,43
1146,1,73,542.5449,358.3879,157.91743,314.5,43
1146,1,74,542.4447,359.2785,155.956,308.2,43
1146,1,79,541.6781,359.03094,157.31287,325.8,43
1146,1,80,543.87054,360.62915,162.0186,302.2,43
1146,1,81,543.9045,361.2665,162.58337,310.0,43
1146,1,82,543.48346,361.48517,161.94377,293.5,43
1146,1,86,544.59644,366.49435,162.10966,292.2,43
1146,1,87,544.3108,367.13065,159.6143,335.2,43
1146,1,88,546.03766,367.9222,157.23941,302.0,43
1146,1,95,540.2219,363.09952,149.4102,382.2,43
1146,1,96,541.15424,362.6537,148.97545,365.5,43
1146,1,97,540.5487,361.68176,151.20378,385.5,43
1146,1,98,538.0651,359.06854,152.6787,309.0,43
1277,1,1,479.34988,650.252,146.33742,820.5,43
1277,1,2,479.4634,649.66296,146.04541,830.5,43
1277,1,3,479.65686,649.76135,145.93251,831.5,43
1277,1,4,480.40833,649.6592,145.08829,802.0,43
1277,1,5,479.8716,649.4418,145.36043,893.0,43
1277,1,6,479.52377,649.70294,145.53304,781.0,43
1277,1,7,478.90454,649.7507,145.27104,827.5,43
1277,1,8,479.13513,649.6535,145.18762,948.0,43
1277,1,9,479.01572,649.6066,145.0228,945.5,43
1277,1,10,478.9977,649.7501,144.58575,858.5,43
1277,1,11,478.77185,649.1243,145.61465,784.0,43
1277,1,12,479.1491,648.7055,145.41412,814.5,43
1277,1,13,479.44727,648.32086,145.97958,806.5,43
1277,1,14,479.62375,648.0934,145.53975,825.5,43
1277,1,15,479.15277,647.74854,145.18373,956.0,43
1277,1,16,480.2094,648.35254,145.45,880.5,43
1277,1,17,479.6465,648.0683,145.04753,1202.0,43
1277,1,18,478.9425,648.3574,145.08905,938.5,43
1277,1,19,478.8829,648.4266,144.89937,997.5,43
1277,1,20,478.64566,648.3766,144.61787,873.5,43
1277,1,21,478.46387,648.195,145.02493,941.5,43
1277,1,22,479.22632,647.97705,144.45117,819.5,43
1277,1,23,478.73483,648.1413,144.17693,846.5,43
1277,1,24,478.76392,648.2157,144.40799,948.5,43
1277,1,25,478.70325,647.7131,144.35344,803.0,43
1277,1,26,479.11438,647.2847,144.8439,824.0,43
1277,1,27,478.45505,647.5712,144.74608,851.5,43
1277,1,28,478.49097,647.25507,144.52408,1052.0,43
1277,1,29,478.02896,647.1815,144.20264,1060.0,43
1277,1,30,478.18304,646.8685,144.31227,950.0,43
1277,1,31,478.72473,645.949,145.37419,835.0,43
1277,1,32,478.36267,645.85315,144.88148,867.5,43
1277,1,33,478.00244,645.47797,145.00493,942.0,43
1277,1,34,477.90475,645.283,145.14622,854.0,43
1277,1,35,478.0773,645.50244,144.91724,909.0,43
1277,1,36,478.26483,645.38495,145.56833,1015.5,43
1277,1,37,478.09146,644.8721,146.21362,889.0,43
1277,1,39,477.1554,642.37103,152.20398,699.0,43
1277,1,40,477.8393,645.4421,151.5161,804.0,43
1277,1,41,477.96918,645.6677,150.36247,787.5,43
1277,1,76,481.89093,605.50244,135.0888,410.5,43
1277,1,77,481.5486,611.99927,137.51135,363.2,43
1277,1,90,492.49945,601.9988,137.99971,381.8,43
1310,1,1,538.47217,580.1259,148.71869,411.0,43
1310,1,2,537.3612,581.44037,146.75758,409.5,43
1310,1,3,537.9519,584.0908,146.71228,455.0,43
1310,1,4,539.47205,585.7924,146.45058,441.2,43
1310,1,5,539.7902,586.83026,148.31866,504.0,43
1310,1,6,539.4328,589.15424,149.41817,577.5,43
1310,1,7,539.6207,591.1679,148.66127,617.5,43
1310,1,8,539.7338,593.8103,148.1809,647.5,43
1310,1,9,540.157,596.9784,148.15152,729.5,43
1310,1,10,540.5653,600.15204,148.33046,614.0,43
1310,1,11,540.4886,602.58606,148.36914,656.5,43
