ID (CME),Track Length (CME),Track Coverage,Missing Time Points,Dino Data
1517.0,30.0,0,"[38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","1049.0,1,13.529384294272274;5071.0,2,18.50357484242711;1678.0,4,7.267803251911772;5071.0,6,18.638952940867647;1678.0,7,7.698767918433472;5071.0,8,18.60511734666843;2642.0,10,14.602149423382826;5073.0,11,19.794896119709747;3240.0,16,7.374040812126005;4493.0,22,5.250687857995391;5073.0,23,20.439022669146286;4493.0,24,5.353162091051992"
1518.0,17.0,13,"[41.0, 42.0, 43.0, 44.0, 56.0, 57.0, 58.0, 59.0, 62.0, 63.0, 64.0]","4656.0,1,25.30706165134931;1198.0,2,19.96979709464516;6426.0,4,13.50491628653804;6522.0,5,2.2277182511708986;6929.0,18,4.718906572586493;6522.0,19,3.5006607251346065;6929.0,24,3.5827188430715693"
1519.0,25.0,6,"[42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 58.0, 59.0, 60.0, 61.0, 62.0, 64.0, 65.0]","5973.0,1,12.875110776296262;3891.0,2,13.639236654517791;3351.0,3,23.634082000090807;505.0,4,23.572214462087015;3351.0,7,21.017545880499465;7497.0,12,1.242913327702316;3351.0,17,14.19281930090354;471.0,21,12.415658280934004;9472.0,22,1.4470742205031846;543.0,23,5.978814673151861"
1520.0,18.0,10,"[43.0, 44.0, 45.0, 46.0, 47.0, 49.0, 50.0, 51.0, 60.0, 61.0, 63.0, 64.0, 65.0, 66.0]","5524.0,1,27.39858412639237;4330.0,2,14.026997429479524;6474.0,3,20.165165717595755;4602.0,4,3.5671845103526847;6191.0,5,7.784572815697722;7013.0,8,16.534103786226193;6250.0,9,8.868716288183963;7279.0,10,3.214276799518817;6773.0,20,3.132701805550599;7279.0,21,4.021305597203472;6773.0,24,4.262915296976954"
1521.0,46.0,13,"[47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 57.0, 65.0, 66.0]","796.0,1,6.1972690701337205;920.0,5,6.201095131579565;818.0,6,8.3944314451427;920.0,9,1.9411939109991017;796.0,11,5.337135850781748;788.0,13,1.8936636561174387;6414.0,14,1.7743640534357574;845.0,19,10.749089160122162;6414.0,21,1.55408420155574;788.0,24,2.6047386335292795"
1522.0,14.0,10,"[49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 60.0, 70.0, 71.0, 72.0]","6748.0,1,12.0474397714577;3050.0,5,11.142702569726971;6748.0,8,9.452813274163336;8615.0,11,2.630028428862519;3050.0,12,7.660464953212746;8615.0,13,2.886533739106455;6412.0,15,2.083075262106516;8615.0,19,2.2260160826013564;642.0,22,12.31329016504116;8615.0,23,3.5239360690568846;642.0,24,10.314005774819035"
1523.0,26.0,11,"[50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 60.0, 61.0, 62.0, 64.0]","6683.0,1,45.94929678622267;3352.0,4,9.497453871082191;5973.0,10,1.978102940159828;3352.0,11,11.09685680025457;8292.0,13,27.923580638721017;5973.0,14,2.196644975980425;8292.0,15,27.475770492406586;5973.0,16,2.0353716172497824"
1524.0,53.0,15,"[51.0, 52.0, 53.0, 54.0, 55.0, 60.0, 65.0, 73.0, 74.0]","519.0,1,9.881806185723317;7531.0,5,8.418862813284202;5171.0,10,8.256906015556284;7531.0,11,1.8248963816819472;8144.0,15,7.725137705749951;7531.0,16,1.6602304767845018;8144.0,23,9.093194787022052"
1525.0,23.0,17,"[51.0, 52.0, 56.0, 58.0, 59.0, 63.0, 64.0]","3970.0,1,4.005645506007797;1420.0,2,5.285948078821825;3699.0,3,3.479535156511558;3970.0,4,2.079160477789061;3699.0,6,4.103091579285064;2457.0,7,1.9354520481014497;3265.0,8,4.098065778156815;3699.0,10,1.7101445606731762;2818.0,11,1.818700554681841;6721.0,13,3.871112720407361;5094.0,14,4.09788684232494;2818.0,15,3.274867352000712;6721.0,16,3.396753395700069;2818.0,17,3.098720913441479"
1526.0,17.0,10,"[51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 62.0, 72.0, 73.0, 74.0]","6751.0,1,13.076301265327263;2552.0,4,11.95109964607548;7388.0,5,12.1268139279202;4757.0,12,8.82776716821507;7388.0,13,1.994547407759505;4757.0,22,9.646951745883046;2614.0,23,11.743199428453677;6985.0,24,7.354604978895915"
1527.0,26.0,3,"[52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 70.0, 71.0, 72.0, 73.0, 75.0]","6683.0,1,21.374082599439745;7508.0,2,19.409813930179745;7497.0,3,20.769154416491524;7508.0,6,15.097614627736798;3891.0,11,26.99487556105892;9472.0,12,16.447576918307607;543.0,13,24.10929492448703;7508.0,15,11.012954505091573;10136.0,17,1.5259671751807076;471.0,19,21.425756559029598;543.0,21,21.8609282309535;10136.0,23,0.8988514340534982;5215.0,24,19.64061085523371"
1528.0,20.0,15,"[53.0, 55.0, 57.0, 58.0, 61.0, 64.0, 65.0, 74.0, 75.0]","7155.0,1,2.5664342676228733;7157.0,2,5.311721899953353;3356.0,4,3.842111547326615;7156.0,5,2.172253253480334;7155.0,6,3.920805344839894;8302.0,7,4.380466402952979;8304.0,8,3.0739153050936703;7158.0,9,1.1354406167602984;6608.0,10,4.657157163627213;8299.0,11,2.3517219283641806;8591.0,12,2.638840435480094;8299.0,13,3.96601875873385;1483.0,14,16.745866765628563;7158.0,15,2.938480372138619;8593.0,16,2.6013121508786425;6608.0,21,2.578973562837694;11027.0,23,3.736431390961696;5118.0,24,3.712231900528317"
1529.0,16.0,21,"[74.0, 75.0, 76.0]","6616.0,1,3.075655207025032;6487.0,3,1.3899604311274998;763.0,6,1.6022708431785972;8997.0,20,3.066198727773451;763.0,22,14.554867316631093;8997.0,23,4.036950578295419"
1530.0,24.0,15,"[55.0, 56.0, 57.0, 59.0, 60.0, 63.0, 64.0, 68.0, 76.0]","7511.0,1,2.2901249597784235;1846.0,2,10.859311250200712;7511.0,4,3.92418499189329;3355.0,6,5.548077790294217;7511.0,8,1.825785796619128;866.0,11,4.373428639282903;5889.0,13,2.8515992542607083;866.0,16,1.820497692974366;5300.0,17,1.3381528333116526;866.0,20,1.7974728544542775;7511.0,23,12.770223386413404;4127.0,24,3.080414063612213"
1531.0,39.0,8,"[56.0, 57.0, 58.0, 59.0, 60.0, 62.0, 64.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0]","2912.0,1,15.817221139574302;6190.0,4,20.017103018191712;581.0,6,1.7140297457453737;6414.0,7,24.436227009061756;581.0,8,1.5194749674331791;6414.0,9,23.09604141232214;581.0,10,2.087805535101386;721.0,16,22.18315650186868;788.0,17,25.56722774214873;7357.0,18,28.256329947931604;721.0,19,22.49812423076197;7357.0,20,24.577773189794847;721.0,21,21.055884082500565"
1532.0,16.0,21,"[67.0, 69.0, 71.0]","7976.0,1,1.708009399681376;1383.0,3,1.5765024611461749;7976.0,6,2.0544378054835466;5744.0,12,3.771528751315562;6731.0,15,2.623676800484419;1345.0,16,4.291231760811814;7334.0,18,2.5430491376495232;7664.0,19,2.2229436811804244;3691.0,20,3.150617481209054;7666.0,21,2.57077795423868;3051.0,23,2.676914178826062;7330.0,24,2.082411191503773"
1533.0,9.0,13,"[57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 65.0, 66.0, 79.0, 80.0]","7503.0,1,11.282555425744654;7493.0,2,11.804234669418404;7503.0,3,11.883233323864376;664.0,5,11.562637250627562;7493.0,6,11.664333786482452;4253.0,8,1.8374799556457573;664.0,9,12.435910335094048;533.0,10,15.75923394014582;4253.0,11,2.1772400989555845;6119.0,23,14.991174824209098"
1534.0,29.0,23,[59.0],"666.0,1,4.6365650005688535;5650.0,2,3.149720336760051;666.0,5,1.639814145749464"
1535.0,52.0,17,"[61.0, 62.0, 77.0, 81.0, 82.0, 83.0, 84.0]","5217.0,1,8.091326093325868;471.0,2,4.906822048834152;543.0,3,1.4591361898397035;471.0,8,2.323780380902865;543.0,11,2.748612688994221;3351.0,17,3.569468725931058;11658.0,21,4.970969561796672;506.0,24,5.158558079947923"
1536.0,26.0,13,"[64.0, 65.0, 66.0, 67.0, 68.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0]","7165.0,1,7.246168727355154;9613.0,2,6.488596870210075;7165.0,3,8.55113695302557;9840.0,4,5.797218677753944;7165.0,5,4.730546780300976;9840.0,6,2.675306644854002;7165.0,7,3.2489609674165068;9840.0,8,2.019533838420396;7165.0,9,1.97822614827018;3195.0,21,17.462457376489603;9198.0,23,31.743621545359257;3598.0,24,33.465325963862945"
1537.0,23.0,19,"[86.0, 87.0, 88.0, 89.0, 90.0]","9590.0,1,1.643713153138336;7504.0,21,7.0178741708012815;2921.0,22,7.720832303799911;7504.0,23,10.341906272472226;959.0,24,8.479829678177495"
1538.0,50.0,22,"[69.0, 91.0]","4102.0,1,1.3338006649795864;10716.0,22,0.4006220350904497"
1539.0,16.0,18,"[70.0, 75.0, 84.0, 91.0, 92.0, 93.0]","7931.0,1,4.068934830370196;10809.0,2,3.0304943431889044;6823.0,6,3.990759617528992;9068.0,15,3.52702837154737;11199.0,16,2.117269118463657;6823.0,17,2.217926875462806;12163.0,22,3.8102850561211015;6823.0,23,4.145263700284917;12163.0,24,5.431364407743258"
1540.0,18.0,6,"[70.0, 72.0, 73.0, 75.0, 78.0, 79.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0]","2586.0,1,9.3513231327992;10758.0,2,2.5760508277254246;2586.0,3,8.521918409643726;10758.0,5,3.4044140736549764;8126.0,6,8.973320400080453;10758.0,7,2.3265619414706764;8126.0,9,9.77980530690158;10758.0,11,1.9155098426309023;2586.0,13,9.926247281810785;1182.0,17,11.554821944595238;9207.0,18,12.995709876697775;2218.0,19,14.032483545667311;1182.0,20,12.151188366193873;6689.0,21,14.986531042237749;10758.0,23,9.512037475188986;11029.0,24,9.1168858855697"
1541.0,23.0,12,"[71.0, 78.0, 79.0, 80.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 94.0]","8851.0,1,3.64623658275888;120.0,8,16.751435417981675;8143.0,9,17.477791939699927;8851.0,11,3.2532755859066325;8143.0,12,17.581674920530315;120.0,14,15.818359235013268;8143.0,15,16.757709509789365;120.0,16,16.232923564610857;8851.0,19,2.856637606905012;2862.0,24,24.26764786948714"
1542.0,61.0,19,"[72.0, 75.0, 82.0, 94.0, 95.0]","4804.0,1,5.3809756206271695;3568.0,2,1.942976079688361;4804.0,3,2.158312646846107;1671.0,4,10.695406793640014;4804.0,5,1.79219749023368;1899.0,11,21.497036022987047;4804.0,12,1.6039213863282262;3568.0,23,22.162230729563444;4766.0,24,39.52049959196744"
1543.0,12.0,13,"[74.0, 81.0, 82.0, 83.0, 84.0, 86.0, 87.0, 88.0, 93.0, 94.0, 95.0]","10959.0,1,1.5967499487708705;1014.0,3,13.217103106187803;10959.0,4,1.7280247490125575;7850.0,6,0.7954842857027832;10959.0,8,0.8000776097979438;4555.0,10,15.612483074239064;9004.0,11,11.182827964240529;11486.0,12,9.081345117866608;10959.0,14,2.847086037565409;11486.0,15,8.200232671662418;10959.0,18,1.941786922218796;11486.0,22,7.855769714190938"
1544.0,9.0,5,"[74.0, 75.0, 76.0, 80.0, 81.0, 82.0, 83.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0]","9131.0,1,14.57105639526644;6227.0,3,4.839272637339204;1138.0,8,9.867804948953951;2233.0,9,27.13215002106172;1138.0,10,14.602623976203754;6227.0,11,2.309573583130007;2233.0,13,25.528970603988345;1138.0,14,5.408179831967524;2233.0,15,26.182885305275583;8687.0,17,25.2594617629315;5540.0,18,21.085953193050702;1138.0,19,5.002826061297801;8687.0,20,18.68362393085456;5540.0,21,19.579181458452247;8687.0,23,21.64054955558659;8688.0,24,23.33756626029804"
1545.0,23.0,14,"[75.0, 87.0, 88.0, 89.0, 90.0, 92.0, 93.0, 96.0, 97.0, 98.0]","1193.0,1,3.91542856857328;2281.0,6,2.330953273383997;1193.0,7,2.776874150767413;7848.0,8,2.441283145745348;1193.0,10,3.377796224404252;2281.0,13,10.98662634160279;1601.0,14,11.53343982607532;2113.0,15,10.515877703943715;9868.0,17,2.4875775010640897;1601.0,18,11.981844030490452;1122.0,19,4.441225368836864;2113.0,22,10.760719974537018;11486.0,23,22.383803714313206;7110.0,24,11.49775897032118"
1546.0,9.0,19,"[76.0, 77.0, 78.0, 88.0, 93.0]","5028.0,1,1.6341589133557508;662.0,2,3.6251402029852455;5305.0,3,4.644803375752289;662.0,4,3.8153050445016654;4109.0,5,3.027679371128311;748.0,10,3.2796880128032107;4109.0,11,2.409484113290644;1852.0,13,2.6981495699830944;7677.0,15,2.365144528543663;10457.0,21,2.4835621907655137;10490.0,22,2.5237407472886613"
1547.0,15.0,22,"[76.0, 77.0]","3920.0,1,9.40249634046728;11654.0,3,2.801263957827773;10246.0,23,1.8483846079482196"
1548.0,20.0,16,"[76.0, 77.0, 91.0, 92.0, 93.0, 94.0, 96.0, 99.0]","6807.0,1,4.1055769887313245;10231.0,6,2.746917985306433;12123.0,12,2.925060097956291;10231.0,13,2.281244007488007"
1549.0,50.0,22,"[76.0, 79.0]","2746.0,1,4.169469802936582;7008.0,3,3.0468258239190185"
1550.0,11.0,12,"[76.0, 77.0, 78.0, 79.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 91.0, 99.0]","11007.0,1,5.98479395990371;10544.0,2,3.599784493452345;11007.0,3,4.054882982836858;5404.0,8,2.8064462837545783;9259.0,9,4.451520978822833;5404.0,10,5.556013463887583;9259.0,11,4.124806933530362;4870.0,17,2.084033209644262;11301.0,18,2.5327505008981825;4870.0,20,2.383155122458498"
1551.0,52.0,22,"[91.0, 99.0]","457.0,1,2.603416379305475;6606.0,3,2.993099142228519;367.0,7,2.408556708342162;7018.0,16,7.098717816056636;3801.0,18,2.6109379536337216;10914.0,24,13.95737464948552"
1552.0,50.0,16,"[80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 88.0, 93.0]","1689.0,1,2.7286311832530865;10153.0,5,14.615281549830009;9888.0,6,14.678751087223617;10153.0,7,15.648732140173538;1689.0,8,6.842666516402524;2878.0,11,1.4053721018025516;1689.0,13,4.653926033587089;2878.0,14,2.7403928607730923;1689.0,16,3.4287097659387498;316.0,20,3.088280652341831;1689.0,21,2.7164717382702523"
1553.0,7.0,1,"[76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","8573.0,1,18.781843162354985;11347.0,2,18.021185762431447;6683.0,6,24.465260697865705;9990.0,8,0.580788985963055;10255.0,9,10.021075593809725;6683.0,11,24.40359794225139;11347.0,12,17.619325016130784;9472.0,14,24.81707179675686;10642.0,16,24.23496388218642;9472.0,17,27.051944638032506;3276.0,18,14.885614941263425;9472.0,21,25.10229461786355;12391.0,22,12.684067893877744;3276.0,23,13.890209578510651"
1554.0,71.0,12,"[76.0, 79.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 96.0, 97.0, 98.0, 99.0]","411.0,1,10.786621757200006;1728.0,2,2.863038086593327;411.0,4,11.351829787754088;1728.0,5,2.7457095393511475;411.0,11,11.747589919423326;3201.0,13,10.25240876772908;411.0,14,10.045271637418525;1728.0,16,2.7781801687653256;216.0,21,10.548096477202066;2396.0,22,12.198421964057628;411.0,23,11.181543070531752;2396.0,24,11.56363110730549"
1555.0,48.0,13,"[89.0, 90.0, 91.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","248.0,1,1.232595235142505;11422.0,11,1.1818727163823608;248.0,12,1.3321432807322102;158.0,14,12.579686403957972;4271.0,15,17.780633521856352;183.0,20,15.63822161388961;158.0,23,12.902055040488706;4271.0,24,15.698705144142428"
1556.0,37.0,20,"[76.0, 77.0, 78.0, 86.0]","4766.0,1,4.660987848235196;2438.0,4,0.97106741881087;4766.0,6,1.431098439451292;2438.0,7,1.91754974479514;4766.0,10,1.847966139733089;2438.0,11,3.5384804263270797;4766.0,12,2.8300011887806718;5554.0,24,1.8904915027843607"
1557.0,71.0,10,"[76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 86.0, 92.0, 93.0, 94.0, 96.0]","2259.0,1,7.37462228811756;1238.0,2,15.817849377715664;1037.0,3,18.72445489092005;2120.0,4,13.979101306929604;3381.0,5,16.955499899831896;2260.0,6,13.409350404643048;9390.0,7,18.96215847916052;3989.0,8,16.064085889738642;1792.0,10,2.147153961736334;3989.0,11,15.897773580127508;1792.0,12,1.9627671735078092;2283.0,17,16.96772992248521;3989.0,18,17.42477315716047;9390.0,19,19.677389185036706;1792.0,20,2.527096815082486;1270.0,21,19.74449992966144;1792.0,22,1.880034560267429"
1558.0,45.0,11,"[77.0, 80.0, 82.0, 83.0, 86.0, 88.0, 92.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","949.0,1,1.758939056277969;2039.0,3,2.745020903836624;949.0,4,3.2072035654912634;5630.0,6,2.3680723520196967;949.0,8,3.542121278838452;5630.0,9,1.6168777736736812;4699.0,10,1.5916939653086504;949.0,11,3.849344061642176;7998.0,13,10.84916027967603;4692.0,14,1.2731647909834822;4286.0,17,5.164655963604955;3413.0,18,1.1173334736326657;6916.0,19,9.890022492072497;4692.0,22,7.025287050676262;5475.0,23,5.11308346176747;3413.0,24,6.855041215346606"
1559.0,68.0,23,[],"137.0,1,1.819229029302242"
1560.0,97.0,17,"[1.0, 3.0, 4.0, 5.0, 6.0, 23.0]","285.0,1,13.618325677172807;1913.0,2,1.7790516468559945;155.0,3,15.968105861541638;285.0,5,13.77703322193804;1911.0,7,2.578997078730411;1924.0,23,11.712104624541208"
1561.0,36.0,23,[],"263.0,1,2.0736965428470726;236.0,13,2.322122432491664"
1562.0,32.0,23,[],"333.0,1,1.5246484942490262"
1563.0,59.0,23,[],"410.0,1,1.982223419856859;3196.0,13,2.621482057018311;365.0,14,2.2021052759475483"
1564.0,19.0,15,"[16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0]","436.0,1,1.5033033191821334;409.0,16,8.345678709253578"
1565.0,48.0,23,[],"487.0,1,1.511733682774853"
1566.0,48.0,23,[],"721.0,1,2.0373443508891595"
1567.0,39.0,16,"[1.0, 2.0, 11.0, 12.0, 13.0, 14.0, 15.0]","801.0,1,23.21066188759071;2002.0,3,1.6264179841602922;716.0,11,25.12397831982874;759.0,12,27.33108069322587;801.0,15,14.642059692195817;2002.0,16,2.5808726174300056"
1568.0,49.0,23,[],"756.0,1,2.050062805745191;1740.0,19,1.7786820404040795"
1569.0,25.0,19,"[16.0, 17.0, 18.0, 20.0]","1226.0,1,3.000363293869596;1217.0,12,2.21640763175454;1226.0,20,4.165492392082841;1217.0,21,3.487143485031848"
1570.0,55.0,22,[22.0],"1265.0,1,3.296358850898963"
1571.0,6.0,1,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0]","1333.0,1,11.39353559232602;1289.0,3,12.465696170904351;1948.0,7,11.115963583684506;1289.0,8,14.558546389437389;1333.0,9,2.1865317840132006;1289.0,10,15.647084071161622;1948.0,11,15.51861356417515;1289.0,15,15.332383003007092;1948.0,16,14.33940810225092;1947.0,20,19.958876150009093;1948.0,21,13.957531487243696"
1572.0,42.0,22,[13.0],"143.0,1,1.832864117665293;144.0,13,7.923402612545968;143.0,14,2.1844207734097085"
1573.0,76.0,18,"[7.0, 20.0, 21.0, 22.0, 23.0]","211.0,1,1.9266001361196217;234.0,21,6.962476939366875"
1574.0,16.0,19,"[20.0, 21.0, 22.0, 23.0]","1120.0,1,1.4013334578179504;1095.0,11,1.8661549019575088;1120.0,14,1.885817710676221;1095.0,16,2.1537921445673534;1120.0,20,6.528627540034737;1232.0,21,32.91613335983891;1095.0,22,7.330754306863672;1178.0,23,33.48582041208634"
1575.0,14.0,10,"[7.0, 9.0, 10.0, 11.0, 12.0, 14.0, 15.0, 16.0, 17.0, 18.0, 21.0, 22.0, 23.0]","888.0,1,2.1241843420475446;900.0,7,3.615601565562764;855.0,8,2.413198241939511;2836.0,10,5.659588309665299;899.0,11,11.938819534183516;2836.0,12,6.331707287256805;3298.0,13,3.113823426051167;2058.0,14,4.680669650253038;2285.0,15,3.867867030754844;2284.0,16,8.578202591473108;899.0,18,7.702203865245284;2837.0,19,3.089397130784578;2058.0,21,7.580913050747944;2837.0,22,5.072202143923775;2503.0,23,11.507871539259543"
1576.0,29.0,23,[],"1259.0,1,1.8671472118983947;2425.0,7,2.2733928452425523;1259.0,12,1.4534046554556344;4427.0,22,2.2353691063893955"
1577.0,63.0,23,[],"619.0,1,1.609886001678392;1909.0,9,1.836453740228687;619.0,12,2.5608357939500914"
1578.0,41.0,3,"[1.0, 3.0, 4.0, 5.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0]","1280.0,1,13.62529937400998;1751.0,2,3.294541580751378;1280.0,3,14.156653316921677;1751.0,5,7.131157492036554;2214.0,9,8.686656766541422;1280.0,10,9.270130953830655;1751.0,11,4.9439941100156215;1435.0,12,13.781102139719309;1751.0,14,7.410586776133213;2214.0,15,6.474606176379854;1435.0,16,12.753876190496;2214.0,18,9.81618822198724;1483.0,20,11.007085026268289;1751.0,21,9.570446341592495;1280.0,22,8.041661080215706;2987.0,23,2.437611925793153"
1579.0,63.0,22,[5.0],"215.0,1,3.0983204110395124"
1580.0,36.0,23,[],"779.0,1,3.088473620419163"
1581.0,70.0,21,"[2.0, 5.0]","607.0,1,2.024836961658905;2006.0,5,3.891488167076965;607.0,6,2.2671341936682747"
1582.0,49.0,14,"[2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 10.0, 24.0]","1192.0,1,5.256098732263315;1030.0,2,4.383903455289608;2112.0,3,3.888555525950508;2429.0,6,5.951123679785216;1192.0,7,7.159301509400216;2112.0,8,3.343958780995981;2802.0,9,7.36513912064121;2112.0,10,2.217621036223266;3581.0,23,12.220530010883335"
1583.0,12.0,21,"[13.0, 22.0]","2117.0,1,1.5529976093670828;2277.0,6,2.025880638043622;2117.0,10,1.9753664248437504;2277.0,14,2.255142717620352;1896.0,16,2.3959563890438083;2117.0,17,1.674522674107484;1154.0,18,6.772985612128521;2117.0,19,1.4074632005491317;1896.0,20,2.019792588881338"
1584.0,20.0,4,"[6.0, 7.0, 8.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0]","2292.0,1,1.033808673800404;816.0,2,15.81502301284813;2292.0,3,4.347689915716714;816.0,4,15.780343973915013;2292.0,5,2.512637417714708;2290.0,7,9.552799334326032;2292.0,8,4.96097035105031;816.0,9,15.737959215619416;2292.0,11,7.554894840757208;816.0,12,16.52709789605543;2292.0,13,16.08245891320415;774.0,14,2.909529213549836;4158.0,15,13.963043645126213;794.0,17,18.27867633422618;774.0,19,4.465624256215476;794.0,20,16.66754382263925;774.0,22,5.375160851574601;2290.0,23,15.569989983824652"
1585.0,40.0,14,"[6.0, 10.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0]","859.0,1,2.432279898954082;3461.0,10,1.6276723474028805;859.0,15,3.18935461037182;1733.0,17,6.763564202920346;1732.0,20,7.448297766711527;3461.0,22,7.880121211999245;1733.0,23,2.430765382343563"
1586.0,32.0,22,[28.0],"1238.0,1,1.9933204665833104;1208.0,3,1.6708604233148938;1792.0,23,8.580340360172217"
1587.0,33.0,22,[8.0],"557.0,1,5.610148721504618;2776.0,2,1.105172485406663"
1589.0,5.0,2,"[9.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0]","2495.0,1,4.375445161672134;2150.0,3,2.7279393175618707;1194.0,4,7.012551849548036;1095.0,5,10.395774948203696;1120.0,6,14.383319668904672;1095.0,8,14.759530489890254;1120.0,12,14.366578430388348;2801.0,13,28.62075363326408;1095.0,14,2.016349748332346;1321.0,15,28.43241142804809;3947.0,18,22.73421254272513;4836.0,19,26.28250203999608"
1590.0,26.0,7,"[10.0, 12.0, 13.0, 15.0, 16.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0]","1126.0,1,19.262581632103345;2588.0,2,2.376812900042617;1126.0,3,19.67624918295773;2588.0,5,3.311180640577013;1126.0,7,19.42792595484298;2588.0,8,2.0448387580317746;4409.0,13,28.312391087550598;4063.0,14,38.7978666837737;4669.0,16,40.9749398011942;4809.0,17,36.10731417912049;4669.0,18,40.70538924841184;4063.0,19,40.56598058750842;5117.0,21,28.672246924815656;2984.0,22,22.186364088375893;5117.0,23,32.10022761079186"
1591.0,25.0,13,"[12.0, 13.0, 14.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0]","2121.0,1,13.42940551031447;239.0,2,12.392761699765272;286.0,4,2.2367682555698782;4804.0,17,9.115918111419155;166.0,22,13.48956207436786;320.0,23,12.273816198798558"
1592.0,32.0,0,"[13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0]","597.0,1,24.215079779321435;2586.0,2,11.474872415128454;853.0,3,21.34886413727207;597.0,5,23.958735767603333;2586.0,6,21.13542105740874;961.0,7,22.897606768003943;1846.0,8,21.481021646209005;2059.0,13,24.730606061010707;1846.0,14,21.282284042583434;2694.0,15,23.499906532863047;2059.0,16,24.37814352255933;5169.0,19,18.2437651154854;598.0,20,25.083812799050207;2059.0,23,25.59801449047367"
1593.0,42.0,0,"[16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0]","1907.0,1,40.34644150633591;240.0,2,18.12515943494111;1907.0,5,40.84237184784196;1666.0,8,32.402316301435754;1907.0,9,38.47428570065281;4767.0,10,31.337333257870014;1907.0,12,34.113747415454746;4767.0,13,28.22263959857759;1666.0,14,28.50126395786736;240.0,16,29.688684233594817;115.0,17,34.387968124020205;240.0,19,29.003817456642228"
1594.0,49.0,19,"[22.0, 23.0, 24.0, 25.0]","787.0,1,15.809894856611152;1909.0,5,1.5996913164732902;2584.0,8,1.441987008792016"
