ID (CME),Missing Time Points,ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (CME).1,FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Distance,Multi ID (Dino),Multi Distance (Dino)
9.0,51,7021.0,345.37,414.39,58.05,359.3365,425.05008,65.56668,51.0,1.0,1.0,108.57,314.2,99.0,31.0,19.110230403603197,,
9.0,52,7021.0,345.37,414.06,58.260000000000005,359.03455,424.92938,65.6448,52.0,1.0,1.0,122.4,299.2,99.0,31.0,18.95781156481149,,
9.0,82,437.0,344.83,413.91,56.39,340.2142,392.92307,53.474686,82.0,1.0,1.0,62.017,236.1,99.0,40.0,21.68538439095552,,
9.0,83,437.0,343.63,413.48,56.56999999999999,340.08194,392.957,53.77179,83.0,1.0,1.0,66.079,224.4,99.0,40.0,21.01457203865216,,
9.0,84,437.0,344.25,413.91,56.88,339.7309,393.3156,53.878426,84.0,1.0,1.0,49.689,234.1,99.0,40.0,21.29697214740809,,
9.0,85,7858.0,343.83,414.09,56.620000000000005,333.9988,400.33618,50.64567,85.0,1.0,1.0,61.391,210.9,99.0,8.0,17.930774578397283,,
9.0,86,437.0,343.51,415.47,55.99,340.87158,393.83936,53.78672,86.0,1.0,1.0,57.358,240.1,99.0,40.0,21.902061310853853,,
9.0,87,548.0,344.38,416.45,56.43000000000001,357.29984,433.11087,63.57226,87.0,1.0,1.0,36.393,250.6,99.0,78.0,22.26025005902,,
9.0,88,548.0,343.94,415.76,56.95,356.31873,432.83615,63.888123,88.0,1.0,1.0,43.674,250.5,99.0,78.0,22.20282427977416,,
9.0,89,12173.0,344.42,415.2,57.39,353.8603,409.20596,63.267685,89.0,1.0,1.0,43.243,241.4,99.0,2.0,12.633089905910763,,
9.0,90,12173.0,344.06,415.29,56.8,352.8598,408.99966,62.695248,90.0,1.0,1.0,51.365,249.0,99.0,2.0,12.319042427766222,,
9.0,91,806.0,344.37,414.5,57.19,355.82352,432.62057,64.694046,91.0,1.0,1.0,52.076,225.2,99.0,29.0,22.712306881631704,,
9.0,92,806.0,344.67,414.42,57.11,355.67133,432.3228,64.7771,92.0,1.0,1.0,53.168,237.4,99.0,29.0,22.367921942346328,,
9.0,93,806.0,344.42,414.62,56.97,355.50775,432.48926,65.00581,93.0,1.0,1.0,55.061,226.1,99.0,29.0,22.512727408428308,,
9.0,94,806.0,344.82,414.79,57.33,355.57956,432.63303,64.46857,94.0,1.0,1.0,56.75,234.8,99.0,29.0,22.02500925355993,,
9.0,95,806.0,343.84,416.89,57.150000000000006,355.09033,431.94052,64.49256,95.0,1.0,1.0,59.901,243.9,99.0,29.0,20.174272347048863,,
9.0,96,806.0,344.76,416.59,56.89,355.59143,430.83643,63.6185,96.0,1.0,1.0,76.989,251.4,99.0,29.0,19.119449674083224,,
9.0,97,806.0,343.97,417.09,57.1,355.32913,430.9712,63.749046,97.0,1.0,1.0,86.571,245.9,99.0,29.0,19.129227911941896,,
10.0,43,420.0,360.79,244.41,63.85,357.06204,256.65402,61.816944,43.0,1.0,1.0,106.45,274.2,99.0,59.0,12.959437804979665,,
10.0,44,420.0,360.25,244.51,64.15,357.41217,257.86697,62.681313,44.0,1.0,1.0,100.82,270.0,99.0,59.0,13.73386210043514,,
10.0,47,420.0,360.9,245.41,63.91,358.2296,258.74786,61.91609,47.0,1.0,1.0,108.25,278.5,99.0,59.0,13.747917028688384,,
10.0,65,2125.0,361.25,245.22,62.69,354.88522,254.22534,61.21246,65.0,1.0,1.0,55.254,231.6,99.0,53.0,11.126081853716506,,
10.0,66,2125.0,361.39,245.5,62.56999999999999,354.69675,254.24863,60.775665,66.0,1.0,1.0,52.203,228.2,99.0,53.0,11.160544813387228,,
10.0,67,2125.0,361.59,246.03,62.91,354.7713,254.21492,61.22097,67.0,1.0,1.0,54.724,221.6,99.0,53.0,10.786121056121138,,
10.0,69,2125.0,361.02,244.85,62.56,355.3498,253.95255,60.948788,69.0,1.0,1.0,49.346,211.9,99.0,53.0,10.844518829871788,,
10.0,70,615.0,360.13,244.25,62.620000000000005,348.05505,253.99959,55.506172,70.0,1.0,1.0,58.732,226.2,99.0,33.0,17.07235986863516,,
10.0,71,420.0,360.23,244.2,62.43000000000001,362.45667,261.91498,64.90254,71.0,1.0,1.0,51.205,216.2,99.0,59.0,18.024761572373176,,
10.0,72,420.0,359.8,244.77,62.39,362.85233,262.01544,65.05482,72.0,1.0,1.0,57.507,223.8,99.0,59.0,17.715055316168222,,
10.0,73,420.0,360.47,245.0,61.8,363.89096,262.36557,65.31059,73.0,1.0,1.0,54.988,229.8,99.0,59.0,18.04411901131778,,
10.0,74,400.0,359.63,244.53,62.58,344.20963,241.40485,52.958622,74.0,1.0,1.0,56.725,219.5,99.0,78.0,18.442485951690017,,
10.0,75,400.0,358.88,243.93,61.36,343.72028,240.6405,53.01623,75.0,1.0,1.0,55.043,219.0,99.0,78.0,17.614097153737394,,
10.0,76,400.0,359.3,243.48,61.45,343.8656,240.12239,52.83431,76.0,1.0,1.0,52.065,225.0,99.0,78.0,17.992341772215234,,
10.0,77,400.0,359.44,243.68,62.05,343.4495,240.47263,52.42404,77.0,1.0,1.0,56.851,228.2,99.0,78.0,18.937856755411893,,
10.0,78,400.0,359.51,243.89,62.19,343.98044,240.90555,52.53555,78.0,1.0,1.0,60.48,229.8,99.0,78.0,18.527886560495773,,
10.0,84,615.0,359.47,243.83,62.06999999999999,354.99896,253.99927,60.96615,84.0,1.0,1.0,75.965,249.2,99.0,33.0,11.163455371747576,,
10.0,96,400.0,358.97,243.76,62.36,346.54828,242.99953,54.731556,96.0,1.0,1.0,77.859,244.0,99.0,78.0,14.596938043317074,,
10.0,97,400.0,358.15,243.86,61.58,345.55554,242.71796,53.975254,97.0,1.0,1.0,67.843,237.8,99.0,78.0,14.756586318580434,,
11.0,50,564.0,352.64,464.55,62.620000000000005,354.8379,467.30338,64.10961,50.0,1.0,1.0,121.33,289.0,99.0,53.0,3.825023370712913,,
11.0,51,564.0,352.51,465.27,62.77,354.99887,467.99854,64.99608,51.0,1.0,1.0,131.04,268.0,99.0,53.0,4.312173068755497,,
11.0,75,4253.0,353.78,469.06,62.760000000000005,365.2314,465.79626,70.470184,75.0,1.0,1.0,71.857,254.0,99.0,59.0,14.1856793302773,,
11.0,76,4253.0,354.3,469.53,63.08,365.6658,465.74252,70.69738,76.0,1.0,1.0,88.146,257.8,99.0,59.0,14.19686206366742,,
11.0,78,4253.0,353.99,469.24,63.41,365.68988,464.2241,70.42542,78.0,1.0,1.0,82.592,244.6,99.0,59.0,14.5348740139294,,
11.0,79,1736.0,353.52,469.46,63.290000000000006,359.2229,485.36746,66.91783,79.0,1.0,1.0,81.902,241.4,99.0,46.0,17.283850918429618,,
11.0,80,1736.0,354.0,469.66,63.040000000000006,359.41205,485.57272,67.478935,80.0,1.0,1.0,82.406,241.8,99.0,46.0,17.384161956652513,,
11.0,81,1736.0,353.74,468.27,62.71,359.21182,485.2443,66.90371,81.0,1.0,1.0,77.501,234.4,99.0,46.0,18.32088639139768,,
11.0,82,1736.0,354.43,467.87,63.38,359.74048,485.77017,67.24502,82.0,1.0,1.0,76.498,254.6,99.0,46.0,19.0671356910182,,
11.0,83,1736.0,353.78,467.6,63.67,358.997,485.45468,67.33818,83.0,1.0,1.0,91.159,245.5,99.0,46.0,18.959489218193603,,
11.0,84,1736.0,353.76,468.15,63.41,358.7711,485.2913,67.24304,84.0,1.0,1.0,95.16,260.2,99.0,46.0,18.26547246970633,,
11.0,95,1736.0,353.95,469.61,63.43000000000001,357.52185,483.99918,65.73364,95.0,1.0,1.0,105.03,253.0,99.0,46.0,15.003778548902275,,
11.0,96,8284.0,354.73,469.21,63.02,349.99857,484.44604,57.999763,96.0,1.0,1.0,84.664,264.8,99.0,9.0,16.725014925633683,,
11.0,97,3928.0,353.92,469.48,62.97,346.0952,489.29077,58.98153,97.0,1.0,1.0,92.885,250.0,99.0,52.0,21.670302166185877,,
11.0,98,8284.0,354.36,469.18,63.77,349.52277,485.82355,58.49254,98.0,1.0,1.0,81.92,231.9,99.0,9.0,18.11789542764281,,
11.0,99,8284.0,354.62,469.49,63.06,350.14203,486.785,57.5823,99.0,1.0,1.0,88.46,241.8,99.0,9.0,18.686209824651463,,
16.0,69,1242.0,486.11,231.74,136.858,487.37033,216.84074,141.84103,69.0,1.0,1.0,38.59,233.6,99.0,69.0,15.760931705879567,,
16.0,70,1242.0,486.14,231.79,137.737,487.6205,216.4962,140.89073,70.0,1.0,1.0,54.934,246.9,99.0,69.0,15.685605235466694,,
16.0,71,5857.0,485.55,232.58,137.263,474.41284,241.2944,130.86264,71.0,1.0,1.0,56.214,209.1,99.0,5.0,15.522297135256744,,
16.0,72,3381.0,485.89,232.22,136.757,484.49603,216.28043,138.69595,72.0,1.0,1.0,52.728,248.2,99.0,43.0,16.117461687508367,,
16.0,73,1242.0,486.89,232.84,136.186,487.2262,216.84619,139.54195,73.0,1.0,1.0,50.159,247.1,99.0,69.0,16.345561757204916,,
16.0,74,1242.0,486.04,232.76,136.577,484.46667,215.90277,138.15392,74.0,1.0,1.0,50.279,227.2,99.0,69.0,17.003771559515833,,
16.0,75,1242.0,486.02,233.3,136.511,484.30872,214.98149,135.58191,75.0,1.0,1.0,49.347,226.5,99.0,69.0,18.421712626316808,,
16.0,76,1242.0,485.9,233.69,138.159,484.24756,215.45749,136.56886,76.0,1.0,1.0,62.54,227.2,99.0,69.0,18.37616728464615,,
16.0,77,1242.0,487.24,233.27,136.19299999999998,483.73477,215.87874,137.59804,77.0,1.0,1.0,42.664,217.4,99.0,69.0,17.79653615572706,,
16.0,78,2035.0,485.15,234.45,137.294,472.82678,232.7902,131.94261,78.0,1.0,1.0,64.705,236.9,99.0,44.0,13.53713640843217,,
16.0,88,1242.0,485.74,233.88,137.988,483.70053,215.85762,138.67436,88.0,1.0,1.0,63.423,248.5,99.0,69.0,18.15039142263604,,
16.0,89,9872.0,485.65,233.69,138.384,472.4776,232.31229,130.50204,89.0,1.0,1.0,55.85,231.2,99.0,10.0,15.41218673795837,,
16.0,90,9872.0,485.28,234.13,138.786,471.89792,231.42244,129.6327,90.0,1.0,1.0,68.82,231.6,99.0,10.0,16.4375742483494,,
16.0,95,3381.0,486.23,236.82,139.19,483.89743,216.0547,138.14482,95.0,1.0,1.0,73.595,245.2,99.0,43.0,20.922021129118956,,
16.0,96,3381.0,487.01,237.1,139.535,482.74466,215.97592,138.61572,96.0,1.0,1.0,66.626,254.8,99.0,43.0,21.57000131850713,,
18.0,6,2415.0,339.99,612.91,59.84,338.27646,609.5158,60.369247,6.0,1.0,1.0,301.28,408.2,99.0,92.0,3.838869020767545,,
20.0,1,1167.0,486.74,135.36,141.636,474.29922,145.64697,136.77127,1.0,1.0,1.0,65.43,326.8,99.0,57.0,16.8600224425177,,
20.0,2,1167.0,485.77,135.12,141.828,474.76807,145.26219,137.67334,2.0,1.0,1.0,64.43,334.8,99.0,57.0,15.529574412603816,,
20.0,3,1167.0,486.02,135.16,143.40800000000002,474.98267,145.26297,136.72789,3.0,1.0,1.0,88.858,336.8,99.0,57.0,16.386473872126977,,
20.0,4,1167.0,486.9,134.9,142.67000000000002,475.3488,144.99977,136.87265,4.0,1.0,1.0,72.447,321.2,99.0,57.0,16.40258645809862,,
20.0,5,1167.0,486.34,134.84,141.733,475.6588,145.71895,136.58301,5.0,1.0,1.0,93.697,302.5,99.0,57.0,16.092295782224483,,
20.0,6,1314.0,486.0,135.2,143.571,497.0545,124.81598,150.4798,6.0,1.0,1.0,101.47,330.8,99.0,24.0,16.666174097566618,,
20.0,7,1167.0,485.78,135.47,143.323,474.99744,146.70924,136.48985,7.0,1.0,1.0,91.909,315.2,99.0,57.0,17.0081173224346,,
20.0,8,1167.0,486.42,135.4,142.196,474.98688,146.4942,136.7612,8.0,1.0,1.0,84.11,319.5,99.0,57.0,16.832544597130898,,
20.0,9,1167.0,486.8,135.81,142.326,475.0596,147.08272,136.87184,9.0,1.0,1.0,74.199,309.8,99.0,57.0,17.16563630233381,,
20.0,10,1052.0,486.93,135.3,142.633,497.37646,142.99986,137.50291,10.0,1.0,1.0,82.196,312.5,99.0,21.0,13.954719415283847,,
20.0,11,1306.0,487.1,135.28,142.53300000000002,491.4097,143.38573,137.97523,11.0,1.0,1.0,70.63,291.2,99.0,27.0,10.249372678159364,,
20.0,12,1167.0,487.05,135.14,142.306,475.8007,145.49033,137.98994,12.0,1.0,1.0,51.075,315.0,99.0,57.0,15.884094419339762,,
20.0,13,1306.0,486.53,135.48,142.356,490.36566,144.80661,139.80917,13.0,1.0,1.0,85.042,306.0,99.0,27.0,10.401167471808174,,
20.0,14,1306.0,486.67,135.09,142.528,492.9614,147.26686,142.14883,14.0,1.0,1.0,71.31,345.0,99.0,27.0,13.711360374102208,,
20.0,15,1306.0,486.32,134.69,143.326,496.22696,144.7707,141.46977,15.0,1.0,1.0,90.13,339.8,99.0,27.0,14.255313351326254,,
20.0,16,1306.0,486.9,135.46,143.253,496.60403,147.25705,141.5647,16.0,1.0,1.0,71.546,360.2,99.0,27.0,15.368439863349842,,
20.0,17,1167.0,486.4,135.33,142.907,475.76755,146.51747,136.92862,17.0,1.0,1.0,67.76,291.2,99.0,57.0,16.551420042636792,,
20.0,18,1052.0,486.83,135.85,143.097,490.53967,146.56042,140.81503,18.0,1.0,1.0,70.063,337.0,99.0,21.0,11.562099081317376,,
20.0,19,1306.0,486.57,136.03,143.562,495.07614,146.21234,139.8173,19.0,1.0,1.0,94.404,345.5,99.0,27.0,13.786125041693213,,
20.0,20,1306.0,486.63,135.77,141.827,490.7393,142.49792,135.9718,20.0,1.0,1.0,72.952,304.0,99.0,27.0,9.820113087760236,,
20.0,21,1167.0,486.38,136.06,142.113,475.4752,146.86174,135.4561,21.0,1.0,1.0,82.145,296.0,99.0,57.0,16.730408473124633,,
20.0,22,1253.0,487.79,135.76,141.555,495.6349,149.63441,145.99905,22.0,1.0,1.0,86.355,408.5,99.0,29.0,16.546639817818008,,
20.0,23,1167.0,486.98,136.35,141.612,476.1155,146.48447,136.60202,23.0,1.0,1.0,97.953,298.5,99.0,57.0,15.679436916908086,,
20.0,24,1167.0,487.23,136.21,141.909,476.0437,146.48616,136.40901,24.0,1.0,1.0,71.521,295.5,99.0,57.0,16.15495781596784,,
20.0,25,3593.0,487.82,136.35,142.552,495.1387,149.92398,146.4592,25.0,1.0,1.0,78.829,404.0,99.0,39.0,15.908567332428149,,
20.0,26,1253.0,487.27,136.89,142.252,495.93225,147.7309,140.91364,26.0,1.0,1.0,90.956,341.5,99.0,29.0,13.940978995827397,,
20.0,27,1253.0,487.26,137.46,141.488,494.40555,144.60019,138.72983,27.0,1.0,1.0,82.076,316.0,99.0,29.0,10.471327508367796,,
20.0,28,1253.0,487.85,137.4,142.924,491.4984,142.99976,134.51257,28.0,1.0,1.0,95.958,316.0,99.0,29.0,10.743383510910324,,
20.0,29,1167.0,487.06,137.64,142.973,476.57092,146.28542,135.35373,29.0,1.0,1.0,116.87,322.8,99.0,57.0,15.58259803613313,,
20.0,32,1167.0,488.13,136.93,143.186,476.35306,146.04605,136.01857,32.0,1.0,1.0,125.7,313.8,99.0,57.0,16.527877545861696,,
20.0,33,1167.0,488.6,137.09,143.287,476.75507,146.55293,136.53262,33.0,1.0,1.0,78.992,289.2,99.0,57.0,16.59732087037546,,
20.0,34,1167.0,487.91,136.65,142.737,477.1691,146.31856,136.11385,34.0,1.0,1.0,90.907,285.8,99.0,57.0,15.896984028616863,,
20.0,35,1167.0,488.47,136.82,142.679,476.81976,146.5937,136.00002,35.0,1.0,1.0,65.273,294.5,99.0,57.0,16.609096230319143,,
20.0,36,1167.0,487.48,136.59,142.933,476.30124,146.49197,135.80899,36.0,1.0,1.0,79.484,299.5,99.0,57.0,16.545851549515376,,
20.0,37,856.0,487.83,136.67,141.928,498.9992,131.81537,151.47195,37.0,1.0,1.0,56.397,276.5,99.0,43.0,15.472732230585509,,
20.0,38,856.0,487.72,137.08,143.858,499.20178,131.71992,150.95308,38.0,1.0,1.0,60.506,271.0,99.0,43.0,14.522461560672111,,
20.0,39,856.0,487.75,137.43,144.178,499.37674,131.99974,150.87065,39.0,1.0,1.0,55.221,263.8,99.0,43.0,14.472745790543682,,
20.0,40,1167.0,487.42,137.62,144.525,476.38095,145.59813,134.77516,40.0,1.0,1.0,70.395,292.5,99.0,57.0,16.750240691554275,,
20.0,41,856.0,487.96,137.57,143.255,499.23434,131.99245,151.36359,41.0,1.0,1.0,86.213,265.8,99.0,43.0,14.9655951510857,,
20.0,42,856.0,488.27,137.35,143.583,498.9993,131.79482,152.13234,42.0,1.0,1.0,86.393,277.2,99.0,43.0,14.800983675350787,,
20.0,43,856.0,487.52,137.8,143.108,499.1294,131.77779,151.24294,43.0,1.0,1.0,75.08,279.5,99.0,43.0,15.402026829209843,,
20.0,44,856.0,488.15,137.09,143.134,499.113,131.68861,152.1821,44.0,1.0,1.0,72.522,280.5,99.0,43.0,15.206265042478378,,
20.0,45,856.0,488.11,137.3,143.708,499.20535,131.74846,150.97047,45.0,1.0,1.0,78.032,280.0,99.0,43.0,14.376016781257604,,
20.0,46,1167.0,487.06,136.42,142.543,476.11682,146.26263,134.57457,46.0,1.0,1.0,90.096,262.0,99.0,57.0,16.73697793791341,,
20.0,47,1167.0,487.28,137.32,142.474,476.48444,147.50447,135.14711,47.0,1.0,1.0,91.234,264.8,99.0,57.0,16.551461022115216,,
20.0,48,856.0,487.63,137.38,142.796,498.9993,131.6703,151.27269,48.0,1.0,1.0,113.27,271.2,99.0,43.0,15.287770600584656,,
20.0,49,1167.0,487.61,137.31,143.29500000000002,476.46518,147.40025,135.80261,49.0,1.0,1.0,118.82,264.2,99.0,57.0,16.797501772793513,,
20.0,50,856.0,487.32,137.22,142.552,498.99893,131.81194,151.44633,50.0,1.0,1.0,125.64,282.0,99.0,43.0,15.64460370406996,,
20.0,51,1167.0,487.38,137.28,142.25,476.26797,147.42148,134.99019,51.0,1.0,1.0,106.76,256.0,99.0,57.0,16.7042410347612,,
20.0,52,856.0,487.16,137.49,142.631,499.37994,131.91972,151.34242,52.0,1.0,1.0,110.93,287.5,99.0,43.0,16.007616665150337,,
20.0,55,1167.0,487.43,137.11,142.601,475.4003,147.31992,134.80316,55.0,1.0,1.0,111.04,238.9,99.0,57.0,17.600069805600192,,
20.0,56,1167.0,487.82,137.22,142.328,476.7209,147.51253,135.43231,56.0,1.0,1.0,72.528,231.1,99.0,57.0,16.633602591952247,,
20.0,57,1167.0,487.99,136.81,141.56,477.10226,147.62704,135.32578,57.0,1.0,1.0,77.047,222.0,99.0,57.0,16.56552853601719,,
20.0,58,1167.0,487.92,137.14,142.572,476.88504,147.30685,135.18564,58.0,1.0,1.0,82.006,238.0,99.0,57.0,16.724039439492493,,
20.0,59,1167.0,488.14,137.1,142.612,476.9526,147.5437,134.90906,59.0,1.0,1.0,73.792,237.1,99.0,57.0,17.133711597129185,,
20.0,60,1167.0,488.71,137.29,141.267,478.3565,147.68729,136.65901,60.0,1.0,1.0,49.195,243.1,99.0,57.0,15.37960251223028,,
20.0,61,1167.0,489.21,137.42,143.609,478.6515,148.01796,136.42664,61.0,1.0,1.0,70.377,227.5,99.0,57.0,16.594727282519585,,
20.0,62,856.0,488.55,137.5,143.629,503.85153,145.98985,152.25578,62.0,1.0,1.0,76.879,262.2,99.0,43.0,19.509887404385506,,
20.0,63,856.0,488.89,136.85,143.379,503.60324,144.08641,152.39777,63.0,1.0,1.0,69.834,267.0,99.0,43.0,18.713184477757967,,
20.0,64,856.0,488.68,137.14,143.893,503.36462,143.94409,151.882,64.0,1.0,1.0,78.943,277.8,99.0,43.0,18.04876245819917,,
20.0,66,1393.0,489.6,136.69,144.252,498.99847,136.99957,139.99077,66.0,1.0,1.0,82.736,224.8,99.0,54.0,10.324008574129511,,
20.0,68,3065.0,490.18,136.58,142.15800000000002,500.3964,140.5713,149.42337,68.0,1.0,1.0,57.141,238.0,99.0,7.0,13.156401707416062,,
20.0,69,3065.0,491.1,133.15,142.442,498.9964,138.999,147.99893,69.0,1.0,1.0,51.797,231.5,99.0,7.0,11.289083443083385,,
20.0,70,3988.0,490.6,132.23,142.883,499.5166,131.06912,150.913,70.0,1.0,1.0,52.266,237.0,99.0,13.0,12.05546755353766,,
20.0,71,3988.0,490.08,132.64,142.88,498.78302,131.0486,150.05956,71.0,1.0,1.0,69.839,221.0,99.0,13.0,11.393910341669391,,
20.0,72,856.0,491.11,132.62,142.201,499.5035,140.94186,149.05313,72.0,1.0,1.0,54.881,235.5,99.0,43.0,13.66220632425449,,
20.0,73,856.0,490.91,132.01,142.661,499.67734,140.02486,149.37843,73.0,1.0,1.0,60.804,243.8,99.0,43.0,13.646541587526851,,
20.0,74,856.0,490.96,132.79,143.163,499.6703,140.82468,150.14513,74.0,1.0,1.0,59.267,240.5,99.0,43.0,13.754110226739504,,
20.0,75,856.0,490.89,132.72,143.748,500.05594,140.16385,149.35513,75.0,1.0,1.0,56.961,235.0,99.0,43.0,13.071544122367516,,
20.0,76,856.0,491.35,132.9,143.478,500.08932,140.97981,150.35725,76.0,1.0,1.0,47.913,239.5,99.0,43.0,13.747113306472702,,
20.0,77,856.0,491.46,133.33,144.274,500.31198,141.14624,150.0806,77.0,1.0,1.0,55.779,227.6,99.0,43.0,13.159322217272452,,
20.0,78,856.0,491.91,133.03,143.806,499.92935,141.50601,150.01129,78.0,1.0,1.0,45.06,233.5,99.0,43.0,13.215836860626704,,
20.0,79,856.0,491.87,132.53,144.663,501.13718,141.64717,149.97714,79.0,1.0,1.0,45.773,220.8,99.0,43.0,14.044340422422817,,
20.0,80,856.0,492.05,132.83,143.128,501.17978,141.27516,150.36234,80.0,1.0,1.0,48.837,231.0,99.0,43.0,14.387817260084988,,
20.0,81,856.0,492.28,132.54,143.256,500.68338,141.69176,150.176,81.0,1.0,1.0,46.297,225.6,99.0,43.0,14.221740629121324,,
20.0,82,11490.0,492.02,132.89,143.899,483.05902,156.95905,138.05681,82.0,1.0,1.0,52.985,270.5,99.0,10.0,26.339125165027788,,
20.0,83,1285.0,491.95,132.6,145.474,500.66345,141.99957,150.34708,83.0,1.0,1.0,55.719,229.0,99.0,46.0,13.71214920330875,,
20.0,84,11490.0,491.95,133.14,144.505,482.45465,158.23697,137.90067,84.0,1.0,1.0,50.111,269.8,99.0,10.0,27.633978170945657,,
20.0,85,11490.0,492.56,132.53,145.391,483.7067,157.55675,138.83807,85.0,1.0,1.0,62.701,264.0,99.0,10.0,27.343372652937305,,
20.0,86,11490.0,492.29,132.41,144.478,482.555,157.43445,137.91098,86.0,1.0,1.0,57.939,287.5,99.0,10.0,27.64270382004808,,
20.0,87,11490.0,493.25,132.65,145.23,482.93347,156.83778,138.24828,87.0,1.0,1.0,54.533,262.5,99.0,10.0,27.20705619371012,,
20.0,88,2148.0,493.0,132.78,145.196,482.83737,157.7107,139.00014,88.0,1.0,1.0,64.159,265.2,99.0,39.0,27.6262109625352,,
20.0,89,2148.0,493.19,132.44,145.497,483.33154,158.95163,139.34724,89.0,1.0,1.0,64.69,276.2,99.0,39.0,28.94607584606417,,
20.0,90,2148.0,493.7,132.23,146.464,483.70413,159.38919,139.67537,90.0,1.0,1.0,59.026,280.8,99.0,39.0,29.725822373651848,,
20.0,91,2148.0,494.07,132.25,146.075,482.97928,159.22874,139.52234,91.0,1.0,1.0,50.54,277.0,99.0,39.0,29.896384985171675,,
20.0,92,3297.0,493.92,132.89,146.189,511.3282,141.99963,157.66168,92.0,1.0,1.0,45.673,254.4,99.0,9.0,22.751992711832933,,
20.0,93,2148.0,493.89,132.9,145.744,482.65375,158.68579,139.1474,93.0,1.0,1.0,54.947,241.6,99.0,39.0,28.89074958436695,,
20.0,94,3297.0,493.2,132.75,145.631,510.97824,141.9998,157.48157,94.0,1.0,1.0,36.473,249.1,99.0,9.0,23.282195490599708,,
20.0,95,3297.0,493.62,133.43,144.425,510.50836,141.99973,156.53793,95.0,1.0,1.0,34.599,266.2,99.0,9.0,22.48065944200478,,
20.0,96,3297.0,494.3,133.39,144.99,511.99478,141.99855,156.9984,96.0,1.0,1.0,32.823,238.0,99.0,9.0,23.05241945893965,,
20.0,97,12392.0,493.47,132.74,143.452,503.8469,106.821144,136.2139,97.0,1.0,1.0,29.155,234.9,99.0,1.0,28.841935468493368,,
20.0,98,1166.0,493.82,132.65,143.14,503.75626,106.01165,137.63254,98.0,1.0,1.0,10.845,219.0,99.0,56.0,28.959680059726143,,
20.0,99,3273.0,494.17,132.57,142.828,510.30786,153.641,155.99953,99.0,1.0,1.0,32.976,241.0,99.0,19.0,29.629491540026454,,
22.0,86,5562.0,390.06,496.84,83.829,382.2861,522.13574,84.77182,86.0,1.0,1.0,37.834,259.8,99.0,29.0,26.48012259998062,,
22.0,87,5062.0,390.4,497.62,83.398,391.92444,481.36584,89.08044,87.0,1.0,1.0,26.102,221.5,99.0,66.0,17.28617247897291,,
22.0,88,5062.0,389.2,498.19,83.833,391.2292,480.99875,88.95688,88.0,1.0,1.0,13.391,239.1,99.0,66.0,18.05300184060537,,
22.0,89,4885.0,388.01,498.76,84.269,400.198,499.90646,94.57276,89.0,1.0,1.0,32.175,233.9,99.0,38.0,16.000911994920777,,
22.0,90,4885.0,388.54,498.64,84.372,398.99942,499.50635,94.01626,90.0,1.0,1.0,25.982,237.8,99.0,38.0,14.253483083320347,,
22.0,91,4885.0,387.0,497.61,84.334,399.78406,499.49173,94.86064,91.0,1.0,1.0,27.191,241.1,99.0,38.0,16.66683075950855,,
22.0,92,4885.0,387.54,498.72,83.832,400.06772,499.61548,94.77001,92.0,1.0,1.0,44.965,238.9,99.0,38.0,16.654900647824345,,
22.0,93,4885.0,387.26,497.94,83.899,400.2362,499.891,94.27982,93.0,1.0,1.0,27.354,234.8,99.0,38.0,16.731694215243124,,
22.0,94,5062.0,385.84,498.08,85.224,391.1956,482.50256,88.36101,94.0,1.0,1.0,46.166,228.4,99.0,66.0,16.76842032076067,,
22.0,95,5062.0,386.09,498.22,84.674,390.64728,482.1116,88.44204,95.0,1.0,1.0,46.548,229.0,99.0,66.0,17.15947193243431,,
22.0,96,5062.0,385.3,498.53,84.266,391.05356,481.78088,88.19777,96.0,1.0,1.0,53.19,223.0,99.0,66.0,18.140983677322964,,
27.0,43,3678.0,479.24,646.8,145.175,478.52698,646.4045,141.74611,43.0,1.0,1.0,661.21,575.5,99.0,63.0,3.524500589090628,,
27.0,50,3678.0,483.07,644.69,142.709,480.5315,644.1559,145.91492,50.0,1.0,1.0,214.31,373.5,99.0,63.0,4.123974794588351,,
30.0,11,1078.0,461.15,167.93,127.033,460.77606,166.02019,123.88759,11.0,1.0,1.0,271.99,333.0,99.0,15.0,3.698757822269521,,
30.0,12,1078.0,460.78,168.09,127.329,460.56494,166.04803,124.24033,12.0,1.0,1.0,286.24,341.0,99.0,15.0,3.708877815916832,,
30.0,23,2946.0,460.67,167.86,126.657,460.31802,165.9029,123.6917,23.0,1.0,1.0,273.11,314.5,99.0,28.0,3.570312930318589,,
30.0,24,2946.0,460.52,168.06,126.506,460.00897,166.20738,123.40826,24.0,1.0,1.0,334.86,335.5,99.0,28.0,3.6454554767408727,,
30.0,42,1141.0,461.99,169.08,127.914,476.61264,152.51154,135.00851,42.0,1.0,1.0,110.24,270.0,99.0,39.0,23.20921238390696,,
30.0,43,1141.0,462.49,168.83,128.138,477.92963,153.14117,135.27516,43.0,1.0,1.0,101.99,276.2,99.0,39.0,23.14002191380552,,
30.0,44,1141.0,462.1,168.72,128.357,477.81497,152.62923,135.13786,44.0,1.0,1.0,99.193,275.5,99.0,39.0,23.491556432756845,,
