z,y,x,t,intensity_raw,total_intensity,feature_0,feature_1,feature_2,norm,particle,t_starting,track_length,t_end,ID
25.364872,316.22336,301.54782,12,44.75,17045.654,1.782,6.195,-1.836,6.703,339,0,63,69,339
28.74864,317.50854,303.24078,13,48.28,10716.375,4.63,2.611,-1.337,5.48,339,0,63,69,339
21.173018,316.62885,295.126,15,24.39,1390.5078,7.934,-6.57,-3.42,10.85,339,0,63,69,339
21.334633,317.3488,294.9989,16,22.48,67.43042,11.08,-15.51,-4.742,19.64,339,0,63,69,339
20.991062,316.54865,295.2274,17,30.36,2337.853,5.38,-4.62,-3.738,8.016,339,0,63,69,339
21.397776,317.37073,294.60577,18,32.12,2217.5947,5.684,-5.08,-3.059,8.21,339,0,63,69,339
21.42745,316.8713,295.1381,19,34.9,4050.51,5.414,-4.37,-4.07,8.06,339,0,63,69,339
20.798288,316.6413,295.2778,20,37.47,6629.837,4.945,-4.04,-3.791,7.426,339,0,63,69,339
20.23575,316.117,295.31015,21,34.78,6784.8535,3.957,-1.153,-4.08,5.797,339,0,63,69,339
20.907103,316.49216,295.781,22,40.5,10410.736,2.97,1.074,-3.832,4.97,339,0,63,69,339
20.6453,316.51898,295.8146,23,40.34,11698.538,3.697,1.042,-4.28,5.754,339,0,63,69,339
20.795595,316.93546,295.46088,24,37.12,8169.788,4.555,1.228,-3.186,5.69,339,0,63,69,339
20.39655,316.12393,295.9079,25,40.47,11733.303,2.584,2.45,-3.809,5.215,339,0,63,69,339
21.383741,316.32056,296.10718,26,42.06,10976.795,0.1853,4.426,-4.26,6.15,339,0,63,69,339
20.775728,316.78775,296.24756,27,44.0,11568.477,1.651,3.463,-4.234,5.715,339,0,63,69,339
20.964731,316.99225,296.44254,28,45.4,13073.613,-0.2542,2.389,-5.39,5.902,339,0,63,69,339
20.68919,316.0163,295.7848,29,36.06,8401.595,2.342,3.982,-4.69,6.586,339,0,63,69,339
21.188074,316.07507,296.8237,30,39.12,10489.398,-0.09735,4.332,-5.15,6.73,339,0,63,69,339
20.682158,316.4705,296.74478,31,43.88,13516.204,-1.983,4.36,-5.117,7.008,339,0,63,69,339
20.297232,316.22403,296.92557,32,48.66,17812.54,-4.688,4.605,-5.98,8.89,339,0,63,69,339
20.323442,316.36923,297.2204,33,46.22,20935.39,-4.24,4.63,-5.37,8.26,339,0,63,69,339
21.4589,316.41504,298.0922,34,52.84,34349.707,-7.094,6.19,-5.234,10.77,339,0,63,69,339
22.063416,317.04913,298.57455,35,50.12,31671.008,8.59,2.912,-4.992,10.36,339,0,63,69,339
21.727396,318.33817,298.32816,36,52.72,36581.348,9.77,4.57,-4.895,11.85,339,0,63,69,339
21.340456,318.16095,298.0831,37,59.66,39368.832,10.22,0.9307,-6.87,12.35,339,0,63,69,339
22.40965,318.61557,298.715,38,59.94,42436.39,10.38,3.174,-5.984,12.4,339,0,63,69,339
23.113789,318.7566,300.24313,39,62.75,45992.816,11.38,1.441,-6.35,13.12,339,0,63,69,339
22.543007,319.20718,299.41388,40,49.34,34692.375,8.85,1.186,-6.227,10.88,339,0,63,69,339
22.19973,319.28442,299.5959,41,44.7,29856.225,5.863,-0.2466,-6.707,8.91,339,0,63,69,339
22.01834,319.49026,298.97607,42,41.66,22581.46,2.158,0.06964,-5.832,6.22,339,0,63,69,339
21.388035,320.1722,299.39032,43,31.53,13781.443,-3.842,-3.027,-5.48,7.344,339,0,63,69,339
22.249498,321.08154,299.29254,44,28.53,8443.925,-4.195,0.06683,-5.19,6.676,339,0,63,69,339
21.965656,320.50003,299.8107,45,28.66,11004.619,-2.592,-0.0975,-5.145,5.76,339,0,63,69,339
22.798092,321.2246,299.8597,46,30.1,11950.166,-4.465,-1.292,-5.332,7.074,339,0,63,69,339
22.262344,320.79007,300.1146,47,29.3,12923.2295,-2.53,1.079,-5.08,5.773,339,0,63,69,339
22.563705,321.2469,299.62808,48,31.03,14493.593,-2.781,-0.372,-5.332,6.027,339,0,63,69,339
22.137157,321.13675,299.61365,49,28.88,25326.305,0.1495,-5.324,-5.99,8.016,339,0,63,69,339
22.9823,322.30533,300.00085,50,32.6,12870.743,-4.566,-3.137,-5.73,7.97,339,0,63,69,339
23.504599,322.1824,300.5472,51,29.83,13067.65,-0.3154,-0.6284,-5.64,5.684,339,0,63,69,339
23.240343,321.98587,299.6625,52,32.28,14531.867,0.8877,0.979,-4.043,4.254,339,0,63,69,339
22.847475,322.11057,300.16037,53,32.94,15784.287,0.2747,1.071,-4.906,5.03,339,0,63,69,339
23.04014,322.32925,300.74347,54,30.92,11161.411,-2.3,0.238,-5.387,5.863,339,0,63,69,339
23.29333,322.98422,300.6718,55,26.53,6977.146,2.943,-2.752,-4.05,5.71,339,0,63,69,339
23.154171,323.74274,301.32605,56,21.1,3312.8748,2.457,-5.457,-4.05,7.227,339,0,63,69,339
21.999758,317.9965,298.9967,58,16.84,16.845154,1.062,-10.07,-3.121,10.6,339,0,63,69,339
22.308615,317.53012,298.50543,60,23.05,1221.3474,0.2878,-12.74,-4.707,13.586,339,0,63,69,339
12.472717,314.4492,290.5911,61,16.23,1265.9447,-21.75,-1.967,-4.93,22.39,339,0,63,69,339
11.828607,315.49866,290.5715,62,11.32,147.20796,-0.7827,-16.45,-4.883,17.17,339,0,63,69,339
11.147171,314.74393,289.6845,63,6.293,75.52637,0.4744,-18.28,-5.168,19.0,339,0,63,69,339
11.604117,314.47223,290.5023,64,18.28,804.4762,10.57,-9.83,-4.816,15.22,339,0,63,69,339
22.475567,318.80933,297.85535,65,19.7,275.76105,-12.56,-0.515,-5.01,13.54,339,0,63,69,339
11.20305,311.92474,299.78354,69,12.08,603.9949,-15.02,1.867,-4.418,15.77,339,0,63,69,339
37.616646,221.3498,386.1319,0,32.47,6204.3135,-2.576,-12.97,-2.277,13.414,424,0,63,73,424
38.083305,221.99078,386.4835,1,42.7,8790.985,-6.098,-6.418,-3.373,9.48,424,0,63,73,424
38.885258,221.77116,386.5887,2,42.88,12645.682,-5.9,-6.164,-3.223,9.12,424,0,63,73,424
38.149582,222.32574,387.29004,3,46.75,13232.165,-5.066,-5.027,-3.729,8.05,424,0,63,73,424
38.225334,221.77202,387.2873,4,43.28,17830.656,-6.684,-6.51,-2.832,9.75,424,0,63,73,424
38.410324,222.28752,388.0611,5,45.75,19037.904,-7.504,-2.291,-3.219,8.484,424,0,63,73,424
37.861984,222.73474,387.45828,6,54.88,23810.225,-8.56,-1.484,-3.105,9.23,424,0,63,73,424
38.247482,223.27365,388.15366,7,51.4,23394.674,-8.625,1.301,-2.336,9.03,424,0,63,73,424
37.47929,223.59236,387.19348,8,48.3,19949.95,-7.965,0.5166,-2.688,8.42,424,0,63,73,424
37.69219,223.771,386.73422,9,48.5,21577.111,-9.45,1.58,-2.605,9.94,424,0,63,73,424
38.221073,224.93114,386.64136,10,41.22,18754.361,-8.83,2.377,-2.39,9.445,424,0,63,73,424
39.46487,222.02997,386.04422,11,35.94,12468.986,-8.42,0.06018,-2.686,8.836,424,0,63,73,424
38.353794,221.76967,386.01382,12,34.7,10576.191,-6.098,-4.11,-4.69,8.72,424,0,63,73,424
38.938457,221.62865,385.448,13,37.6,15832.441,-7.57,-1.375,-3.13,8.305,424,0,63,73,424
38.742214,221.46738,385.52643,14,38.1,15276.978,-7.61,-1.577,-4.01,8.75,424,0,63,73,424
38.88287,221.53392,385.2705,15,40.25,17180.621,-7.16,-1.224,-4.145,8.36,424,0,63,73,424
38.94801,222.43817,384.84528,16,44.62,19852.982,-6.953,-2.592,-4.277,8.56,424,0,63,73,424
38.191044,222.49402,385.08157,17,44.78,21315.46,-8.375,-0.4277,-3.656,9.15,424,0,63,73,424
38.4731,223.38397,384.6594,18,36.38,13022.079,-7.617,-1.127,-2.672,8.15,424,0,63,73,424
38.875175,223.61334,385.16208,19,27.56,7194.994,-6.562,-2.797,-3.793,8.08,424,0,63,73,424
39.708263,225.94992,385.4231,23,15.39,292.417,-3.672,-8.72,-5.5,10.945,424,0,63,73,424
36.44606,226.00237,384.2374,24,22.7,1089.5923,-2.828,-9.72,-5.484,11.51,424,0,63,73,424
37.546085,225.34685,384.03183,25,26.39,2164.4714,-5.97,-6.57,-5.348,10.36,424,0,63,73,424
37.14154,225.43185,384.03195,26,21.34,1386.85,-1.402,-9.95,-5.664,11.54,424,0,63,73,424
37.977123,226.4783,384.22522,27,26.9,2744.7043,-4.336,-8.2,-5.438,10.76,424,0,63,73,424
37.255703,227.39812,384.37027,28,18.38,349.17126,3.334,-11.84,-5.82,13.61,424,0,63,73,424
38.1971,220.36665,383.81866,30,16.05,176.58562,-1.06,-10.05,-7.258,12.44,424,0,63,73,424
40.255978,220.62201,382.93527,31,25.56,2633.5803,-2.01,-7.445,-6.066,9.81,424,0,63,73,424
39.493416,221.26625,382.3785,32,29.9,5354.148,-1.106,-8.22,-5.816,10.13,424,0,63,73,424
40.70267,221.13385,382.21335,33,29.89,6575.743,-6.07,-6.11,-5.098,10.01,424,0,63,73,424
40.508945,221.68716,382.02524,34,33.16,9213.476,-6.24,-6.086,-5.05,10.07,424,0,63,73,424
40.347095,222.92365,381.86252,35,35.56,9285.385,3.6,-8.31,-5.008,10.35,424,0,63,73,424
40.404034,223.16808,381.331,36,34.12,13235.374,6.656,-7.61,-5.31,11.42,424,0,63,73,424
40.237656,223.7819,381.5674,37,34.0,11628.153,5.938,-9.85,-6.055,12.99,424,0,63,73,424
39.87341,224.69217,381.3525,38,34.72,8960.948,7.05,-8.46,-6.617,12.84,424,0,63,73,424
39.83117,225.98201,381.00952,39,30.78,8740.831,6.277,-10.2,-6.0,13.4,424,0,63,73,424
39.89682,226.50829,381.3691,40,39.03,14016.487,10.09,-9.65,-5.81,15.125,424,0,63,73,424
39.341778,226.76552,380.96777,41,32.0,10851.206,5.625,-10.63,-6.355,13.61,424,0,63,73,424
41.601673,227.49733,381.6811,42,20.61,968.351,5.2,-9.67,-5.875,12.45,424,0,63,73,424
39.218372,220.50198,372.97705,44,27.3,5624.0957,1.719,-10.125,-5.785,11.78,424,0,63,73,424
39.764553,215.44525,368.75793,45,26.19,7750.8306,4.086,-9.875,-5.598,12.06,424,0,63,73,424
38.8186,216.56032,367.98694,46,26.89,4758.848,0.7524,-11.234,-5.68,12.61,424,0,63,73,424
39.540375,216.39037,368.38647,47,21.7,3992.637,5.86,-8.67,-5.74,11.94,424,0,63,73,424
41.76002,210.77597,370.67618,48,21.52,3895.163,-3.664,-10.66,-5.715,12.63,424,0,63,73,424
42.99954,221.9976,370.996,52,23.64,23.634247,-5.805,-8.99,-4.766,11.72,424,0,63,73,424
38.63652,215.80421,362.42554,55,18.53,481.80927,-4.84,-13.36,-5.633,15.28,424,0,63,73,424
38.31279,215.54176,362.0562,56,19.28,327.6604,-7.793,-12.945,-6.152,16.31,424,0,63,73,424
36.528954,216.5148,361.9991,57,28.2,112.82056,-8.27,-12.53,-6.004,16.17,424,0,63,73,424
36.524616,217.99883,362.52286,59,20.17,40.35309,-1.221,-13.3,-7.188,15.164,424,0,63,73,424
37.11832,218.14313,362.0602,60,16.0,511.9121,-12.15,-3.934,-5.477,13.9,424,0,63,73,424
37.382076,219.3407,362.3264,61,15.84,1425.6598,-4.387,-12.1,-6.902,14.61,424,0,63,73,424
37.768883,220.89189,362.6917,62,25.81,1651.8193,-12.13,-2.506,-5.797,13.68,424,0,63,73,424
36.85358,220.76479,361.31335,63,21.98,1627.188,-12.01,-4.285,-6.504,14.32,424,0,63,73,424
36.63857,221.22089,362.5139,64,21.81,1767.3989,-2.463,-13.336,-6.062,14.86,424,0,63,73,424
37.331604,222.35599,362.0852,65,22.36,2035.0884,-6.184,-12.13,-6.266,14.99,424,0,63,73,424
35.919613,222.52751,361.66315,66,22.69,5333.123,-13.97,-3.402,-5.375,15.35,424,0,63,73,424
36.38734,223.56282,361.90088,67,20.22,2830.124,-12.39,-0.0794,-4.473,13.17,424,0,63,73,424
36.03249,224.53384,361.2038,68,22.08,3642.3054,-12.52,1.283,-4.414,13.34,424,0,63,73,424
35.899822,225.28938,361.1554,69,21.55,3469.666,-3.277,-12.69,-6.406,14.586,424,0,63,73,424
36.059406,226.30031,361.37888,70,19.6,2292.854,-13.87,-2.24,-5.69,15.16,424,0,63,73,424
35.685085,227.22134,360.4993,71,22.83,4657.059,-4.35,-12.63,-6.316,14.78,424,0,63,73,424
35.67777,227.76686,361.0033,72,20.05,3528.2576,-5.38,-12.58,-6.83,15.3,424,0,63,73,424
34.97898,228.99959,360.5448,73,29.19,175.1669,-10.086,-10.62,-6.7,16.11,424,0,63,73,424
42.391796,106.46661,326.3112,0,91.9,40503.87,-46.12,-6.875,-12.03,48.16,458,0,63,65,458
41.834217,106.330185,326.65784,1,90.7,38723.375,-46.72,3.39,-11.09,48.16,458,0,63,65,458
42.273403,106.24704,326.7083,2,87.6,41803.266,-45.84,-2.87,-11.62,47.38,458,0,63,65,458
41.816185,105.957016,326.56097,3,86.9,38220.688,-43.62,-1.8125,-10.945,45.0,458,0,63,65,458
41.004284,105.63344,324.75552,4,73.2,43547.996,-42.53,-11.984,-10.51,45.44,458,0,63,65,458
40.93982,105.9208,324.7647,5,84.8,51134.406,-44.1,-0.1702,-10.09,45.22,458,0,63,65,458
39.80881,106.10141,323.73553,6,92.44,62667.64,-46.12,-0.451,-9.68,47.12,458,0,63,65,458
38.209503,106.296906,321.41623,7,95.4,30611.062,-44.94,4.582,-9.28,46.1,458,0,63,65,458
37.789402,106.0032,320.6905,8,87.75,21144.016,-43.0,1.094,-9.766,44.1,458,0,63,65,458
37.726974,105.47982,321.10898,9,92.1,25154.932,-44.25,3.055,-9.555,45.38,458,0,63,65,458
39.876686,106.070465,323.8565,10,91.25,53121.266,-44.97,4.797,-8.3,45.97,458,0,63,65,458
39.574024,105.66238,324.6491,11,83.06,56637.49,-43.8,2.455,-8.38,44.7,458,0,63,65,458
39.0962,105.88456,324.91168,12,83.3,63498.64,-44.0,0.5693,-8.414,44.8,458,0,63,65,458
38.89375,105.70405,324.49963,13,80.44,62342.52,-43.4,5.586,-7.492,44.4,458,0,63,65,458
39.31731,105.95853,325.7982,14,83.44,58651.08,-43.16,4.14,-8.18,44.12,458,0,63,65,458
39.106716,106.0768,326.21335,15,78.9,45587.465,-41.9,-0.2986,-9.625,43.0,458,0,63,65,458
40.42163,107.25782,324.04926,16,75.56,27514.781,-40.03,-2.482,-9.336,41.2,458,0,63,65,458
39.609966,106.691765,323.34335,17,68.1,20240.094,-39.72,0.629,-9.38,40.8,458,0,63,65,458
39.86705,106.66134,322.97836,18,60.78,13615.002,-38.53,-0.4924,-9.51,39.7,458,0,63,65,458
39.74563,106.9343,323.33484,19,53.2,11435.002,-35.9,-5.094,-9.53,37.5,458,0,63,65,458
39.557045,106.79505,323.30063,20,63.1,14071.832,-33.9,-11.49,-9.57,37.06,458,0,63,65,458
39.370956,105.980515,323.1848,21,58.78,16632.096,-37.47,-3.127,-9.4,38.75,458,0,63,65,458
40.12688,107.189865,323.09476,22,64.94,17203.24,-37.16,-4.637,-8.9,38.47,458,0,63,65,458
39.98771,107.06859,322.90378,23,63.72,19622.463,-35.8,-8.336,-9.79,38.06,458,0,63,65,458
39.786053,106.94943,322.6147,24,69.2,20335.611,-36.84,-7.242,-9.305,38.7,458,0,63,65,458
39.691673,106.73968,322.9517,25,68.5,22334.58,-39.6,-1.672,-9.19,40.7,458,0,63,65,458
39.583134,106.71245,322.98,26,66.75,20088.553,-35.72,-11.88,-9.77,38.88,458,0,63,65,458
39.99288,106.74309,322.79187,27,74.56,23187.22,-37.97,-5.957,-10.05,39.75,458,0,63,65,458
39.879536,106.86571,323.09354,28,74.8,27827.363,-32.62,-20.0,-10.23,39.62,458,0,63,65,458
39.854794,106.84865,322.54193,29,84.4,31127.072,-39.7,-4.465,-9.61,41.06,458,0,63,65,458
39.677536,106.767006,323.5184,30,65.75,23482.32,-36.7,-8.52,-9.9,38.94,458,0,63,65,458
40.058254,107.00175,323.15204,31,59.56,16322.188,-25.44,-24.23,-10.6,36.7,458,0,63,65,458
39.599342,107.13066,323.20367,32,59.8,16805.455,-22.03,-26.72,-10.26,36.12,458,0,63,65,458
39.528294,106.804085,323.65665,33,58.1,17540.889,-28.14,-21.66,-9.25,36.7,458,0,63,65,458
39.74809,107.06191,323.97583,34,61.88,19184.379,-27.27,-23.47,-9.62,37.22,458,0,63,65,458
39.031807,107.839165,323.88446,35,68.3,20285.582,20.12,-29.31,-9.27,36.75,458,0,63,65,458
39.561687,106.74008,323.93033,36,54.16,16465.506,25.23,-26.03,-9.26,37.4,458,0,63,65,458
39.70673,106.15596,323.7285,37,48.5,10381.826,16.98,-29.45,-9.45,35.28,458,0,63,65,458
39.37224,106.27514,323.78348,38,59.38,12584.791,20.69,-27.9,-9.66,36.06,458,0,63,65,458
39.68034,106.64766,323.6181,39,50.53,10005.26,15.91,-29.19,-8.85,34.4,458,0,63,65,458
39.396233,106.37965,324.16287,40,47.75,9453.592,18.56,-28.6,-8.83,35.22,458,0,63,65,458
40.065197,106.43624,323.7453,41,45.34,5669.739,10.23,-29.39,-8.945,32.38,458,0,63,65,458
40.357494,106.615616,324.31418,42,43.28,5149.9414,13.48,-28.89,-9.266,33.2,458,0,63,65,458
39.63947,106.98442,324.0482,43,45.5,7827.1553,9.195,-33.03,-8.86,35.4,458,0,63,65,458
39.48259,107.060745,324.6424,44,43.22,5663.215,14.58,-29.73,-8.516,34.2,458,0,63,65,458
37.61616,107.21246,324.3374,45,43.94,8257.38,21.42,-29.05,-8.76,37.12,458,0,63,65,458
37.472504,107.919266,323.63422,46,37.25,4545.968,19.38,-30.8,-8.94,37.47,458,0,63,65,458
36.57968,107.8168,322.9271,47,38.0,4371.1455,24.28,-27.36,-9.34,37.75,458,0,63,65,458
37.999672,109.99904,319.5924,49,15.48,30.95111,3.791,-33.4,-8.71,34.72,458,0,63,65,458
32.555607,98.44382,314.0033,52,55.16,20964.12,-39.6,-8.21,-6.176,40.9,458,0,63,65,458
30.427305,97.96857,313.92368,53,57.9,35273.633,-29.34,-23.52,-8.14,38.47,458,0,63,65,458
29.652168,98.50796,313.88977,54,63.1,40195.13,27.25,-27.64,-8.086,39.62,458,0,63,65,458
31.174984,100.22184,313.05734,55,63.62,35113.105,-36.88,-2.234,-7.902,37.78,458,0,63,65,458
31.881111,99.829956,312.421,56,63.2,32608.707,-38.12,6.75,-6.71,39.3,458,0,63,65,458
32.42174,101.020966,312.88306,57,61.6,32396.193,-37.62,6.117,-6.63,38.7,458,0,63,65,458
32.24953,101.48392,313.5608,58,63.7,31656.588,-35.84,10.33,-6.723,37.9,458,0,63,65,458
32.28149,101.96568,312.86884,59,64.06,35090.77,-31.92,-19.28,-7.258,38.0,458,0,63,65,458
32.271862,101.37732,313.0719,60,66.44,36217.258,-36.0,10.984,-6.273,38.16,458,0,63,65,458
30.842665,101.744354,312.46106,61,59.56,38777.465,17.52,-32.1,-7.91,37.4,458,0,63,65,458
31.371403,101.76952,313.0313,62,66.94,35419.58,-34.44,13.26,-5.15,37.25,458,0,63,65,458
31.545347,102.095955,313.40494,63,60.8,32110.875,-33.88,10.1,-5.555,35.78,458,0,63,65,458
30.771852,100.9612,313.80438,64,45.84,17699.854,-25.03,-19.64,-5.926,32.34,458,0,63,65,458
30.969662,102.29658,313.30005,65,33.94,4174.1436,-1.298,-29.14,-6.242,29.83,458,0,63,65,458
76.65729,404.27774,372.112,0,123.75,72780.445,-2.523,9.1,-2.363,9.734,696,0,63,71,696
76.38231,404.51788,371.93716,1,137.4,89176.414,2.795,8.34,-0.4958,8.81,696,0,63,71,696
76.47434,404.7185,372.60657,2,144.1,101286.58,-2.416,9.98,-1.424,10.36,696,0,63,71,696
76.65285,404.87073,372.82104,3,124.44,89597.19,0.2812,9.77,-1.625,9.91,696,0,63,71,696
76.46657,404.08173,373.0716,4,129.4,104003.914,-8.51,12.1,-1.812,14.91,696,0,63,71,696
76.117294,405.00168,373.07788,5,119.1,90161.21,-0.928,9.414,-1.581,9.59,696,0,63,71,696
76.346344,405.07895,373.62872,6,109.44,77924.09,-1.131,9.95,-1.588,10.14,696,0,63,71,696
77.21307,405.3782,374.56046,7,62.2,32707.312,4.836,4.227,-0.961,6.496,696,0,63,71,696
77.074875,405.03574,372.52582,8,52.84,13107.325,5.637,1.932,-2.438,6.438,696,0,63,71,696
77.09311,405.38568,373.0448,9,64.25,15803.219,4.875,1.4795,-3.037,5.934,696,0,63,71,696
76.39044,405.7349,372.86823,10,73.7,27859.053,5.023,2.299,-2.307,5.99,696,0,63,71,696
77.644226,406.06158,374.96838,11,74.44,39459.26,2.908,6.26,-1.479,7.062,696,0,63,71,696
77.054794,405.01865,375.89722,12,57.16,29375.33,1.969,5.305,-2.4,6.145,696,0,63,71,696
75.16829,403.74936,372.14505,13,46.78,6782.6797,4.484,1.485,-2.97,5.582,696,0,63,71,696
74.18912,418.38144,379.5877,17,26.16,130.77011,4.027,1.744,-3.465,5.594,696,0,63,71,696
81.99969,411.48837,382.4885,19,45.2,90.4032,2.383,2.045,-4.445,5.44,696,0,63,71,696
82.81167,411.0327,384.04105,21,28.69,659.93604,-4.555,-1.458,-5.332,7.164,696,0,63,71,696
82.376785,411.53586,383.49133,22,23.58,1108.4948,-3.24,0.3247,-5.117,6.066,696,0,63,71,696
82.94392,411.98172,384.25742,23,27.11,759.20905,-9.95,-0.01405,-8.234,12.92,696,0,63,71,696
82.54816,411.8702,384.02695,24,29.98,2219.3022,-5.516,0.3499,-5.73,7.96,696,0,63,71,696
82.64399,411.66226,383.7297,25,32.8,3576.021,-10.984,1.759,-6.688,12.984,696,0,63,71,696
82.41955,411.64905,384.58917,26,38.44,8608.543,-13.17,2.863,-6.965,15.17,696,0,63,71,696
82.96237,411.32892,384.112,27,45.5,10282.988,-18.17,3.01,-8.91,20.45,696,0,63,71,696
81.891884,411.63797,384.2733,28,47.7,17019.572,-14.34,1.413,-8.04,16.5,696,0,63,71,696
82.50923,412.0717,383.72452,29,40.56,14157.082,-14.19,3.844,-8.34,16.89,696,0,63,71,696
82.27188,411.49142,384.81747,30,36.4,14090.578,-12.43,1.555,-8.05,14.89,696,0,63,71,696
83.134964,413.0339,385.58145,31,55.94,24560.7,-16.8,-5.75,-10.09,20.42,696,0,63,71,696
82.25402,412.48325,385.3885,32,40.8,12491.804,-10.09,-3.414,-8.45,13.6,696,0,63,71,696
82.276276,411.6932,384.68835,33,44.72,19010.596,-15.23,-2.572,-8.55,17.66,696,0,63,71,696
82.03079,411.84283,384.082,34,56.0,27949.541,-18.77,-1.021,-8.4,20.58,696,0,63,71,696
82.04786,412.58545,384.8251,35,58.56,33618.81,18.95,-5.97,-8.42,21.6,696,0,63,71,696
81.91638,411.66895,384.58533,36,66.75,36928.473,19.69,-2.959,-8.49,21.64,696,0,63,71,696
82.68809,411.5691,385.21655,37,72.44,50990.184,24.02,-10.29,-10.71,28.25,696,0,63,71,696
82.846344,412.21887,385.4581,38,72.56,48687.934,21.33,-8.8,-10.17,25.22,696,0,63,71,696
82.904976,411.75455,385.99826,39,56.53,31775.3,21.83,-10.56,-10.19,26.31,696,0,63,71,696
81.46527,411.4808,384.63336,40,66.5,40635.105,21.97,-4.742,-8.69,24.11,696,0,63,71,696
81.65569,411.17215,384.41074,41,45.53,21215.846,17.3,-6.28,-9.52,20.72,696,0,63,71,696
82.11846,411.27185,383.78613,42,41.53,18110.643,17.1,-7.15,-8.875,20.55,696,0,63,71,696
81.380196,410.8779,383.54468,43,44.6,25015.06,16.19,-6.684,-9.11,19.73,696,0,63,71,696
82.84071,411.90225,384.6726,44,53.47,30319.004,20.62,-11.69,-9.42,25.52,696,0,63,71,696
82.011826,410.80328,383.3531,45,60.78,34397.133,20.69,-7.21,-8.3,23.44,696,0,63,71,696
81.768936,412.00867,385.1982,46,60.9,51886.867,21.89,-9.34,-9.02,25.45,696,0,63,71,696
81.81569,410.91708,383.98535,47,70.75,55102.11,21.64,-4.56,-8.14,23.56,696,0,63,71,696
81.658806,409.5199,382.97464,48,63.56,43546.613,19.8,-7.484,-8.23,22.7,696,0,63,71,696
82.27791,409.56433,382.71732,49,57.34,64576.24,24.62,-23.02,-10.22,35.22,696,0,63,71,696
81.14535,409.69214,382.27646,50,65.25,46775.688,18.86,-10.01,-8.84,23.11,696,0,63,71,696
81.07649,409.75507,382.32062,51,53.9,45612.168,16.36,-8.49,-7.9,20.06,696,0,63,71,696
81.30663,408.32004,383.5348,52,68.06,21906.89,-16.17,4.758,-6.21,17.97,696,0,63,71,696
81.13682,409.66077,383.28604,53,56.4,48628.4,-14.984,-1.739,-6.59,16.47,696,0,63,71,696
81.47989,411.10812,384.5258,54,47.0,23540.535,13.01,-5.316,-7.266,15.82,696,0,63,71,696
82.409615,413.51144,385.36426,55,32.34,8539.782,-14.29,1.227,-7.105,16.0,696,0,63,71,696
83.696884,414.3966,387.38974,56,32.84,8243.715,-23.81,1.088,-8.87,25.42,696,0,63,71,696
84.16779,415.25714,387.9111,57,36.66,9234.77,-27.5,1.288,-9.5,29.12,696,0,63,71,696
84.56583,415.05527,387.8276,58,45.53,14618.84,-29.11,8.055,-9.02,31.53,696,0,63,71,696
89.05528,415.60492,388.49176,59,49.38,1530.3784,-37.66,-31.25,-13.64,50.78,696,0,63,71,696
81.792595,420.97128,393.44,62,12.98,441.18396,2.203,-1.987,-3.438,4.543,696,0,63,71,696
81.62569,431.39282,409.67664,65,17.03,2554.8447,-3.941,-8.23,-0.3564,9.13,696,0,63,71,696
82.64439,431.14096,408.12195,66,18.06,920.8348,-7.02,-1.706,0.1321,7.227,696,0,63,71,696
81.00269,429.26462,409.18384,67,18.67,5020.875,-6.793,1.889,-0.5728,7.074,696,0,63,71,696
82.21882,429.10468,409.1851,68,25.89,9969.93,-4.96,5.05,-0.1373,7.082,696,0,63,71,696
82.848404,429.70566,409.35956,69,22.31,7499.3228,2.25,-6.477,-0.974,6.92,696,0,63,71,696
82.35735,430.5804,406.6654,70,25.11,8108.7583,-5.86,2.916,-0.6895,6.582,696,0,63,71,696
72.304115,432.49515,404.60703,71,17.12,102.7681,-14.07,-6.41,0.249,15.46,696,0,63,71,696
83.70204,611.69965,396.6333,0,109.2,35259.2,-33.44,9.89,-1.228,34.9,751,0,63,62,751
82.76152,612.83563,396.2503,1,107.44,37922.38,-27.36,13.41,-0.0936,30.47,751,0,63,62,751
82.52852,613.79974,396.32043,2,106.44,36403.73,-30.06,12.164,0.4282,32.44,751,0,63,62,751
82.47369,614.3886,395.61646,3,90.9,29177.785,-26.98,13.19,0.9097,30.05,751,0,63,62,751
80.84706,618.31934,394.3802,4,42.6,7371.216,-19.58,12.24,5.633,23.77,751,0,63,62,751
80.23213,620.74243,392.8015,5,54.7,13342.465,-14.766,13.56,5.14,20.7,751,0,63,62,751
79.05621,621.88257,392.0077,6,49.06,9568.775,-12.6,9.18,4.36,16.19,751,0,63,62,751
78.882095,622.56775,391.3843,7,61.94,14929.028,-10.6,9.89,4.55,15.195,751,0,63,62,751
78.631004,623.4696,391.537,8,66.44,17997.26,-11.74,11.055,4.06,16.62,751,0,63,62,751
79.00472,624.3683,391.80984,9,68.3,23696.785,-13.04,14.1,4.99,19.84,751,0,63,62,751
83.65279,617.9992,385.9141,10,4.16,20.80185,-37.47,8.9,-8.85,39.5,751,0,63,62,751
84.88526,617.2984,386.09515,11,63.56,4830.7275,-38.38,12.57,-5.938,40.8,751,0,63,62,751
84.31074,617.05493,386.5445,12,56.56,5091.8022,-34.8,9.94,-5.945,36.7,751,0,63,62,751
85.08738,617.3395,385.6623,13,64.9,8628.321,-36.75,13.12,-6.01,39.47,751,0,63,62,751
84.55574,617.607,386.34454,14,71.25,12829.693,-35.75,12.086,-5.72,38.16,751,0,63,62,751
