1,1,59,314.68,153.38,136.27,287.35,99
1,1,60,314.87,153.65,135.42,298.08,99
1,1,61,315.39,153.67,135.19,296.52,99
1,1,62,315.13,153.89,135.29,263.21,99
1,1,63,316.04,154.25,135.04,256.78,99
1,1,64,315.53,153.8,134.76,256.24,99
1,1,65,315.4,153.67,135.43,232.64,99
1,1,66,315.29,154.09,135.23,237.71,99
1,1,67,315.1,153.79,135.2,244.56,99
1,1,68,314.64,153.99,135.5,233.44,99
1,1,69,315.36,154.02,135.39,235.36,99
1,1,70,315.05,153.88,135.32,240.41,99
1,1,71,315.26,154.12,135.6,228.26,99
1,1,72,315.28,154.72,135.18,227.02,99
1,1,73,316.01,154.03,135.27,196.18,99
1,1,74,315.98,154.18,135.25,170.87,99
1,1,75,316.32,153.83,135.4,178.13,99
1,1,76,316.51,153.57,135.96,169.82,99
1,1,77,316.1,153.66,135.46,175.22,99
1,1,78,316.4,153.93,135.41,172,99
1,1,79,316.24,154.29,135.46,175.25,99
1,1,80,316.17,154.23,135.42,178.42,99
1,1,81,316.39,154.07,136.14,167.19,99
1,1,82,316.34,154.65,135.62,185,99
1,1,83,316.19,154.54,135.59,165.64,99
1,1,84,316.27,154.67,135.37,179.84,99
1,1,85,316.35,154.98,135.46,158.22,99
1,1,86,316.2,154.56,135.5,181.29,99
1,1,87,316.64,155.19,135.25,173.35,99
1,1,88,316.41,155.31,135.03,166.08,99
1,1,89,316.63,155.36,134.89,163.12,99
1,1,90,316.7,155.64,135.17,154.66,99
1,1,91,316.12,156.12,135.18,141.26,99
1,1,92,316.72,155.63,134.91,149.04,99
1,1,93,316.52,155.34,135.3,137.45,99
1,1,94,316.61,155.4,135.2,148.97,99
1,1,95,316.39,155.57,134.93,155.02,99
1,1,96,317.04,155.09,134.66,154.89,99
1,1,97,316.2,156.53,135.24,147.81,99
1,1,98,316.91,156.49,134.89,157.82,99
1,1,99,316.72,156.89,134.56,156.74,99
2,1,1,318.39,330.42,130.08,301.36,99
2,1,2,318.41,330.58,130.4,381.57,99
2,1,3,318.46,330.44,130.37,346.28,99
2,1,4,319.14,330.4,130.18,356.52,99
2,1,5,319.11,329.57,129.98,411.18,99
2,1,6,319.11,329.82,129.87,436.11,99
2,1,7,318.49,329.4,130.33,454.53,99
2,1,8,319.24,329.5,130.33,338.06,99
2,1,9,318.23,329.61,130.81,302.1,99
2,1,10,318.13,329.48,130.76,370.05,99
2,1,11,317.75,329.6,130.73,346.98,99
2,1,12,317.29,329.21,130.82,365.42,99
2,1,13,317.42,329.56,131.41,361.45,99
2,1,14,316.81,329.03,131.9,397.23,99
2,1,15,317.31,328.98,132.54,271.46,99
2,1,16,319.94,328.86,131.41,128.96,99
2,1,17,320.56,328.89,131.87,114.95,99
2,1,18,322.53,328.79,132.65,90.213,99
2,1,19,321.44,329.57,130.77,105.03,99
2,1,20,322.43,329.59,131.37,87.411,99
2,1,21,321.3,329.2,130.75,104.94,99
2,1,22,320.94,328.17,131.08,125.49,99
2,1,23,320.99,329.39,130.59,124.86,99
2,1,24,320.73,329.39,130.29,134.09,99
2,1,25,320.61,329.01,131.41,137.4,99
2,1,26,320.1,328.77,130.54,138.9,99
2,1,27,320.08,329.12,130.77,141.01,99
2,1,28,320,329.31,130.22,143.76,99
2,1,29,319.34,328.9,130.63,142.5,99
2,1,30,319.11,328.76,130.51,156.32,99
2,1,31,319.82,328.66,130.7,194.93,99
2,1,32,319.68,328.57,130.47,199.46,99
2,1,33,319.19,328.93,130.7,221.54,99
2,1,34,319.51,328.44,130.66,224.67,99
2,1,35,319.56,328.35,130.68,223.28,99
2,1,36,319.27,329.2,131.06,225.77,99
2,1,37,319.21,328.93,130.79,217.04,99
2,1,38,319.19,329.17,130.91,170.15,99
2,1,39,318.76,329.58,130.93,233.62,99
2,1,40,318.56,330.07,130.86,238.09,99
2,1,41,318.91,329.69,130.33,270.89,99
2,1,42,318.29,329.33,131.32,242.04,99
2,1,43,318.49,329.15,131.44,216.67,99
2,1,44,318.08,329.42,131.26,274.56,99
2,1,45,318.54,329.37,131.27,231.63,99
2,1,46,318.33,329.09,131.64,234.93,99
2,1,47,319,329.5,130.99,240.8,99
2,1,48,318.8,328.96,130.97,237.77,99
2,1,49,319.14,329.47,131.09,227,99
2,1,50,319.02,329.27,131.37,209.61,99
2,1,51,318.97,329.29,131.35,196.82,99
2,1,52,318.19,328.94,131.37,177.86,99
2,1,53,317.65,329.56,132,174.62,99
2,1,54,318.19,329.27,131.79,173.58,99
2,1,55,318.12,328.54,132.85,187.71,99
2,1,56,317.47,329.32,132.26,196.47,99
2,1,57,317.08,328.64,132.43,178.57,99
2,1,58,317.21,328.76,132.17,167.14,99
2,1,59,317.29,329.02,132.95,154.45,99
2,1,60,318.03,329.4,131.8,141.13,99
2,1,61,318.08,329.16,131.75,154.8,99
2,1,62,317.92,329.43,131.99,162.94,99
2,1,63,318.49,329.86,132,183.48,99
2,1,64,317.58,329.66,131.65,224.74,99
2,1,65,317.45,329.75,132.3,208.94,99
2,1,66,317.42,330.15,131.65,205.51,99
2,1,67,316.85,329.89,132.54,238.31,99
2,1,68,316.82,329.78,132.34,251.11,99
2,1,69,317.42,329.81,131.92,257.1,99
2,1,70,317.53,330.38,131.69,247.97,99
2,1,71,317.39,330.34,132.25,226.17,99
2,1,72,317.32,330.78,131.81,254,99
2,1,73,318.96,330.43,131.57,168.66,99
2,1,74,319.4,330.09,131.16,142.08,99
2,1,75,320.12,329.81,130.67,103.74,99
2,1,76,319.8,329.56,131.19,124.69,99
2,1,77,319.57,330.09,130.95,131.76,99
2,1,78,319.37,330.45,131.01,145.05,99
2,1,79,319.34,330.72,131.05,145.91,99
2,1,80,319.13,330.57,131.15,138.63,99
2,1,81,319.39,330.57,131.32,144.95,99
2,1,82,318.95,330.24,132.38,113.61,99
2,1,83,318.21,329.97,132.76,95.585,99
2,1,84,317.84,330.03,132.79,105.7,99
2,1,85,317.48,330.41,132.6,112.87,99
2,1,86,317.38,330.05,132.95,110.98,99
2,1,87,317.69,330.9,133.01,103.8,99
2,1,88,317.35,330.49,132.17,108.12,99
2,1,89,317.66,329.94,132.56,89.61,99
2,1,90,318.24,329.95,132.26,89.336,99
2,1,91,317.69,330.25,132.46,89.333,99
2,1,92,318.24,329.87,132.01,95.068,99
2,1,93,317.61,330.32,132.74,110.55,99
2,1,94,317.21,330.1,132.79,109.02,99
2,1,95,317.13,330.22,131.99,141.19,99
2,1,96,317.35,329.7,132.57,148.45,99
2,1,97,317.03,330.36,132.56,131.97,99
2,1,98,317.35,330.16,132.37,137.04,99
2,1,99,316.98,330.01,132.23,151.87,99
3,1,1,325.98,164.71,127.54,318.49,99
3,1,2,326.15,164.78,128.03,332.02,99
3,1,3,326.5,164.54,128.02,279.68,99
3,1,4,326.67,165.04,128.2,291.59,99
3,1,5,326.48,164.74,128.13,298.86,99
3,1,6,326.92,164.85,127.33,321.12,99
3,1,7,326.13,164.21,128.35,244.71,99
3,1,8,326.77,164.62,128.29,245.34,99
3,1,9,326.57,164.64,128.11,249.59,99
3,1,10,328.03,165.08,127.57,213.58,99
3,1,11,327.58,165.19,127.58,216.21,99
3,1,12,328.04,164.94,127.38,213.48,99
3,1,13,328.29,165.31,127.01,207.74,99
3,1,14,327.74,164.88,126.76,231.41,99
3,1,15,328,164.67,126.98,229.5,99
3,1,16,327.59,164.53,127.42,221.26,99
3,1,17,326.89,164.93,127.32,237.65,99
3,1,18,327.02,164.54,127.64,216.85,99
3,1,19,326.23,164.51,127.93,214.79,99
3,1,20,326.86,164.27,128.09,213.36,99
3,1,21,326.75,163.27,128.67,201,99
3,1,22,326.61,162.01,129.53,160.7,99
3,1,23,326.65,162.18,128.82,168.45,99
3,1,24,326.28,161.78,128.45,146.73,99
3,1,25,326.03,161.73,128.97,157.38,99
3,1,26,326.33,161.49,129.1,155.6,99
3,1,27,326.42,161.46,128.7,154.29,99
3,1,28,326.33,161.84,128.42,151.52,99
3,1,29,326.54,161.65,128.87,152.62,99
3,1,30,325.66,161.29,129,156.52,99
3,1,31,326.56,160.95,128.8,150.86,99
3,1,32,326.17,160.93,128.89,157.63,99
3,1,33,326.65,160.66,129.23,156.7,99
3,1,34,326.68,160.13,129.38,135.53,99
3,1,35,326.67,159.98,129.45,147.57,99
3,1,36,326.61,160.58,129.5,142.06,99
3,1,37,326.31,160.37,129.45,154.09,99
3,1,38,326.7,160.37,129.21,147.71,99
3,1,39,326.22,160.28,129.56,150.35,99
3,1,40,326.09,160.97,128.83,160.54,99
3,1,41,326.26,161.02,128.35,177.29,99
3,1,42,325.88,160.78,128.75,188.48,99
3,1,43,326.33,160.56,128.9,186.26,99
3,1,44,326.12,160.82,128.64,191.36,99
3,1,45,326.79,160.72,128.57,179.32,99
3,1,46,327.08,160.3,128.68,167.24,99
3,1,47,326.08,160.93,128.73,169.01,99
3,1,48,325.81,160.4,129.02,188.36,99
3,1,49,325.64,160.81,129.06,195.43,99
3,1,50,325.71,160.71,129.22,190.61,99
3,1,51,325.61,160.82,128.89,180.75,99
3,1,52,325.02,160.46,129.03,188.52,99
3,1,53,324.83,160.81,129.11,196.74,99
3,1,54,325.25,160.68,128.83,194.63,99
3,1,55,325.37,159.98,129.38,191.45,99
3,1,56,325,161.15,129,206.12,99
3,1,57,324.52,160.68,129.2,217.6,99
3,1,58,325.01,161.06,129.43,207.58,99
3,1,59,325.14,161.02,129.51,213.91,99
3,1,60,324.92,161.23,129.03,210.97,99
3,1,61,325.45,160.96,128.92,186.7,99
3,1,62,325.35,161.02,129.27,177.51,99
3,1,63,326.1,161.77,129.45,145.64,99
3,1,64,324.28,161.2,129.73,133.4,99
3,1,65,324.14,160.62,130.8,131.22,99
3,1,66,324.1,160.86,130.24,124.03,99
3,1,67,323.92,160.51,130.27,124,99
3,1,68,324.03,160.77,130.07,126.2,99
3,1,69,324.04,160.74,130.05,138.15,99
3,1,70,323.59,160.99,130.24,162.19,99
3,1,71,324.01,161.32,129.8,149.65,99
3,1,72,323.61,161.99,129.76,172.3,99
3,1,73,324.66,161.88,129.62,163.25,99
3,1,74,324.68,162.25,129.58,183.95,99
3,1,75,325.2,162.59,129.04,165.31,99
3,1,76,325.18,162.66,129.32,187.18,99
3,1,77,325.1,163.27,128.99,189.89,99
3,1,78,326.12,163.54,128.44,182.93,99
3,1,79,325.89,163.72,128.54,184.95,99
3,1,80,325.58,163.47,128.98,167.87,99
3,1,81,325.65,162.82,129.17,154.9,99
3,1,82,325.91,163.33,128.88,147.46,99
3,1,83,325.78,163.42,128.91,153.91,99
3,1,84,325.48,163.43,129.07,148.16,99
3,1,85,325.15,164.03,129.26,155.2,99
3,1,86,325.37,163.97,129.28,164.78,99
3,1,87,326.06,163.36,129.33,141.7,99
3,1,88,325.95,163.91,128.5,142.46,99
3,1,89,325.71,164.72,128.71,149.16,99
3,1,90,325.76,165.22,129.68,141.57,99
3,1,91,325.63,164.93,128.82,160.57,99
3,1,92,325.49,165.06,129.26,148.31,99
3,1,93,325.75,165.12,129.05,155.31,99
3,1,94,326.1,164.82,129.24,149.11,99
3,1,95,325.45,164.72,129.11,166.23,99
3,1,96,326.34,163.97,129.15,139.49,99
3,1,97,325.24,165.2,129.92,128.54,99
3,1,98,324.6,165.63,130.44,105.88,99
3,1,99,324.91,165.74,130.02,117.36,99
4,1,1,323.79,562.22,119.12,917.43,99
4,1,2,324.16,561.56,119.48,866.79,99
4,1,3,324.45,561.9,119.21,886.55,99
4,1,4,324.33,561.77,119.28,1018.1,99
4,1,5,324.42,561.53,119.22,1016.1,99
4,1,6,324.42,561.8,119.72,1041.1,99
4,1,7,323.13,561.21,120.65,1107.4,99
4,1,8,323.89,561.25,120.69,1057.3,99
4,1,9,323.63,561.23,120.53,877.02,99
4,1,10,323.51,561.79,120.7,1014.3,99
4,1,11,323.46,561.54,121.16,966.89,99
4,1,12,323.48,561.31,121.23,1038.6,99
4,1,13,323.52,561.57,120.61,837.96,99
4,1,14,323.32,561.23,121.15,998.9,99
4,1,15,323.43,561.45,120.84,939.83,99
4,1,16,323.35,561.39,120.93,862.66,99
4,1,17,323.02,561.7,120.78,761.48,99
4,1,18,323.2,561.51,121.48,809.83,99
4,1,19,323.12,561.68,121.23,646.32,99
4,1,20,323.59,561.6,121.41,594.11,99
4,1,21,324.64,562.08,120.86,514.46,99
4,1,22,325.01,561.09,121.45,413.66,99
4,1,23,325.59,562.46,120.69,421.45,99
4,1,24,325.31,562.92,121.08,431.24,99
4,1,25,325.12,562.69,121.09,364.66,99
4,1,26,325.67,562.37,120.5,390.4,99
4,1,27,325.36,562.44,120.32,451.34,99
4,1,28,325.13,562.81,120.3,521.34,99
4,1,29,325.57,562.44,120.18,418.16,99
4,1,30,324.93,562.12,120.33,413.2,99
4,1,31,326.09,561.38,120.57,387.05,99
4,1,32,326.2,560.6,120.18,359.27,99
4,1,33,325.85,560.97,120.5,342.28,99
4,1,34,325.93,559.8,120.36,270.55,99
4,1,35,326.32,561.12,121.32,214.3,99
4,1,36,325.75,562.07,121.49,217.84,99
4,1,37,325.82,562.28,121.54,205.81,99
4,1,38,325.67,562.34,120.85,138.04,99
4,1,39,326.02,562.39,121.23,132.34,99
4,1,40,325.41,562.42,119.91,194.35,99
4,1,41,325.26,562.39,120.83,195.97,99
4,1,42,325.29,562.19,120.79,166.42,99
4,1,43,325.56,562.54,120.15,189.4,99
4,1,44,324.63,562.58,120.66,214.43,99
4,1,45,325.73,562.92,120.13,198.82,99
4,1,46,325.16,562.77,120.53,181.98,99
4,1,47,324.9,563.04,120.82,187.81,99
4,1,48,325.26,562.79,119.83,235.35,99
4,1,49,325.25,562.79,119.18,202.17,99
4,1,50,325.22,562.74,119.7,202.55,99
4,1,51,325.35,562.82,119.29,197.85,99
4,1,52,325.5,562.69,119,218.83,99
4,1,53,325.2,562.98,119.53,232.05,99
4,1,54,325.55,562.46,119.3,260.88,99
4,1,55,325.65,562.1,119.65,227.95,99
4,1,56,325.35,562.86,119.68,238.7,99
4,1,57,324.87,562.41,120.32,260.12,99
4,1,58,325.02,562.78,120.16,268.24,99
4,1,59,325.23,563.46,120.6,268.43,99
4,1,60,325.12,562.94,120.03,294.45,99
4,1,61,325.02,563.72,119.98,306.38,99
4,1,62,325.04,563.91,120.39,275.66,99
4,1,63,325.81,564.76,120.1,341.79,99
4,1,64,325.01,564.54,120.14,399.21,99
4,1,65,325.17,564.42,120.14,334.98,99
4,1,66,325.11,564.77,120.21,323.36,99
4,1,67,324.93,564.18,120.04,278.67,99
4,1,68,324.96,564.48,120.58,291.52,99
4,1,69,325.27,563.84,120.32,313.69,99
4,1,70,325.24,564.09,120.64,303.73,99
4,1,71,325.09,564.43,120.67,383.89,99
4,1,72,324.73,564.34,120.97,437.52,99
4,1,73,324.69,564.09,121.28,389.51,99
4,1,74,325.27,564.31,120.73,404.99,99
4,1,75,324.67,564.91,121.25,292.68,99
4,1,76,324.76,564.43,121.99,196.47,99
4,1,77,324.97,565.14,121.37,215.36,99
4,1,78,325.04,564.88,121.34,196.81,99
4,1,79,324.83,564.56,121.15,223.44,99
4,1,80,324.97,564.18,121.11,236.1,99
4,1,81,324.83,563.74,121.44,206.24,99
4,1,82,325.01,563.75,121.85,187.42,99
4,1,83,325,563.28,121.53,229.6,99
4,1,84,324.76,562.83,121.45,205.24,99
4,1,85,324.74,562.6,121.58,209.62,99
4,1,86,324.25,562.82,121.89,202.29,99
4,1,87,324.7,562.43,121.79,185.72,99
4,1,88,324.12,562.58,121.51,196.06,99
4,1,89,324.05,562.11,121.66,180.6,99
4,1,90,324.03,562.18,121.78,233.2,99
4,1,91,324.05,561.52,121.65,254,99
4,1,92,323.86,561.56,122.2,253.58,99
4,1,93,323.67,561.13,122.16,266.74,99
4,1,94,323.64,561.34,122.79,279.63,99
4,1,95,323.12,561.49,122.6,265.85,99
4,1,96,324.26,562.02,122.98,257.53,99
4,1,97,323.24,562.67,123.58,240.6,99
4,1,98,323.63,561.72,123.26,224.89,99
4,1,99,323.84,561.92,122.65,216.52,99
5,1,1,335.35,445.29,115.3,324.3,99
5,1,2,335.67,444.62,115.59,350.52,99
5,1,3,335.77,444.9,115.47,404.75,99
5,1,4,335.47,444.59,115.7,476.1,99
5,1,5,335.67,444.44,115.58,473.44,99
5,1,6,335.79,444.69,115.77,465.78,99
5,1,7,335.27,444.76,115.95,480.79,99
5,1,8,335.73,445.06,116.11,528.2,99
5,1,9,335.63,444.71,115.95,501.21,99
5,1,10,335.18,444.93,116.48,458.87,99
5,1,11,335.34,443.59,116.97,402.63,99
5,1,12,336,443.94,116.59,241.81,99
5,1,13,336.8,443.35,115.94,112.42,99
5,1,14,337.44,443.09,115.96,107.16,99
5,1,15,336.97,442.74,115.67,105.87,99
5,1,16,337.09,442.69,116.49,101.43,99
5,1,17,337.46,442.47,115.08,95.699,99
5,1,18,337.69,442.13,115.38,101.24,99
5,1,19,337.2,442.42,115.25,95.578,99
5,1,20,336.69,442.53,115.78,84.413,99
5,1,21,336.68,442.81,115.5,98.824,99
5,1,22,336.96,441.61,114.94,122.95,99
5,1,23,337.3,442.48,115.03,102.03,99
5,1,24,337.02,441.67,114.97,97.794,99
5,1,25,336.85,441.33,114.82,96.989,99
5,1,26,336.94,441.42,115.2,104.27,99
5,1,27,336.68,441.43,115.28,101.86,99
5,1,28,336.52,441.8,115.12,101.98,99
5,1,29,337.38,442.03,115.1,94.146,99
5,1,30,336.82,442.41,115.39,102.03,99
5,1,31,337.17,441.92,115.77,84.815,99
5,1,32,336.9,441.84,115.12,98.945,99
5,1,33,337.26,441.46,114.96,94.312,99
5,1,34,337.55,440.87,114.74,81.828,99
5,1,35,337.72,441.46,115.09,94.062,99
5,1,36,337.31,441.18,115.15,103.69,99
5,1,37,337.22,441.25,115.26,94.381,99
5,1,38,337.13,440.83,115.53,95.654,99
5,1,39,337.77,440.72,115.76,107.77,99
5,1,40,336.73,440.4,115.44,106.93,99
5,1,41,336.79,440.21,115.82,83.591,99
5,1,42,336.3,439.97,117,85.076,99
5,1,43,336.03,440,116.4,91.525,99
5,1,44,335.36,439.79,116.48,89.626,99
5,1,45,336.74,439.61,116.07,98.824,99
5,1,46,336.02,440.02,116.44,123.51,99
5,1,47,335.6,439.75,116.99,122.68,99
5,1,48,335.82,440.13,116.95,120.52,99
5,1,49,335.54,439.64,116.62,147.73,99
5,1,50,335.41,439.69,116.88,145.15,99
5,1,51,335.76,439.9,116.31,140.49,99
5,1,52,335.89,439.78,116.3,139.59,99
5,1,53,336,439.74,115.79,158.6,99
5,1,54,336.04,439.21,115.86,214.05,99
5,1,55,336.09,438.64,116.14,214.13,99
5,1,56,335.77,438.81,116.14,183.88,99
5,1,57,335.16,438.36,116.44,188.02,99
5,1,58,335.3,437.84,116.62,213.74,99
5,1,59,335.36,437.48,117.13,217.77,99
5,1,60,335.63,437.46,116.45,218.98,99
5,1,61,335.36,437.84,116.62,211.27,99
5,1,62,335.29,437.19,117.08,213.32,99
5,1,63,335.66,437.68,117.16,208.86,99
5,1,64,334.63,437.3,116.92,200.12,99
5,1,65,335.28,437.94,116.93,207.36,99
5,1,66,335.59,438.32,116.72,181.52,99
5,1,67,337.16,438.74,115.77,128.06,99
5,1,68,338.21,440.26,115.02,130.33,99
5,1,69,338.64,439.95,115.19,141.35,99
5,1,70,339.01,440.05,114.91,132.06,99
5,1,71,338.66,439.99,115.15,126.18,99
5,1,72,338.32,439.44,115.82,119.61,99
5,1,73,338.04,438.85,116.23,95.305,99
5,1,74,338.1,439.2,116.34,64.914,99
5,1,75,337.22,439.62,116.48,49.171,99
5,1,76,338.01,439.58,116.64,54.915,99
5,1,77,337.55,439.96,116.08,62.65,99
5,1,78,338.2,440.71,115.96,77.134,99
5,1,79,337.73,440.04,116.01,72.265,99
5,1,80,337.79,440.14,116.26,70.819,99
5,1,81,338.49,439.76,116.37,82.458,99
5,1,82,338.37,439.44,116.3,67.723,99
5,1,83,337.79,438.99,116.24,80.792,99
5,1,84,337.17,438.28,116.73,83.186,99
5,1,85,336.96,438.34,116.78,76.522,99
5,1,86,336.88,438.62,117.47,73.73,99
5,1,87,337.05,437.98,118.06,80.304,99
5,1,88,335.71,437.81,118.14,51.732,99
5,1,89,335.7,440.71,118.1,38.378,99
5,1,90,335.37,442.15,117.58,39.569,99
5,1,91,335.49,442.83,117.06,54.451,99
5,1,92,336.08,442.85,117.36,48.052,99
5,1,93,335.9,442.76,117.03,51.729,99
5,1,94,335.95,443.26,117.41,56.194,99
5,1,95,335.32,443.92,117.24,57.897,99
5,1,96,336.07,443.77,117.86,78.441,99
5,1,97,334.88,443.7,117.74,85.236,99
5,1,98,335.12,442.96,117.44,76.268,99
5,1,99,335.65,443.51,116.98,65.329,99
6,1,1,339.04,493.4,112.61,630.87,99
6,1,2,339.45,492.9,113.32,516.91,99
6,1,3,341.87,493.33,112.18,374.11,99
6,1,4,339.74,494.91,113.65,211.56,99
6,1,5,338.28,495.72,114.79,181.55,99
6,1,6,337.86,495.89,114.72,183.48,99
6,1,7,336.69,495.22,115.29,223.97,99
6,1,8,337.61,496.28,114.63,229.22,99
6,1,9,337.75,496.24,113.94,309.72,99
6,1,10,337.18,496.25,114.55,284.04,99
6,1,11,336.85,495.62,114.83,305.05,99
6,1,12,336,494.97,114.84,281.84,99
6,1,13,336.37,495.8,114.34,321.82,99
6,1,14,337.01,495.74,114.6,312.05,99
6,1,15,336.19,495.35,115.06,327.6,99
6,1,16,336.14,495.36,115.24,354.99,99
6,1,17,335.17,493.85,115,366.28,99
6,1,18,335.75,494.38,115.75,330.1,99
6,1,19,335.06,494.66,115.33,313.21,99
6,1,20,335.51,495.12,115.7,305.81,99
6,1,21,335.17,495.47,115.11,366.97,99
6,1,22,335.32,494.8,115.5,334.64,99
6,1,23,335.8,495.05,114.98,383.94,99
6,1,24,334.68,493.99,115.85,391.29,99
6,1,25,335.22,494.62,115.58,362.8,99
6,1,26,335.8,494.9,115.02,383.76,99
6,1,27,334.97,494.32,115.34,454.92,99
6,1,28,334.06,494.3,115.72,430.36,99
6,1,29,334.49,494.2,115.65,363.78,99
6,1,30,334.03,494.42,115.81,347.73,99
6,1,31,335.58,494.34,116.52,295.34,99
6,1,32,335.67,495.48,116.8,242.96,99
6,1,33,337.57,495.39,115.14,136.53,99
6,1,34,337.7,494.81,114.55,118.58,99
6,1,35,337.9,495.3,114.39,124.9,99
6,1,36,337.74,495.03,114.2,159.21,99
6,1,37,337.61,494.97,114.37,131.78,99
6,1,38,337.73,494.54,113.9,173.22,99
6,1,39,338.05,493.98,114.26,162.31,99
6,1,40,337.22,493.88,113.36,154.92,99
6,1,41,337.53,493.7,113.32,189.12,99
6,1,42,337.22,493.41,113.47,213.49,99
6,1,43,337.34,493.68,113.65,238.41,99
6,1,44,336.59,493.75,114.04,238.84,99
6,1,45,337.62,493.87,113.71,238.06,99
6,1,46,337.16,493.85,114.09,243.14,99
6,1,47,336.93,493.71,114.54,264.65,99
6,1,48,336.94,493.77,113.87,271.68,99
6,1,49,336.76,493.92,114.14,256.18,99
6,1,50,336.96,493.79,114.69,271.06,99
6,1,51,336.89,494.14,114.12,271.03,99
6,1,52,336.99,494.25,114.08,212.19,99
6,1,53,336.74,494.79,114.06,232.93,99
6,1,54,337.05,494.46,113.89,248.01,99
6,1,55,337.31,494.38,114.24,224.01,99
6,1,56,337.16,494.63,114.32,224.42,99
6,1,57,336.89,494.43,114.58,168.82,99
6,1,58,337.11,492.94,114.88,149.21,99
6,1,59,337.63,493.58,114.47,131.43,99
6,1,60,338.28,494.39,114.14,114.37,99
6,1,61,338.07,496.07,113.89,105.4,99
6,1,62,338.67,496.11,113.84,113.28,99
6,1,63,339.45,496.72,113.08,132.98,99
6,1,64,338.27,496.27,113.63,121.79,99
6,1,65,338.78,496.51,113.36,122.48,99
6,1,66,338.71,496.17,113.52,118.97,99
6,1,67,338.25,495.97,114.46,91.481,99
6,1,68,338.31,495.6,114.38,115.39,99
6,1,69,338.35,494.92,114.86,125.08,99
6,1,70,337.56,495.46,114.77,72.457,99
6,1,71,336.58,495.31,115.15,60.095,99
6,1,72,336.54,495.16,114.93,80.695,99
6,1,73,336.01,494.14,115.79,80.155,99
6,1,74,335.65,493.88,115.5,61.196,99
6,1,75,334.59,493.54,116.01,62.876,99
6,1,76,335.17,492.6,115.46,83.155,99
6,1,77,334.83,492.85,115.54,78.539,99
6,1,78,335.38,493.55,115.37,90.472,99
6,1,79,335.35,494.32,114.95,82.655,99
6,1,80,335.8,494.39,115.44,91.608,99
6,1,81,337.22,494.08,115.16,90.058,99
6,1,82,338.1,494.59,114.82,72.064,99
6,1,83,337.11,496.38,114.54,66.88,99
6,1,84,337.51,496.56,114.2,48.735,99
6,1,85,338.28,496.66,113.36,44.9,99
6,1,86,338.8,497.41,113.39,53.66,99
6,1,87,339.06,496.99,113.19,62.591,99
6,1,88,338.23,497.47,112.8,59.138,99
6,1,89,338.65,497.43,112.55,58.215,99
6,1,90,338.66,498.47,112.9,69.539,99
