ID (GT),ID (Dino),x (GT),y (GT),z (GT),x (Dino),y (Dino),z (Dino),t,t_start (GT),t_start (Dino),FI (GT),FI (Dino),Track Length (GT),Track Length (Dino),Feature 0,Feature 1,Feature 2,Distance,Multi ID (Dino),Multi Distance (Dino)
350,548,412.364,54.182,4.818,412.35883,53.953545,3.4885218,6.0,0.0,0.0,1.0,3.576,17.0,33.0,6.88,0.432,0.2917,1.3489739434845436,548,1.35
350,548,412.182,53.909,4.909,412.0718,53.885963,4.0623064,7.0,0.0,0.0,1.0,2.82,17.0,33.0,4.27,-0.102,0.2795,0.8541456524796954,548,0.85
350,548,412.182,54.636,4.727,412.37057,54.514236,3.9883366,8.0,0.0,0.0,1.0,2.984,17.0,33.0,4.94,0.2366,0.273,0.7720160199733882,548,0.77
350,548,412.364,54.455,4.818,412.3148,54.488605,3.97838,9.0,0.0,0.0,1.0,3.857,17.0,33.0,4.895,-1.184,0.1692,0.8417313588223965,548,0.84
350,548,412.182,54.0,4.909,411.88162,53.974922,4.0804214,10.0,0.0,0.0,1.0,3.18,17.0,33.0,3.795,-0.1328,0.3867,0.8817026408387191,548,0.88
350,548,411.909,53.182,4.818,411.92654,53.194866,4.057641,11.0,0.0,0.0,1.0,2.896,17.0,33.0,5.402,-0.2137,0.0688,0.7606700956636844,548,0.76
350,548,407.364,57.273,5.091,407.27548,57.391,4.0242257,12.0,0.0,0.0,1.0,3.16,17.0,33.0,5.633,-1.155,0.3901,1.076924880175253,548,1.08
350,548,403.545,60.909,4.909,403.62964,60.91373,4.001735,13.0,0.0,0.0,1.0,3.068,17.0,33.0,6.406,-0.1069,0.1821,0.9112168143339959,548,0.91
350,548,401.364,64.636,5.0,401.26157,64.43253,4.1296387,14.0,0.0,0.0,1.0,2.857,17.0,33.0,7.363,0.04733,-0.1838,0.8996781304098049,548,0.90
350,548,401.545,64.727,4.818,401.507,64.50255,3.8854537,15.0,0.0,0.0,1.0,3.46,17.0,33.0,8.125,-0.633,-0.4465,0.9599293745602812,548,0.96
350,548,400.364,64.091,4.818,400.63086,64.587395,4.285125,16.0,0.0,0.0,1.0,2.684,17.0,33.0,6.77,-0.443,0.071,0.7756146087136389,548,0.78
351,17,492.182,3.455,-0.909,494.61676,6.012836,0.5393253,0.0,0.0,0.0,1.0,2.758,9.0,26.0,4.92,1.405,-0.899,3.8168347403465095,,
351,17,492.182,2.909,-0.727,492.39392,7.296757,0.8208657,1.0,0.0,0.0,1.0,3.559,9.0,26.0,7.664,2.459,-0.846,4.657596998741463,,
351,970,492.727,2.636,-0.727,493.16315,2.324808,0.17925943,2.0,0.0,1.0,1.0,2.582,9.0,26.0,0.443,1.631,-0.12164,1.052793160040434,970,1.05
351,605,492.545,2.545,-0.727,492.55325,2.2230158,0.47868958,3.0,0.0,0.0,1.0,2.713,9.0,6.0,3.875,2.844,0.01256,1.2479700520726513,605,1.25
351,17,493.0,2.727,-0.455,490.8152,10.825563,1.3671529,4.0,0.0,0.0,1.0,2.598,9.0,26.0,9.29,3.275,-0.815,8.583723836188312,,
351,599,492.455,2.909,-0.364,493.0145,3.0548058,0.5414849,5.0,0.0,0.0,1.0,2.518,9.0,11.0,4.664,3.451,-0.026,1.0743381615867817,599,1.07
351,599,492.364,3.455,-0.545,493.01712,3.3965645,0.34802088,6.0,0.0,0.0,1.0,2.957,9.0,11.0,3.854,2.46,-0.6753,1.1079109775501939,599,1.11
351,599,492.182,2.909,-0.636,492.578,3.7735758,0.4280285,7.0,0.0,0.0,1.0,1.796,9.0,11.0,1.993,1.443,0.666,1.427047288199609,599,1.43
351,599,491.545,2.909,-0.727,491.67154,3.3265631,0.040592395,8.0,0.0,0.0,1.0,2.123,9.0,11.0,-1.537,2.305,-0.3855,0.8829322731350578,599,0.88
352,3368,22.0,429.0,-0.818,21.689005,429.262,0.41234076,27.0,27.0,19.0,1.0,2.05,7.0,11.0,0.9243,1.725,0.3389,1.2958010170324672,3368,1.30
352,3368,17.909,430.091,-0.727,18.312138,429.01038,0.31907514,28.0,27.0,19.0,1.0,2.713,7.0,11.0,2.246,2.264,-0.1433,1.5570912079804586,3368,1.56
352,3368,13.909,430.364,-0.636,13.477992,430.6052,0.28764656,29.0,27.0,19.0,1.0,2.316,7.0,11.0,-0.4792,1.855,0.103,1.0474102843985529,3368,1.05
352,3368,9.455,428.909,-0.818,9.288366,428.59235,0.1328919,30.0,27.0,19.0,1.0,2.635,7.0,11.0,0.3423,2.156,-0.015465,1.0159869674073572,3368,1.02
352,3368,4.818,427.455,-0.727,5.340572,427.86682,0.26609173,31.0,27.0,19.0,1.0,2.46,7.0,11.0,1.949,2.562,0.408,1.1953695628459098,3368,1.20
352,3368,2.727,425.909,-0.545,2.4683118,425.46826,0.29527423,32.0,27.0,19.0,1.0,2.707,7.0,11.0,3.512,3.76,0.06003,0.9834795951220023,3368,0.98
352,3368,0.545,423.636,-0.364,1.840244,424.19937,0.45498338,33.0,27.0,19.0,1.0,2.822,7.0,11.0,4.465,1.682,-0.7905,1.632720598618203,3368,1.63
353,1053,506.636,136.818,3.818,506.38718,136.8933,3.1682,2.0,2.0,1.0,1.0,2.814,4.0,39.0,7.094,-1.31,0.1519,0.6998725043892003,1053,0.70
353,1053,500.091,136.0,3.364,500.28558,135.69681,2.5601864,3.0,2.0,1.0,1.0,3.426,4.0,39.0,9.48,-0.817,0.6245,0.880852913967451,1053,0.88
353,437,493.364,135.909,3.273,491.12442,136.2047,2.616017,4.0,2.0,0.0,1.0,3.973,4.0,16.0,12.92,0.591,-0.01376,2.3526121075708506,437,2.35
353,437,486.091,136.727,2.727,486.6115,136.97987,2.62775,5.0,2.0,0.0,1.0,5.605,4.0,16.0,14.445,-0.6255,-0.4023,0.5871235384482294,437,0.59
354,450,201.273,298.727,3.545,201.25795,298.44833,2.9648588,0.0,0.0,0.0,1.0,3.643,5.0,15.0,11.555,-0.844,0.808,0.6437758020750912,450,0.64
354,450,200.909,299.273,3.455,200.93335,299.00098,2.7897332,1.0,0.0,0.0,1.0,3.059,5.0,15.0,9.69,0.8477,-0.2052,0.7191437395140409,450,0.72
354,450,201.091,299.091,3.545,201.21231,298.80984,2.9970524,2.0,0.0,0.0,1.0,3.209,5.0,15.0,9.81,0.3877,0.497,0.6277050533855519,450,0.63
354,450,200.818,299.364,3.636,200.96574,299.24194,2.8618648,3.0,0.0,0.0,1.0,3.346,5.0,15.0,9.79,1.818,-0.657,0.7975030150908734,450,0.80
354,449,200.818,299.091,3.727,200.9602,297.1877,2.538263,4.0,0.0,0.0,1.0,4.37,5.0,6.0,12.086,0.307,0.01761,2.2485256025157905,449,2.25
355,565,434.0,356.0,6.545,434.12384,355.94693,5.3002524,0.0,0.0,0.0,1.0,3.762,6.0,10.0,9.07,-0.5566,0.007202,1.2520181141683826,565,1.25
355,565,435.0,355.0,6.636,434.6569,354.76428,4.7547517,1.0,0.0,0.0,1.0,3.557,6.0,10.0,8.59,-0.1578,0.1711,1.926752888839898,565,1.93
355,565,432.273,360.0,6.818,431.97266,359.93262,5.255909,2.0,0.0,0.0,1.0,4.348,6.0,10.0,7.3,-0.891,0.483,1.5921282838644015,565,1.59
355,565,432.0,360.364,6.727,431.92996,360.55777,5.19248,3.0,0.0,0.0,1.0,3.945,6.0,10.0,9.875,-0.8247,0.5093,1.5482906848844675,565,1.55
355,565,432.0,359.818,6.818,431.60147,359.73688,5.3796906,4.0,0.0,0.0,1.0,3.996,6.0,10.0,6.863,-1.688,-0.45,1.4947041665253875,565,1.49
355,565,431.636,360.091,6.727,431.52106,360.16275,5.57875,5.0,0.0,0.0,1.0,3.975,6.0,10.0,6.547,-1.855,-0.001015,1.1562168172968303,565,1.16
356,447,97.818,249.818,4.273,97.931755,250.0386,3.3823295,0.0,0.0,0.0,1.0,2.88,11.0,27.0,10.87,-0.3367,0.713,0.9246072136833265,447,0.92
356,447,98.182,250.727,4.636,98.15185,250.68459,3.6535108,1.0,0.0,0.0,1.0,3.514,11.0,27.0,10.63,-0.2465,0.0855,0.9838661792726907,447,0.98
356,447,98.727,251.818,4.727,98.66069,251.74033,3.8195324,2.0,0.0,0.0,1.0,2.654,11.0,27.0,7.555,0.565,0.2137,0.9131960852137742,447,0.91
356,447,98.545,251.0,4.909,98.16526,250.80614,3.9363182,3.0,0.0,0.0,1.0,2.965,11.0,27.0,9.125,-0.1265,-0.1277,1.0620235643577962,447,1.06
356,447,99.091,250.909,5.0,99.04326,250.94023,3.7827346,4.0,0.0,0.0,1.0,2.82,11.0,27.0,9.26,-1.1,0.7627,1.2186014420380278,447,1.22
356,447,94.364,256.455,5.182,94.2884,256.34085,3.935114,5.0,0.0,0.0,1.0,3.713,11.0,27.0,5.027,-0.7256,0.1548,1.2543804365087974,447,1.25
356,447,89.909,261.091,5.455,90.20387,261.44534,4.5419545,6.0,0.0,0.0,1.0,3.643,11.0,27.0,8.16,-0.714,0.2551,1.0228182817931193,447,1.02
356,447,86.091,265.818,5.818,86.396,265.93204,4.7815065,7.0,0.0,0.0,1.0,4.383,11.0,27.0,6.7,-1.059,-0.004242,1.0864386301776328,447,1.09
356,447,86.818,265.727,5.909,87.175385,265.6297,4.3825254,8.0,0.0,0.0,1.0,3.13,11.0,27.0,6.727,-0.586,0.2844,1.5707692487027363,447,1.57
356,447,86.818,266.091,5.909,86.69279,265.8637,4.6919127,9.0,0.0,0.0,1.0,3.92,11.0,27.0,5.65,-1.416,0.4258,1.2444453904938118,447,1.24
356,447,86.0,267.091,5.909,86.20237,266.95566,4.6874976,10.0,0.0,0.0,1.0,3.393,11.0,27.0,6.39,-1.484,0.4026,1.2455274568253225,447,1.25
357,164,477.909,218.0,1.818,477.60535,218.50696,1.4425546,0.0,0.0,0.0,1.0,4.375,7.0,8.0,9.51,3.143,-0.3013,0.7001221411162163,164,0.70
357,164,477.545,217.273,1.909,477.51553,217.6087,1.2651132,1.0,0.0,0.0,1.0,5.152,7.0,8.0,11.03,2.576,-1.105,0.726741482312825,164,0.73
357,164,477.909,218.0,2.364,478.0059,217.9982,1.6981627,2.0,0.0,0.0,1.0,5.023,7.0,8.0,7.734,1.77,-1.138,0.6728537434474827,164,0.67
357,164,477.545,218.0,2.273,477.4804,218.29579,1.7267342,3.0,0.0,0.0,1.0,4.547,7.0,8.0,11.414,2.13,0.1957,0.6245568095454983,164,0.62
357,164,477.636,219.455,2.0,477.33563,219.84099,1.5873042,4.0,0.0,0.0,1.0,3.719,7.0,8.0,8.39,1.452,-0.1205,0.6399439353081334,164,0.64
357,164,478.091,218.455,2.091,478.05066,218.97067,1.5626111,5.0,0.0,0.0,1.0,3.342,7.0,8.0,8.09,1.659,-0.4878,0.7394171313563214,164,0.74
357,164,477.545,219.182,1.909,477.6312,219.30006,1.6332575,6.0,0.0,0.0,1.0,3.822,7.0,8.0,10.43,2.428,-0.2354,0.31209378383147407,164,0.31
358,671,162.091,138.273,8.545,162.13034,138.25865,6.7286844,0.0,0.0,0.0,1.0,3.861,20.0,6.0,9.97,-2.45,-0.3599,1.8167982598250583,671,1.82
358,671,157.909,137.818,8.273,157.85387,137.78252,6.630802,1.0,0.0,0.0,1.0,3.994,20.0,6.0,6.305,-1.405,0.06067,1.643506135827913,671,1.64
358,671,153.182,136.818,7.909,153.518,136.67087,6.140381,2.0,0.0,0.0,1.0,3.787,20.0,6.0,7.92,-2.527,-0.726,1.8062548004257346,671,1.81
358,671,148.727,135.455,7.455,148.99933,135.11284,5.7300453,3.0,0.0,0.0,1.0,4.355,20.0,6.0,11.45,-3.055,-0.5186,1.7795240407345125,671,1.78
358,1398,149.364,135.364,7.364,149.23923,134.76141,5.9570937,4.0,0.0,2.0,1.0,4.383,20.0,46.0,8.914,-2.818,-0.3848,1.5356000774875223,1398,1.54
358,1398,149.636,134.545,7.364,149.68341,134.33253,5.9199896,5.0,0.0,2.0,1.0,4.617,20.0,46.0,6.293,-1.368,0.6934,1.4603277865972966,1398,1.46
358,1398,149.909,135.091,7.182,149.91884,135.1247,5.868969,6.0,0.0,2.0,1.0,3.861,20.0,46.0,2.617,-0.887,0.1812,1.3135002560186275,1398,1.31
358,1398,150.0,136.0,7.273,149.95158,135.7986,6.2456427,7.0,0.0,2.0,1.0,4.547,20.0,46.0,6.22,-1.483,0.1322,1.0480312391638384,1398,1.05
358,1398,146.364,141.273,7.091,146.29927,141.4323,5.883564,8.0,0.0,2.0,1.0,3.943,20.0,46.0,6.63,-1.336,-0.2046,1.2196180373362806,1398,1.22
358,1398,144.455,145.0,6.636,144.34767,144.79324,5.557425,9.0,0.0,2.0,1.0,3.559,20.0,46.0,7.734,-1.144,-0.1152,1.103446173188799,1398,1.10
358,1398,143.091,148.273,6.273,143.2203,148.49643,4.942614,10.0,0.0,2.0,1.0,3.201,20.0,46.0,5.824,-0.269,-0.0412,1.3551997505519262,1398,1.36
358,1398,141.455,151.818,6.364,141.7523,151.93965,5.205707,11.0,0.0,2.0,1.0,3.479,20.0,46.0,4.35,-0.852,0.2095,1.202010268820106,1398,1.20
358,1398,140.091,156.0,6.545,140.39297,156.04129,5.6681647,12.0,0.0,2.0,1.0,3.13,20.0,46.0,8.45,-0.918,-0.132,0.9282946128929542,1398,0.93
358,1398,139.0,160.455,6.636,141.0826,160.87587,5.1321855,13.0,0.0,2.0,1.0,5.11,20.0,46.0,11.99,-1.937,0.156,2.60303906373114,1398,2.60
358,1399,137.455,163.909,6.727,137.70224,163.82635,5.7546062,14.0,0.0,2.0,1.0,4.023,20.0,74.0,8.43,-1.578,-0.4236,1.0067315145451792,1399,1.01
358,1399,136.273,167.364,6.818,136.02348,167.52704,5.5145154,15.0,0.0,2.0,1.0,4.445,20.0,74.0,7.8,-1.544,-0.3818,1.3371291539851913,1399,1.34
358,1399,135.727,170.0,6.636,135.44446,169.97263,5.8937473,16.0,0.0,2.0,1.0,3.809,20.0,74.0,7.5,-2.586,-0.3762,0.7946804635558218,1399,0.79
358,1399,136.182,173.364,6.455,135.98314,173.48726,5.384455,17.0,0.0,2.0,1.0,3.24,20.0,74.0,5.824,-1.44,0.2969,1.0958124493840156,1399,1.10
358,1399,137.0,176.727,6.455,137.0679,176.6683,5.3544607,18.0,0.0,2.0,1.0,3.262,20.0,74.0,5.492,-1.482,0.2484,1.104193303205781,1399,1.10
358,1399,138.909,179.182,6.727,139.08345,179.07266,5.10836,19.0,0.0,2.0,1.0,2.955,20.0,74.0,6.234,-0.7646,-0.7104,1.6316811844536288,1399,1.63
359,1279,116.091,1.364,1.455,115.94332,1.4403989,1.1997538,7.0,7.0,2.0,1.0,5.812,17.0,18.0,12.305,4.06,-0.8867,0.3046256669022625,1279,0.30
359,1279,115.909,1.0,1.636,115.883575,1.2435478,1.5314356,8.0,7.0,2.0,1.0,5.03,17.0,18.0,11.33,2.22,-1.151,0.26626241803378975,1279,0.27
359,1279,115.909,1.273,1.636,116.000854,1.7911596,1.4111481,9.0,7.0,2.0,1.0,4.42,17.0,18.0,12.14,3.938,-0.659,0.5722629686794085,1279,0.57
359,1279,116.545,1.636,1.727,116.52593,1.897206,1.6110269,10.0,7.0,2.0,1.0,4.938,17.0,18.0,11.65,3.406,-0.5234,0.2864297457660605,1279,0.29
359,1279,116.091,1.545,1.636,116.363235,1.8306704,1.1374881,11.0,7.0,2.0,1.0,5.332,17.0,18.0,10.06,4.703,-0.689,0.635793667082942,1279,0.64
359,1279,116.0,2.091,1.636,115.93094,2.2709677,1.4166012,12.0,7.0,2.0,1.0,4.53,17.0,18.0,11.96,3.877,-1.252,0.29205049235488195,1279,0.29
359,1279,110.455,3.455,1.364,110.3751,3.188159,1.3422546,13.0,7.0,2.0,1.0,3.662,17.0,18.0,4.867,0.9,-0.525,0.27939397220083173,1279,0.28
359,1279,105.273,4.545,0.909,105.290634,4.4204044,1.1145647,14.0,7.0,2.0,1.0,2.51,17.0,18.0,5.94,3.96,0.7324,0.24102254537999154,1279,0.24
359,1279,106.0,4.818,0.727,106.32706,4.65357,1.0216204,15.0,7.0,2.0,1.0,3.133,17.0,18.0,6.477,3.928,-0.781,0.46990067950170256,1279,0.47
359,1279,105.727,4.818,0.636,105.41866,4.7365913,1.1255988,16.0,7.0,2.0,1.0,2.42,17.0,18.0,4.492,2.895,-0.2754,0.5843012211155566,1279,0.58
359,1279,104.273,5.364,0.545,104.111496,4.823153,1.1616837,17.0,7.0,2.0,1.0,2.895,17.0,18.0,3.396,3.584,-0.1808,0.8360010797066522,1279,0.84
359,1279,103.545,5.636,0.455,103.70947,5.4687386,1.2127268,18.0,7.0,2.0,1.0,3.197,17.0,18.0,2.691,2.752,0.3672,0.793206568472676,1279,0.79
359,1503,97.545,9.545,0.636,97.30552,9.593374,1.0610955,19.0,7.0,3.0,1.0,2.422,17.0,19.0,6.707,3.93,-0.1567,0.49030286394865186,1503,0.49
359,1503,91.091,12.727,0.636,91.260956,12.67118,0.89843225,20.0,7.0,3.0,1.0,2.947,17.0,19.0,7.062,3.842,-0.3787,0.31760289698940447,1503,0.32
359,1503,85.818,15.182,0.364,85.48392,15.508338,1.02909,21.0,7.0,3.0,1.0,2.791,17.0,19.0,4.992,1.3125,0.5835,0.8126811458031988,1503,0.81
359,1503,81.545,17.636,0.182,81.54024,17.866991,0.77338135,22.0,7.0,3.0,1.0,2.502,17.0,19.0,6.105,3.129,-1.094,0.6349105455171007,1503,0.63
359,1503,77.545,20.818,-0.273,77.94743,21.06415,0.6426666,23.0,7.0,3.0,1.0,2.72,17.0,19.0,1.92,3.44,-0.3496,1.030041285461683,1503,1.03
360,510,63.091,66.364,6.0,63.310154,66.19219,4.6228914,0.0,0.0,0.0,1.0,3.646,10.0,5.0,7.77,-0.03357,0.0939,1.4049822945539066,510,1.40
360,55,57.727,70.091,6.0,57.69034,70.10525,4.5622687,1.0,0.0,0.0,1.0,3.527,10.0,27.0,6.867,-0.2783,0.6294,1.4382692060597317,55,1.44
360,55,51.909,73.636,6.091,52.430145,73.71885,4.593955,2.0,0.0,0.0,1.0,3.389,10.0,27.0,11.02,-0.2732,0.4878,1.5873247826295682,55,1.59
360,55,46.727,75.455,6.273,46.628525,75.587555,4.4850025,3.0,0.0,0.0,1.0,3.355,10.0,27.0,7.984,-0.2172,0.901,1.795606642239955,55,1.80
360,55,41.636,77.182,6.818,41.665203,77.54863,5.4965405,4.0,0.0,0.0,1.0,4.066,10.0,27.0,9.92,-1.803,0.001694,1.3716871298693625,55,1.37
360,55,36.182,76.909,7.182,35.876072,77.20584,6.010358,5.0,0.0,0.0,1.0,3.82,10.0,27.0,7.836,-1.484,-0.696,1.2467762040350285,55,1.25
360,55,31.636,77.545,7.818,31.657845,77.49609,6.3364053,6.0,0.0,0.0,1.0,4.305,10.0,27.0,5.02,-1.417,-0.3633,1.4825627295980057,55,1.48
360,55,26.818,77.636,8.364,26.73987,77.2429,6.5470834,7.0,0.0,0.0,1.0,2.912,10.0,27.0,5.094,-0.7476,0.02156,1.8605960975600144,55,1.86
360,55,22.0,77.182,9.273,22.42889,75.899956,5.9169106,8.0,0.0,0.0,1.0,4.5,10.0,27.0,9.58,-2.16,0.0807,3.61813757488965,,
360,55,16.182,77.818,9.818,15.855032,78.19708,7.190995,9.0,0.0,0.0,1.0,2.576,10.0,27.0,1.557,-1.896,-0.3745,2.674278405373868,55,2.67
361,98,494.455,132.0,1.455,494.33868,131.79417,1.1553646,0.0,0.0,0.0,1.0,3.771,10.0,7.0,7.203,2.28,-0.1514,0.38167748719717604,98,0.38
361,98,494.727,130.909,1.455,495.05127,130.98627,1.2502927,1.0,0.0,0.0,1.0,4.277,10.0,7.0,9.08,2.777,-0.3428,0.3911863551726953,98,0.39
361,437,489.273,133.455,1.364,489.8505,134.60313,2.3094065,2.0,0.0,0.0,1.0,4.51,10.0,16.0,13.38,0.5625,-0.8223,1.5954630040029727,437,1.60
361,1041,483.364,135.909,1.091,483.26474,135.55412,1.2724439,3.0,0.0,1.0,1.0,3.467,10.0,15.0,10.01,0.9463,-0.2177,0.4107484033410083,1041,0.41
361,1041,477.727,140.0,0.455,477.8907,139.94324,0.94012743,4.0,0.0,1.0,1.0,2.586,10.0,15.0,2.639,2.793,-0.353,0.5151388268597179,1041,0.52
361,1041,471.909,141.636,0.182,472.10764,141.46399,0.8596839,5.0,0.0,1.0,1.0,2.988,10.0,15.0,2.73,2.248,0.3125,0.7268430078216441,1041,0.73
361,1041,465.818,143.0,-0.091,466.246,143.04875,0.5055046,6.0,0.0,1.0,1.0,3.21,10.0,15.0,1.67,0.805,-0.886,0.7357841397591816,1041,0.74
361,1041,460.182,143.455,-0.273,460.71594,143.33437,0.56120193,7.0,0.0,1.0,1.0,2.496,10.0,15.0,2.244,2.271,-0.341,0.9977656941966371,1041,1.00
361,1041,454.545,144.909,-0.364,454.7911,144.62492,0.57717067,8.0,0.0,1.0,1.0,3.945,10.0,15.0,3.049,1.414,-0.4868,1.0134440717021442,1041,1.01
361,1041,450.273,145.545,-0.727,449.60013,144.04744,0.730278,9.0,0.0,1.0,1.0,1.916,10.0,15.0,2.617,1.64,0.03784,2.1952446696858283,1041,2.20
362,432,204.0,79.273,3.636,203.83784,79.0365,2.926237,0.0,0.0,0.0,1.0,3.55,13.0,15.0,8.72,-1.145,-0.514,0.7655009025265722,432,0.77
362,432,203.273,78.545,3.818,202.94637,77.9061,3.4786727,1.0,0.0,0.0,1.0,2.877,13.0,15.0,9.195,-0.743,0.3428,0.7937401233560609,432,0.79
362,432,203.727,78.182,3.727,203.93118,77.9877,3.144491,2.0,0.0,0.0,1.0,3.137,13.0,15.0,8.94,-0.898,0.4985,0.6471156755024581,432,0.65
362,432,204.0,77.636,3.818,204.06557,77.51598,3.1232882,3.0,0.0,0.0,1.0,3.326,13.0,15.0,10.8,0.1194,0.7266,0.7080456979314542,432,0.71
362,432,204.909,78.545,4.0,204.5508,77.264275,3.3801806,4.0,0.0,0.0,1.0,4.49,13.0,15.0,14.35,-0.1979,-0.6333,1.4672218149418843,432,1.47
362,432,204.636,79.0,3.909,204.57257,77.32112,3.3199859,5.0,0.0,0.0,1.0,4.914,13.0,15.0,15.1,-0.776,-0.01202,1.7803367741241627,432,1.78
362,432,204.091,78.455,3.909,204.6339,77.834206,3.080755,6.0,0.0,0.0,1.0,4.863,13.0,15.0,14.74,0.9277,-0.05624,1.168809385854258,432,1.17
362,432,204.636,78.455,4.0,204.64388,78.19023,3.5840013,7.0,0.0,0.0,1.0,3.13,13.0,15.0,7.03,0.583,-0.09125,0.49317356549361924,432,0.49
362,432,204.273,78.636,4.0,204.43288,78.77336,3.085319,8.0,0.0,0.0,1.0,3.668,13.0,15.0,6.83,0.1791,0.3018,0.9386536718944879,432,0.94
362,432,203.273,79.455,3.909,202.91191,79.381874,2.7672288,9.0,0.0,0.0,1.0,3.395,13.0,15.0,9.37,0.2808,-0.003265,1.1997395021943027,432,1.20
362,432,204.182,80.273,4.091,204.05112,79.97827,3.2699826,10.0,0.0,0.0,1.0,3.627,13.0,15.0,8.31,-0.9316,-0.2676,0.8820798820984177,432,0.88
362,432,203.455,80.182,4.273,203.65244,79.97271,3.4674194,11.0,0.0,0.0,1.0,3.328,13.0,15.0,7.484,-0.422,0.604,0.8554209260921538,432,0.86
362,432,203.273,80.0,4.364,203.60944,79.97386,3.5833426,12.0,0.0,0.0,1.0,2.695,13.0,15.0,6.996,-0.849,-0.715,0.8504711337692578,432,0.85
363,602,394.091,9.0,8.636,394.3126,8.840809,6.5557914,0.0,0.0,0.0,1.0,3.46,20.0,13.0,6.29,-1.0205,-0.7954,2.0980267286178553,602,2.10
363,608,387.636,12.273,8.455,387.3789,12.124408,6.696872,1.0,0.0,0.0,1.0,3.006,20.0,29.0,5.996,-0.2261,0.03035,1.7830294604543186,608,1.78
363,608,381.727,16.273,8.364,381.96158,16.31843,6.7957554,2.0,0.0,0.0,1.0,4.08,20.0,29.0,5.5,-2.863,-0.371,1.5863425817676289,608,1.59
363,608,376.273,19.0,8.182,376.09454,19.173235,6.476246,3.0,0.0,0.0,1.0,3.43,20.0,29.0,7.277,-2.818,0.5024,1.7237908937400188,608,1.72
363,608,369.909,22.636,8.182,369.6901,22.47113,6.4217877,4.0,0.0,0.0,1.0,3.463,20.0,29.0,4.367,-1.865,-0.2363,1.7814170393176605,608,1.78
363,608,370.091,22.455,8.0,370.05075,22.333155,6.179339,5.0,0.0,0.0,1.0,3.693,20.0,29.0,5.21,-1.611,-0.2605,1.8251774553303035,608,1.83
363,608,370.818,21.636,8.182,370.9301,21.82951,6.461312,6.0,0.0,0.0,1.0,3.938,20.0,29.0,5.887,-1.499,0.0723,1.7351598552997933,608,1.74
363,608,371.364,21.455,8.091,371.69498,21.4332,6.3218822,7.0,0.0,0.0,1.0,4.01,20.0,29.0,5.56,-0.9937,-0.2146,1.7999446632263016,608,1.80
363,608,371.909,21.909,8.182,371.96808,21.581694,6.4562073,8.0,0.0,0.0,1.0,3.969,20.0,29.0,5.22,-1.774,0.0959,1.7575494608713835,608,1.76
363,608,373.0,21.818,8.273,373.16345,21.691046,6.749767,9.0,0.0,0.0,1.0,3.64,20.0,29.0,3.992,-1.409,-0.2368,1.5372286729387408,608,1.54
363,608,374.0,20.545,8.455,374.14398,20.584436,6.4152465,10.0,0.0,0.0,1.0,4.14,20.0,29.0,5.137,-1.362,-0.2328,2.0452089818055876,608,2.05
363,608,374.364,20.364,8.455,374.4077,20.394459,6.4954295,11.0,0.0,0.0,1.0,3.99,20.0,29.0,2.043,-1.548,-0.04883,1.9602943618628426,608,1.96
363,608,374.818,21.091,8.455,374.955,20.833035,6.7896833,12.0,0.0,0.0,1.0,3.965,20.0,29.0,2.535,-2.258,-0.03183,1.6907379017825002,608,1.69
363,608,375.182,21.0,8.545,375.13007,21.182114,6.6398373,13.0,0.0,0.0,1.0,3.31,20.0,29.0,4.016,-1.355,0.013016,1.9145514219699853,608,1.91
363,608,375.273,20.455,8.273,375.35202,20.498817,6.3473144,14.0,0.0,0.0,1.0,3.672,20.0,29.0,6.48,-1.986,-0.4695,1.9278042224085805,608,1.93
363,608,374.364,20.636,8.273,374.6451,20.906662,6.744764,15.0,0.0,0.0,1.0,4.426,20.0,29.0,3.367,-1.5205,-0.382,1.5772699198108169,608,1.58
363,608,373.727,20.364,8.455,373.67493,20.419682,6.4600253,16.0,0.0,0.0,1.0,3.453,20.0,29.0,5.64,-0.924,-0.1414,1.996430771067228,608,2.00
363,608,372.818,21.091,8.455,372.8622,20.863016,6.4682503,17.0,0.0,0.0,1.0,3.566,20.0,29.0,7.363,-2.623,0.07465,2.0002761596104897,608,2.00
363,608,373.0,20.909,8.364,373.1114,20.826653,6.4431815,18.0,0.0,0.0,1.0,3.762,20.0,29.0,5.68,-0.6396,-0.05396,1.9258075444735527,608,1.93
363,608,373.182,20.727,8.364,373.14978,20.631893,6.640348,19.0,0.0,0.0,1.0,3.385,20.0,29.0,6.047,-1.872,0.2103,1.7265745529669436,608,1.73
364,483,493.273,292.0,4.545,493.16965,292.08762,3.6517851,0.0,0.0,0.0,1.0,3.346,23.0,13.0,5.812,1.151,0.0928,0.9034330879938035,483,0.90
364,483,491.455,296.909,4.818,491.3924,296.9578,3.9368992,1.0,0.0,0.0,1.0,2.865,23.0,13.0,6.83,-0.1076,0.1156,0.8846687627358835,483,0.88
364,483,489.818,300.727,5.273,489.75357,300.45743,4.140823,2.0,0.0,0.0,1.0,3.625,23.0,13.0,8.8,0.66,0.3823,1.1656088405331297,483,1.17
364,483,487.727,303.455,5.909,487.60397,303.07013,4.5462937,3.0,0.0,0.0,1.0,3.69,23.0,13.0,8.01,-2.432,0.5156,1.4213478665899022,483,1.42
