z,y,x,t,intensity_raw,total_intensity,feature_0,feature_1,feature_2,norm,particle,t_starting,track_length,t_end,ID
31.646564,567.324,300.7063,18,98.75,77498.25,14.17,8.336,1.528,16.52,333,0,38,37,333
31.840828,566.8151,301.51505,19,87.44,63731.23,10.76,9.016,0.8613,14.06,333,0,38,37,333
31.7833,566.8415,300.8661,20,85.94,64537.945,9.06,9.29,-0.0846,12.984,333,0,38,37,333
31.927628,565.8972,301.4668,21,86.75,59935.285,11.03,8.72,1.008,14.1,333,0,38,37,333
30.158737,566.75,299.348,22,87.06,98229.945,9.95,9.47,-0.1046,13.74,333,0,38,37,333
29.626495,566.72577,299.37485,23,96.8,110835.21,9.7,9.26,-0.3887,13.414,333,0,38,37,333
29.738861,566.4533,299.5112,24,97.25,109199.56,10.766,10.32,0.4282,14.914,333,0,38,37,333
32.639114,566.519,301.3516,25,84.0,47533.668,10.086,9.51,1.085,13.9,333,0,38,37,333
32.941914,566.53564,300.90396,26,92.5,51229.883,8.18,11.27,0.2754,13.93,333,0,38,37,333
32.331932,566.9083,301.20212,27,107.9,75734.61,8.18,12.336,0.3367,14.805,333,0,38,37,333
31.818783,567.3188,301.07593,28,109.1,68295.766,5.52,13.97,-0.626,15.03,333,0,38,37,333
32.152065,567.24304,301.21527,29,104.7,71910.74,7.78,11.64,0.519,14.01,333,0,38,37,333
32.462708,567.1783,301.56686,30,104.2,73970.19,7.418,11.62,0.7573,13.805,333,0,38,37,333
31.681198,567.4719,301.20474,31,114.25,94922.0,5.74,13.914,-0.3398,15.055,333,0,38,37,333
31.266119,567.55536,301.54877,32,91.3,65921.42,4.18,13.52,-0.8765,14.18,333,0,38,37,333
31.167824,567.83417,301.8413,33,84.7,60149.805,5.4,13.09,-0.2998,14.17,333,0,38,37,333
28.786247,569.0241,299.3073,34,61.9,41857.617,4.965,13.445,-0.6406,14.34,333,0,38,37,333
29.354673,569.878,298.35208,35,58.03,23670.754,4.133,12.3,-0.1401,12.98,333,0,38,37,333
29.072924,570.06665,296.77487,36,73.94,45326.97,3.084,12.87,-0.4905,13.24,333,0,38,37,333
28.396536,572.11707,291.2356,37,108.2,42618.074,-5.84,18.36,-1.921,19.36,333,0,38,37,333
65.74337,196.25322,358.49835,0,22.31,89.25464,-8.25,-0.2666,-0.3218,8.26,533,0,38,38,533
65.65961,196.2712,359.7033,1,37.75,1774.2471,-9.2,2.506,0.683,9.56,533,0,38,38,533
65.39545,196.49458,360.09497,2,38.62,772.6809,-7.83,0.275,-0.2064,7.836,533,0,38,38,533
65.039734,195.87836,359.43018,3,62.4,8736.705,-9.82,5.16,-0.2788,11.09,533,0,38,38,533
64.16759,195.59128,359.43677,4,69.8,17308.83,-11.29,6.77,-0.681,13.18,533,0,38,38,533
64.69074,195.39096,359.53525,5,74.6,21797.764,-10.07,6.965,-0.01418,12.25,533,0,38,38,533
64.306816,195.3112,359.2718,6,78.7,25171.287,-10.19,6.633,0.1652,12.16,533,0,38,38,533
65.0648,195.54633,360.8276,7,66.06,18364.633,-8.58,3.818,0.06555,9.39,533,0,38,38,533
64.65966,194.79857,360.3647,8,83.9,31951.895,-9.055,4.77,-0.5205,10.25,533,0,38,38,533
64.64658,195.14911,360.3405,9,75.2,23839.26,-9.62,4.723,0.1881,10.72,533,0,38,38,533
64.740425,194.59198,360.00806,10,69.25,21333.488,-9.06,5.27,0.4844,10.49,533,0,38,38,533
64.28283,193.84613,360.06,11,71.4,25984.822,-10.59,6.06,-0.10284,12.2,533,0,38,38,533
64.703636,193.69185,359.58856,12,68.3,22620.225,-10.22,6.37,-0.6357,12.055,533,0,38,38,533
63.975277,193.23593,360.22,13,75.94,34092.918,-10.24,7.406,0.82,12.664,533,0,38,38,533
64.29869,193.87129,360.00024,14,68.4,26860.844,-9.836,7.508,-0.067,12.375,533,0,38,38,533
64.29941,194.34425,359.6955,15,74.7,32495.994,-10.58,7.867,-1.172,13.234,533,0,38,38,533
64.07378,193.86346,359.94507,16,85.06,42098.42,-11.3,8.9,-1.1045,14.42,533,0,38,38,533
63.321312,193.28925,359.80292,17,83.9,52421.18,-10.66,7.4,-0.583,12.984,533,0,38,38,533
64.28697,193.91689,360.0278,18,67.0,27534.53,-9.31,5.91,0.382,11.04,533,0,38,38,533
63.69291,193.2823,359.432,20,68.94,32756.318,-11.64,5.41,-1.8,12.96,533,0,38,38,533
61.96785,191.26663,357.69586,21,78.56,75042.08,-10.34,6.348,-1.571,12.234,533,0,38,38,533
61.448143,191.53879,358.0205,22,83.2,78784.11,-11.555,6.484,-2.34,13.45,533,0,38,38,533
62.06383,191.66788,358.32693,23,84.2,76773.66,-11.6,6.1,-3.158,13.484,533,0,38,38,533
61.634727,191.36603,358.27356,24,82.0,61647.613,-10.75,5.625,-2.455,12.38,533,0,38,38,533
61.88089,190.84204,357.6358,25,73.75,55731.41,-11.12,6.215,-2.47,12.98,533,0,38,38,533
61.06653,190.4651,357.12335,26,70.8,47505.773,-10.836,4.844,-3.379,12.336,533,0,38,38,533
62.092052,191.11751,357.31332,27,69.75,44100.383,-9.93,3.037,-3.531,10.97,533,0,38,38,533
61.569393,190.85376,357.28622,28,67.3,34207.03,-9.81,0.8643,-4.77,10.945,533,0,38,38,533
61.700905,190.70964,356.86243,29,67.9,40098.316,-9.96,3.314,-3.291,11.0,533,0,38,38,533
59.90387,188.22748,355.8482,30,72.94,38671.883,-10.12,4.14,-4.83,11.945,533,0,38,38,533
59.89912,188.5114,355.79675,31,77.5,38137.754,-10.57,3.506,-5.6,12.47,533,0,38,38,533
60.104183,188.4596,355.697,32,65.06,28687.918,-9.93,1.224,-6.0,11.664,533,0,38,38,533
59.40327,187.27245,355.38477,33,71.56,35865.383,-11.21,4.24,-5.656,13.25,533,0,38,38,533
59.962727,188.65489,355.69308,34,73.5,48439.035,-11.055,3.723,-5.41,12.85,533,0,38,38,533
60.059593,188.81778,355.95093,35,63.4,29608.246,-10.234,1.861,-5.19,11.625,533,0,38,38,533
61.402287,190.61761,357.88666,36,65.5,49583.26,-11.62,3.252,-4.457,12.87,533,0,38,38,533
62.16066,191.07878,358.32745,37,61.1,40687.395,-12.5,1.498,-5.38,13.695,533,0,38,38,533
57.127995,198.98425,351.61307,38,48.1,1250.6167,-1.943,-11.12,-4.625,12.195,533,0,38,38,533
84.69505,562.92975,377.09537,0,118.25,43406.723,-34.56,11.125,-7.72,37.12,668,0,38,39,668
83.86895,562.50964,377.9216,1,138.6,66138.6,-27.06,11.805,-5.63,30.06,668,0,38,39,668
83.52152,562.23694,378.18845,2,166.2,94450.1,-25.77,13.22,-5.79,29.53,668,0,38,39,668
83.30653,562.59656,378.34076,3,167.8,107206.87,-24.02,14.91,-5.18,28.73,668,0,38,39,668
83.00104,562.23663,378.93652,4,169.9,108405.266,-22.5,16.02,-5.39,28.14,668,0,38,39,668
82.44318,562.1069,379.21332,5,166.2,100413.03,-16.66,16.44,-3.812,23.72,668,0,38,39,668
83.24356,562.3826,378.3232,6,162.2,102344.125,-25.98,16.53,-5.51,31.28,668,0,38,39,668
83.15352,562.0589,378.27682,7,150.2,103834.83,-22.8,13.46,-4.87,26.92,668,0,38,39,668
83.48321,561.5873,379.21182,8,144.9,84575.03,-23.61,13.1,-6.02,27.66,668,0,38,39,668
83.51487,561.75836,379.52264,9,166.9,102649.62,-23.3,13.91,-5.023,27.6,668,0,38,39,668
83.3842,561.46954,379.22385,10,140.8,89252.61,-21.98,13.43,-5.4,26.31,668,0,38,39,668
83.772995,562.1167,379.00995,11,153.1,110078.91,-27.1,14.37,-5.676,31.19,668,0,38,39,668
82.62857,561.0683,380.6524,12,144.0,85707.51,-16.66,14.19,-4.516,22.34,668,0,38,39,668
83.56056,561.4838,380.35837,13,153.4,91870.625,-25.12,15.25,-5.24,29.86,668,0,38,39,668
83.502495,560.94904,380.44907,14,140.4,87581.11,-22.47,14.05,-5.312,27.02,668,0,38,39,668
83.34978,561.19836,380.03293,15,127.0,68088.34,-21.72,11.06,-6.832,25.31,668,0,38,39,668
83.77064,561.79443,379.94403,16,125.8,72726.54,-23.39,11.95,-6.4,27.03,668,0,38,39,668
83.455734,562.2012,380.0009,17,102.3,53215.027,-21.33,8.97,-5.84,23.86,668,0,38,39,668
82.93268,561.61194,378.8111,18,61.2,22026.729,-15.195,7.066,-4.56,17.36,668,0,38,39,668
86.4634,562.9978,380.99847,19,24.25,48.490173,-46.38,0.5596,-12.07,47.9,668,0,38,39,668
85.99936,563.9958,379.99716,22,28.83,28.824387,-47.47,3.557,-12.75,49.28,668,0,38,39,668
80.636024,561.9454,373.6208,23,44.97,6160.3677,8.414,7.7,-0.7373,11.43,668,0,38,39,668
80.06429,562.53613,373.59964,24,59.22,10541.358,9.445,8.75,-0.53,12.88,668,0,38,39,668
80.90527,561.06683,373.7087,25,56.84,11309.642,1.56,10.13,-1.521,10.37,668,0,38,39,668
80.08939,561.70746,374.2162,26,59.75,9860.555,6.984,11.37,-0.1921,13.34,668,0,38,39,668
79.62039,561.7667,374.17828,27,61.03,15075.857,5.586,10.34,-1.697,11.88,668,0,38,39,668
79.905655,561.7211,374.52667,28,88.25,38731.12,-2.795,13.05,-3.473,13.78,668,0,38,39,668
80.20196,561.9414,374.47656,29,81.25,43701.855,-2.041,11.19,-2.645,11.68,668,0,38,39,668
79.51231,561.9616,374.10297,30,98.1,56624.25,2.154,13.6,-1.7705,13.88,668,0,38,39,668
76.268974,568.69135,371.96786,31,118.56,40558.074,5.312,14.305,-2.613,15.484,668,0,38,39,668
77.72353,567.51984,372.72092,32,111.44,40903.332,2.393,15.19,-2.025,15.51,668,0,38,39,668
77.97646,566.9069,372.22308,33,105.94,37395.47,4.62,12.67,-1.473,13.57,668,0,38,39,668
77.9023,566.24896,372.07434,34,107.25,44822.684,2.834,14.67,-2.24,15.11,668,0,38,39,668
77.60708,566.1644,372.2306,35,92.4,34278.41,3.344,13.305,-1.48,13.8,668,0,38,39,668
78.173645,565.40393,372.64685,36,98.3,43062.574,1.644,14.195,-1.343,14.35,668,0,38,39,668
77.24214,564.79535,372.4128,37,110.5,52147.37,-3.83,16.5,-2.826,17.17,668,0,38,39,668
77.02959,564.8613,372.38376,38,84.25,31165.328,-0.2908,13.77,-2.436,13.99,668,0,38,39,668
78.13253,563.8026,372.87842,39,75.7,24299.797,-1.871,14.52,-3.057,14.96,668,0,38,39,668
89.23869,350.569,390.33615,0,198.9,179008.92,-49.72,4.56,-16.3,52.53,712,0,38,40,712
88.40019,350.3099,390.51938,1,200.6,176315.67,-50.34,9.55,-14.625,53.28,712,0,38,40,712
87.8151,350.8607,390.77936,2,158.4,118013.1,-47.2,5.816,-16.7,50.4,712,0,38,40,712
87.84301,351.31375,390.64963,3,141.5,96036.28,-44.1,5.562,-16.34,47.34,712,0,38,40,712
89.535614,351.559,391.38803,4,136.8,92730.055,-50.1,1.411,-18.78,53.53,712,0,38,40,712
89.16469,351.3623,391.80893,5,140.5,95230.914,-48.66,6.098,-18.61,52.47,712,0,38,40,712
88.8302,350.87738,392.34787,6,114.0,69767.28,-42.8,2.354,-17.25,46.22,712,0,38,40,712
90.07089,350.66495,392.48566,7,102.25,57467.0,-48.72,3.104,-18.0,52.03,712,0,38,40,712
89.50298,350.60486,392.80533,8,70.9,23458.705,-45.28,-3.111,-18.06,48.84,712,0,38,40,712
92.10469,350.97394,392.97644,9,65.9,13504.474,-46.56,-3.03,-18.66,50.25,712,0,38,40,712
90.7092,350.5991,393.12698,10,80.25,29122.953,-48.0,-2.002,-18.36,51.4,712,0,38,40,712
90.516846,350.0176,393.08347,11,77.06,27125.516,-45.84,-5.516,-18.22,49.62,712,0,38,40,712
89.49686,349.8914,392.6656,12,75.56,27437.488,-42.84,-8.58,-18.83,47.6,712,0,38,40,712
89.55908,349.79416,392.00427,13,74.6,33345.125,-45.53,-3.82,-17.48,48.94,712,0,38,40,712
89.26481,349.49762,392.55368,14,69.56,29837.275,-44.12,-4.895,-17.88,47.84,712,0,38,40,712
88.96689,349.51147,391.87302,15,73.6,26289.906,-43.78,-9.64,-18.84,48.62,712,0,38,40,712
88.94551,349.42667,392.27313,16,69.94,20495.406,-40.94,-9.64,-17.33,45.5,712,0,38,40,712
88.94613,348.3496,393.68484,17,51.12,12783.727,-43.72,-8.46,-18.69,48.28,712,0,38,40,712
89.63009,347.58078,392.8921,18,50.97,11979.984,-45.34,-6.207,-17.5,49.0,712,0,38,40,712
89.348114,347.57373,392.97668,19,37.88,6137.8354,-40.4,-12.68,-17.83,45.97,712,0,38,40,712
89.98135,347.60846,393.49875,20,41.56,4488.095,-37.62,-15.56,-17.62,44.38,712,0,38,40,712
88.54695,345.9165,394.399,21,43.8,6833.932,-40.2,-11.9,-17.64,45.47,712,0,38,40,712
88.566444,347.69165,395.56693,22,41.56,5777.3696,-40.66,-10.52,-17.3,45.44,712,0,38,40,712
90.19539,351.52237,391.24118,23,34.47,379.1947,-37.7,-15.57,-16.02,43.78,712,0,38,40,712
88.84967,352.49744,390.69406,24,41.34,3597.0605,-41.5,-9.99,-17.33,46.06,712,0,38,40,712
88.26204,351.83118,392.32074,25,43.7,1004.5299,-42.28,-7.36,-17.08,46.2,712,0,38,40,712
87.297935,351.99957,392.61383,26,30.81,215.69989,-42.47,-6.312,-17.27,46.28,712,0,38,40,712
88.52676,352.4946,391.1706,27,28.62,629.8229,-40.0,-10.36,-16.39,44.44,712,0,38,40,712
87.485435,351.9992,391.50946,28,56.4,225.63495,-35.1,-17.12,-15.72,42.1,712,0,38,40,712
89.28032,357.94617,392.86697,32,27.92,530.37366,-31.27,-21.3,-16.84,41.4,712,0,38,40,712
89.93316,357.72467,393.5552,33,30.84,1449.9648,-32.28,-18.66,-16.83,40.9,712,0,38,40,712
87.884705,358.13455,391.77606,34,26.83,1556.0315,-33.84,-17.14,-16.75,41.47,712,0,38,40,712
89.19728,357.99918,393.4459,35,30.4,152.02098,-30.45,-20.19,-15.734,39.78,712,0,38,40,712
89.47879,357.6136,393.82764,36,32.5,3216.376,-33.56,-17.61,-16.94,41.5,712,0,38,40,712
90.37252,357.10904,394.33554,37,40.6,2395.0352,-24.58,-26.58,-15.3,39.28,712,0,38,40,712
90.1921,357.64017,394.8101,38,37.44,1833.6917,-24.17,-27.7,-15.164,39.78,712,0,38,40,712
90.23175,357.36188,395.14102,39,47.3,4494.9795,-26.39,-26.42,-15.125,40.28,712,0,38,40,712
89.03832,356.13965,394.48727,40,35.78,1896.9481,-29.88,-21.17,-16.75,40.28,712,0,38,40,712
90.690926,203.73524,665.4119,0,40.06,1041.9264,46.94,-2.283,-0.94,47.0,716,0,38,45,716
91.663864,204.40184,666.5244,1,47.8,6598.264,48.97,-1.199,-3.229,49.1,716,0,38,45,716
91.32517,205.57199,666.3957,2,47.06,3624.2717,48.6,-1.845,-2.162,48.7,716,0,38,45,716
90.58996,206.517,664.8154,3,34.38,4535.594,47.7,-3.363,-1.961,47.84,716,0,38,45,716
90.700645,206.21046,665.01697,4,48.7,9057.436,47.1,-2.672,-1.007,47.2,716,0,38,45,716
91.763,204.07523,666.2277,5,47.0,7753.7793,49.28,-2.332,-2.578,49.4,716,0,38,45,716
90.19297,204.2441,664.5045,6,44.06,8416.002,47.12,-4.36,-1.174,47.34,716,0,38,45,716
90.48978,202.64052,664.67786,7,48.5,10332.338,48.6,-2.16,-2.43,48.72,716,0,38,45,716
90.232315,200.94499,664.07104,8,38.22,8408.275,48.66,-2.285,-1.965,48.75,716,0,38,45,716
90.508705,202.31372,664.88403,9,37.9,2425.6084,47.44,-4.453,-1.512,47.66,716,0,38,45,716
90.68309,201.58664,664.831,10,39.53,4189.061,48.2,-2.76,-1.94,48.3,716,0,38,45,716
90.73425,203.36842,665.0377,11,45.53,8012.958,48.78,-2.049,-2.01,48.88,716,0,38,45,716
90.13748,203.31834,664.1409,12,36.25,3733.9287,46.97,-4.316,-0.9116,47.16,716,0,38,45,716
90.54515,202.77545,664.56573,13,40.75,5908.4087,45.78,-3.643,-2.322,46.0,716,0,38,45,716
90.40372,203.45235,664.5486,14,46.88,8437.472,46.06,-4.004,-1.884,46.28,716,0,38,45,716
89.83183,204.12408,663.4798,15,41.28,5078.8926,46.88,-4.41,-1.595,47.12,716,0,38,45,716
90.44141,204.70775,663.43835,16,39.44,7215.161,47.5,-3.98,-1.621,47.7,716,0,38,45,716
90.289986,204.91394,663.911,17,47.8,9898.572,46.72,-3.387,-2.37,46.9,716,0,38,45,716
90.60217,205.1989,663.7237,18,44.56,12072.974,47.97,-2.197,-3.5,48.16,716,0,38,45,716
91.12276,206.28792,665.2243,19,45.34,12195.549,46.12,-2.99,-1.162,46.25,716,0,38,45,716
91.89326,206.06206,666.5861,20,31.48,4754.604,46.72,-2.738,-0.3098,46.8,716,0,38,45,716
91.00124,205.57005,666.0577,21,27.9,1618.7058,43.78,-5.445,1.12,44.12,716,0,38,45,716
91.832344,207.93443,666.846,22,31.06,2236.6729,46.88,-1.464,-0.907,46.9,716,0,38,45,716
91.25484,207.76196,666.3238,23,25.88,1241.7612,45.97,-4.1,0.1212,46.16,716,0,38,45,716
91.346596,208.45822,666.2753,24,31.47,283.2116,46.6,-4.06,1.253,46.78,716,0,38,45,716
89.892746,208.42776,663.92,25,26.6,292.4704,45.22,-2.521,-1.38,45.3,716,0,38,45,716
91.12959,208.75592,665.4044,27,31.67,1298.4993,47.0,-1.382,-0.003418,47.0,716,0,38,45,716
90.51608,215.6584,664.6841,29,24.7,913.897,46.0,-2.574,0.9185,46.06,716,0,38,45,716
90.999916,214.89166,666.37244,31,30.81,308.171,43.56,-5.34,3.969,44.1,716,0,38,45,716
95.52416,215.60529,672.52936,32,41.3,7106.0625,46.0,4.96,0.2852,46.25,716,0,38,45,716
96.2024,215.31296,673.44336,33,45.94,10339.273,46.7,1.848,0.012,46.72,716,0,38,45,716
99.557434,215.75748,674.33417,34,34.72,14409.413,47.84,4.35,-1.355,48.06,716,0,38,45,716
101.88001,215.47665,674.7893,35,32.2,4506.8525,46.94,7.24,-1.295,47.53,716,0,38,45,716
106.57358,214.17528,673.08563,38,23.98,1031.0571,45.47,10.45,-0.5645,46.66,716,0,38,45,716
116.998665,211.99759,671.9924,39,3.096,3.0948486,42.62,8.695,-0.805,43.53,716,0,38,45,716
106.28911,214.99939,676.25684,43,17.1,68.36456,29.2,32.72,-1.27,43.88,716,0,38,45,716
102.32196,215.4833,677.70746,44,23.83,2882.5894,44.06,2.871,-0.04898,44.16,716,0,38,45,716
100.220894,215.49403,678.00146,45,22.98,2068.5237,42.8,5.527,-0.2192,43.2,716,0,38,45,716
92.83428,244.11899,439.76395,0,46.5,11488.769,21.62,0.02069,0.3713,21.64,759,0,38,40,759
95.67708,243.8454,440.66602,1,58.12,25978.17,22.47,-1.248,0.875,22.52,759,0,38,40,759
97.17139,244.40622,441.25217,2,62.3,27106.76,22.69,-1.684,0.88,22.77,759,0,38,40,759
94.82769,244.32617,440.47925,3,64.6,40842.72,22.38,-0.932,0.469,22.4,759,0,38,40,759
95.21611,244.78865,440.61133,4,61.94,39400.05,22.16,-1.547,0.04922,22.22,759,0,38,40,759
96.12905,245.94954,441.50516,5,54.66,16120.963,23.38,-5.914,1.749,24.17,759,0,38,40,759
97.86942,246.81433,442.5467,6,45.72,6676.457,22.56,-6.72,2.062,23.62,759,0,38,40,759
97.40649,248.21022,442.29565,7,57.8,18097.213,22.94,-1.716,1.5,23.05,759,0,38,40,759
96.71889,249.57578,442.42075,8,55.75,18399.336,22.9,-2.738,1.514,23.12,759,0,38,40,759
96.579926,250.86531,443.13986,9,60.78,20297.877,21.58,-1.559,1.673,21.7,759,0,38,40,759
97.24504,250.76984,443.16714,10,61.78,23903.898,22.1,-1.451,1.549,22.2,759,0,38,40,759
96.296974,251.4718,443.67374,11,60.0,26275.861,21.73,-1.392,1.378,21.83,759,0,38,40,759
95.73377,251.65683,443.37225,12,53.94,18065.793,21.8,-2.86,2.012,22.08,759,0,38,40,759
96.83701,251.45528,443.30078,13,48.1,18079.025,20.11,-2.287,1.292,20.28,759,0,38,40,759
97.26601,251.8542,443.27206,14,50.5,18734.977,20.88,-2.88,1.403,21.12,759,0,38,40,759
96.24259,252.1867,442.88513,15,54.6,19111.377,21.25,-3.785,1.898,21.66,759,0,38,40,759
96.64001,253.11081,443.12775,16,49.3,16715.654,21.36,-4.234,1.193,21.81,759,0,38,40,759
96.563095,253.22908,443.2552,17,50.66,19708.28,20.92,-2.693,0.9595,21.12,759,0,38,40,759
94.31321,252.99266,442.79453,18,44.16,9319.215,21.47,-1.286,0.8887,21.53,759,0,38,40,759
93.52626,254.15251,442.44717,19,43.12,9186.489,20.73,-0.925,1.262,20.8,759,0,38,40,759
99.11423,252.36736,442.78625,23,43.2,8851.811,21.08,-5.164,0.9336,21.72,759,0,38,40,759
96.912476,251.97821,442.79608,24,39.7,5079.75,21.73,-5.156,0.5117,22.34,759,0,38,40,759
97.09304,252.10788,443.34988,25,39.66,6065.0312,19.97,-5.992,0.3452,20.84,759,0,38,40,759
95.84656,253.15723,442.9378,26,37.4,7370.0625,22.31,-4.57,0.7476,22.78,759,0,38,40,759
96.34641,252.73062,442.52832,27,45.38,16375.818,21.5,-3.627,0.734,21.81,759,0,38,40,759
96.908844,251.88991,442.5039,28,38.84,7420.98,22.42,-5.125,0.733,23.02,759,0,38,40,759
97.11296,251.74513,442.5922,29,49.7,21359.934,19.7,-2.979,0.789,19.94,759,0,38,40,759
99.38206,249.70316,443.3222,30,37.03,9258.765,20.89,-5.938,0.896,21.73,759,0,38,40,759
98.89889,249.15634,443.4584,31,44.25,10178.378,20.45,-6.977,0.6484,21.62,759,0,38,40,759
98.59483,248.16704,443.38156,32,47.7,11394.688,21.66,-5.62,1.172,22.4,759,0,38,40,759
99.36511,247.57986,443.6549,33,45.88,6191.1924,20.67,-9.46,0.817,22.75,759,0,38,40,759
99.291794,247.23601,443.43506,34,41.78,9527.6,19.9,-9.73,1.064,22.19,759,0,38,40,759
100.01358,247.01021,443.4213,35,40.2,5143.1777,21.78,-11.65,1.212,24.73,759,0,38,40,759
99.04467,246.50719,442.95996,36,39.44,7731.8115,19.48,-12.266,1.455,23.06,759,0,38,40,759
99.09181,246.91293,443.083,37,40.1,6573.0166,21.69,-11.1,1.4,24.4,759,0,38,40,759
100.16844,247.5068,442.9375,38,41.34,5955.512,23.2,-10.45,1.5205,25.5,759,0,38,40,759
99.824135,247.52216,442.99982,39,45.6,6563.922,21.33,-11.875,0.85,24.42,759,0,38,40,759
99.974785,247.63277,442.7569,40,42.38,4872.141,21.47,-12.086,1.303,24.67,759,0,38,40,759
95.233475,553.54047,405.4952,0,106.44,53636.797,-15.78,12.805,3.81,20.67,763,0,38,39,763
94.78918,552.8979,405.62704,1,116.06,62804.53,-17.72,11.31,4.254,21.45,763,0,38,39,763
94.845215,553.7015,406.17444,2,94.25,41747.4,-16.94,11.14,3.494,20.58,763,0,38,39,763
94.15166,554.7246,405.55164,3,70.56,22020.143,-16.4,11.08,3.053,20.03,763,0,38,39,763
94.96168,556.4573,405.84094,4,77.0,23329.277,-15.81,10.68,2.898,19.3,763,0,38,39,763
94.626465,556.55347,405.9652,5,78.0,22385.258,-15.54,9.57,1.941,18.34,763,0,38,39,763
94.97455,556.4789,406.4725,6,89.56,37264.33,-17.3,11.68,2.37,21.0,763,0,38,39,763
94.49655,557.2176,405.54254,7,85.25,33927.543,-16.16,8.94,2.64,18.66,763,0,38,39,763
94.62288,557.7324,405.2964,8,92.8,42775.13,-15.516,9.42,1.844,18.25,763,0,38,39,763
95.090256,558.3925,405.5916,9,91.75,41643.457,-15.37,8.63,2.684,17.83,763,0,38,39,763
94.43757,558.4571,405.059,10,97.0,52464.43,-15.67,9.4,2.996,18.52,763,0,38,39,763
94.004196,558.5167,404.90262,11,117.8,78002.13,-16.48,11.62,3.549,20.47,763,0,38,39,763
94.03984,557.9292,404.904,12,93.3,53012.27,-14.54,9.28,2.002,17.36,763,0,38,39,763
93.95444,557.3906,405.1963,13,98.8,68278.04,-14.914,11.34,2.896,18.95,763,0,38,39,763
93.81786,557.7923,405.15878,14,85.6,55133.098,-13.234,10.32,2.602,16.98,763,0,38,39,763
93.69649,557.94995,404.73547,15,91.5,58285.465,-13.96,10.336,2.36,17.53,763,0,38,39,763
94.23978,558.1217,404.73248,16,89.0,61488.94,-13.05,11.77,2.621,17.77,763,0,38,39,763
93.60752,558.3551,404.82968,17,90.9,64078.773,-13.24,9.78,2.797,16.7,763,0,38,39,763
93.20665,558.54535,404.33392,18,96.4,78717.09,-15.445,11.35,2.375,19.31,763,0,38,39,763
92.9808,558.22076,404.28754,19,71.3,44626.4,-13.47,9.336,2.318,16.55,763,0,38,39,763
92.44382,558.1201,404.307,20,68.06,33488.74,-12.01,8.52,1.651,14.82,763,0,38,39,763
93.27275,558.96875,404.66522,21,69.94,37262.77,-11.79,7.145,2.336,13.984,763,0,38,39,763
93.02842,559.7374,404.5911,22,72.0,44549.934,-11.08,8.62,2.46,14.25,763,0,38,39,763
93.08318,559.6861,404.4823,23,60.53,31541.395,-10.05,6.918,1.793,12.33,763,0,38,39,763
93.56336,560.2081,404.73886,24,66.25,32849.105,-11.01,7.555,2.064,13.51,763,0,38,39,763
93.6042,560.5312,405.15225,25,61.44,31085.63,-11.484,8.19,1.378,14.17,763,0,38,39,763
92.77693,561.07947,405.52805,26,64.6,36952.46,-12.12,10.11,2.215,15.93,763,0,38,39,763
94.05381,561.3369,404.81604,27,30.08,3398.2664,-8.21,5.46,0.3792,9.87,763,0,38,39,763
93.286606,562.18176,405.6903,28,39.38,6613.9307,-10.125,6.74,0.511,12.17,763,0,38,39,763
94.474335,561.93134,405.84595,29,41.88,7582.031,-9.9,7.574,0.261,12.47,763,0,38,39,763
94.00876,562.00665,406.31827,30,44.9,16613.012,-8.05,9.74,0.9575,12.67,763,0,38,39,763
94.16597,562.60004,407.0644,31,53.56,19492.867,-9.32,11.305,0.643,14.664,763,0,38,39,763
76.47093,568.9978,395.99844,34,31.3,62.584503,7.883,5.52,-2.805,10.02,763,0,38,39,763
80.9998,572.5058,408.48364,35,21.06,84.2655,-5.75,-9.77,-1.297,11.41,763,0,38,39,763
78.50314,568.4512,417.62207,36,6.08,79.004,-9.445,-6.832,0.0844,11.66,763,0,38,39,763
74.99949,568.9961,414.4906,37,-25.48,-50.970734,-7.82,-9.72,-0.1672,12.48,763,0,38,39,763
70.99915,570.9932,398.99524,38,-20.23,-20.239426,5.492,5.875,-3.36,8.72,763,0,38,39,763
72.99913,575.99316,389.99536,39,-15.28,-15.278671,-2.41,3.883,3.225,5.594,763,0,38,39,763
150.959,106.77364,533.28754,0,50.97,9736.491,-12.89,-12.94,-3.836,18.66,1248,0,38,45,1248
151.75986,106.245285,532.9848,1,51.25,13223.442,-14.47,-6.04,-2.836,15.93,1248,0,38,45,1248
151.09344,106.48115,532.90283,2,57.03,16880.867,-13.52,-7.992,-3.686,16.12,1248,0,38,45,1248
150.61403,106.2675,534.38464,3,54.97,17093.361,-13.73,-6.14,-4.43,15.68,1248,0,38,45,1248
152.005,104.98513,535.2864,4,43.62,7632.101,-11.66,-8.92,-4.88,15.47,1248,0,38,45,1248
151.8751,105.282585,534.8571,5,46.53,9306.245,-11.875,-5.24,-4.117,13.62,1248,0,38,45,1248
150.90639,104.999,533.6152,6,47.34,9991.243,-12.14,-5.746,-3.846,13.97,1248,0,38,45,1248
151.3048,104.64528,533.9789,7,48.94,13556.686,-11.29,-4.055,-2.691,12.3,1248,0,38,45,1248
149.7932,104.47803,533.7668,8,34.6,3596.7778,-8.65,-9.586,-2.707,13.195,1248,0,38,45,1248
149.5743,105.402435,533.2728,9,44.1,6392.061,-10.16,-6.996,-3.076,12.71,1248,0,38,45,1248
