z,y,x,idx
58.914455,545.54596,344.16113,375
58.908043,700.7738,340.16476,376
59.576473,218.01353,356.0387,377
59.294044,627.44366,342.83954,378
60.148487,646.5256,342.96497,379
60.496147,107.39032,356.7764,380
60.98674,192.5262,393.22787,381
60.515377,387.95676,352.0667,382
61.126213,447.20078,349.6967,383
61.08221,584.97034,344.24695,384
60.923187,629.19257,403.23737,385
60.857285,185.01674,356.9875,386
61.66193,243.04767,357.76627,387
62.4114,363.89902,353.6228,388
62.28843,393.40186,364.0984,389
61.845856,394.80472,386.95224,390
62.135338,468.52774,353.69586,391
62.0631,511.29785,350.74487,392
62.271557,575.32764,347.77515,393
62.461903,607.38055,348.7099,394
61.600647,691.4547,365.48752,395
63.160984,128.4344,361.9801,396
62.56819,299.4074,375.51282,397
62.81659,544.2261,465.9837,398
63.376682,635.87573,401.0177,399
62.920414,140.89777,360.77966,400
63.902523,296.27942,360.48474,401
64.09346,350.27554,356.96796,402
63.99931,370.996,390.99576,403
63.999477,504.99588,353.99713,404
64.220406,599.1187,429.25977,405
64.87692,272.75067,363.16815,406
64.537735,537.6934,353.30533,407
65.47114,594.6855,353.99017,408
64.999344,621.9937,383.9961,409
66.18563,68.99983,374.40775,410
66.120766,377.0849,361.0656,411
66.10296,439.54355,382.0996,412
66.19884,550.5142,356.72495,413
66.06599,590.07086,437.39456,414
65.836555,656.9646,349.54977,415
65.88482,668.1279,352.74765,416
66.46574,678.47406,350.9483,417
66.537544,262.46304,363.85822,418
67.98576,132.23811,369.73032,419
68.64266,333.59616,365.36203,420
67.76639,578.17084,356.15024,421
69.25701,360.25266,366.7439,422
68.762596,416.9821,381.03287,423
68.94534,508.11746,361.93808,424
68.74072,684.4334,357.6541,425
69.38316,321.9778,366.54813,426
69.541534,413.69736,364.05563,427
70.17923,423.33154,366.1668,428
69.99934,601.99426,394.99625,429
70.3887,621.3645,414.78857,430
69.69779,663.11646,385.31042,431
70.77755,5.143525,380.2112,432
71.242065,203.70277,376.31256,433
70.75277,525.954,363.158,434
71.34892,664.27313,358.983,435
72.17415,371.04504,370.19412,436
73.487305,308.99765,373.99716,437
73.88363,441.82465,370.82022,438
73.99556,506.42886,376.21683,439
73.99926,533.9947,461.99536,440
76.127945,356.91522,373.46912,441
75.13257,382.46436,462.30353,442
75.834694,520.3909,370.9624,443
