z,y,x,idx
124.99975,581.50476,480.0296,496
124.70937,600.5416,463.59534,497
124.876724,622.07587,494.06412,498
124.22128,650.33203,448.9603,499
124.92152,654.5308,491.4095,500
124.335815,669.0554,447.90103,501
124.26271,146.54822,588.3652,502
125.694046,151.17113,586.6131,503
126.34421,399.05975,456.00446,504
126.42635,559.57733,473.66245,505
126.42604,588.03503,523.08905,506
125.41333,589.73975,535.6723,507
126.30204,638.4466,495.11823,508
128.78795,125.17002,590.82336,509
126.84273,126.127335,580.21844,510
124.92433,161.05084,587.54,511
127.518906,198.99968,606.5491,512
126.99981,578.78345,488.61896,513
126.98307,646.30676,497.632,514
126.47472,689.3024,450.45047,515
127.44589,249.21097,726.1883,516
128.64767,322.82837,512.3019,517
128.13393,358.34708,600.8181,518
127.99899,526.99585,515.9959,519
127.62528,559.5889,483.1567,520
127.99985,574.73944,501.58698,521
128.03127,607.42847,502.1583,522
128.66417,654.27277,501.71835,523
127.41982,657.5687,453.7315,524
128.3279,702.99817,472.3396,525
128.62617,663.4067,502.31268,526
128.26303,678.7998,453.92392,527
129.09572,241.26036,643.844,528
128.97603,246.27007,652.0307,529
127.79693,551.04395,515.0153,530
129.5767,557.281,493.83362,531
130.0097,587.53796,514.33765,532
129.81532,630.1589,506.55484,533
129.99976,634.873,475.63055,534
129.97127,673.7032,483.6052,535
131.37653,76.99887,721.08075,536
131.61508,87.70601,705.15027,537
130.57451,173.83171,593.3805,538
130.02997,601.9058,509.14722,539
130.4191,612.46576,459.20377,540
131.54475,630.8108,459.97424,541
130.39871,651.6477,507.3299,542
131.29742,681.9017,506.98145,543
130.97488,699.6935,456.93524,544
131.77884,579.06165,528.47296,545
131.73428,654.4059,460.29596,546
132.17609,661.57916,512.0504,547
134.56332,123.86591,586.64923,548
133.28635,220.7454,616.3212,549
132.10426,577.6435,470.51318,550
133.75752,629.43994,514.5417,551
133.70284,695.6169,510.07608,552
134.34409,8.651728,497.1791,553
135.07059,75.35508,688.04474,554
133.72081,278.1352,474.82208,555
133.87906,533.87036,494.5935,556
135.19536,546.9081,510.76196,557
134.14386,600.1186,488.57904,558
133.74432,602.56775,520.1839,559
133.34813,618.0937,462.86206,560
133.9934,641.6408,463.0978,561
134.87332,0.0,521.36816,562
134.96503,0.0,543.8103,563
134.99937,99.46841,617.99713,564
135.26051,104.242424,503.6176,565
134.85135,150.28183,588.4367,566
135.47636,167.48343,473.71347,567
135.37306,207.82455,606.2785,568
135.13463,241.69905,638.0609,569
135.36778,647.9508,464.15042,570
134.56274,665.3318,464.59818,571
136.5367,573.6567,515.14087,572
135.62518,585.31116,486.6289,573
136.02898,597.31226,529.44324,574
137.3603,598.7006,467.80942,575
136.31786,673.5107,522.28784,576
136.77396,166.38907,589.14813,577
137.02415,307.02756,502.29575,578
136.31326,562.63,510.75732,579
136.9996,590.9983,519.4573,580
137.51231,606.61835,551.3338,581
137.51297,618.9986,493.99887,582
135.9475,645.8452,518.80554,583
138.5888,655.75836,523.2646,584
136.9834,657.4538,511.02457,585
138.09972,249.51843,482.2604,586
138.06334,374.20285,567.71747,587
137.46466,583.53564,504.4552,588
137.7408,687.8432,477.4002,589
138.99957,47.349285,561.3301,590
138.78395,80.539604,491.9631,591
139.49994,104.59193,604.33014,592
138.5206,197.07793,484.81015,593
139.2073,251.83376,663.8445,594
138.9303,261.78363,694.8088,595
139.31618,319.54614,482.6275,596
139.76077,568.3195,499.12445,597
139.6875,625.8691,526.1473,598
139.61774,639.13007,498.65918,599
138.72963,695.4245,468.0305,600
139.32217,702.9998,481.82297,601
139.82025,216.77347,486.1103,602
140.47882,227.98955,623.36725,603
140.05132,236.77428,485.24347,604
141.05956,251.84839,733.2801,605
139.85571,515.1044,533.3487,606
140.19255,555.4275,507.69507,607
139.66362,586.3976,536.33856,608
140.08127,613.7201,500.23557,609
141.15312,617.5577,529.43744,610
140.22894,659.30493,502.66898,611
140.30092,668.8196,471.64615,612
139.92432,702.99945,492.31085,613
