,0,1,2,3
21100,410,666,2.00,31.0
21101,410,666,1.98,32.0
21102,410,"666,7655","3.66,3.20",33.0
21103,410,7655,2.48,34.0
21104,410,7655,2.86,35.0
21105,410,7655,3.22,36.0
21106,410,7655,2.41,37.0
21107,410,7655,2.50,38.0
21108,410,666,2.43,39.0
21109,411,304,1.87,1.0
21110,411,304,2.52,2.0
21111,411,304,2.38,3.0
21112,411,"304,349","3.20,4.77",4.0
21113,411,"304,349,2642","3.64,4.76,2.63",5.0
21114,411,"304,349","3.52,3.98",6.0
21115,411,"304,349,2642","4.13,3.80,2.82",7.0
21116,411,"349,2642","3.18,3.73",8.0
21117,411,"349,2642","2.18,4.01",9.0
21118,411,"304,349,2642","4.52,2.32,3.19",10.0
21119,411,304,1.16,11.0
21120,411,"304,324","1.63,3.84",12.0
21121,411,"304,324","2.39,3.65",13.0
21122,411,"4779,304,324","3.53,3.94,4.29",14.0
21123,411,"4779,304","2.63,4.71",15.0
21124,411,"4779,304","3.45,4.10",16.0
21125,411,"4779,304","3.40,3.94",17.0
21126,411,4779,2.56,18.0
21127,411,"4779,304","3.22,4.00",19.0
21128,411,"4779,304","4.07,3.57",20.0
21129,411,"4779,304","3.42,3.89",21.0
21130,411,"6098,304","4.61,3.28",22.0
21131,411,"6098,304","2.96,4.41",23.0
21132,411,"304,8515","1.86,3.54",24.0
21133,411,8515,2.57,25.0
21134,411,8515,2.25,26.0
21135,411,8515,2.33,27.0
21136,411,8515,2.47,28.0
21137,411,8515,3.24,29.0
21138,411,6098,3.58,30.0
21139,411,"6098,4779,8515","4.17,3.89,4.11",31.0
21140,411,"6098,4779,8515","4.27,3.72,4.09",32.0
21141,411,"6098,4779","2.07,4.81",33.0
21142,411,"11509,6098,4779","2.58,4.19,4.45",34.0
21143,411,11509,3.36,35.0
21144,411,11509,4.32,36.0
21145,411,11509,3.10,37.0
21146,411,"11509,4779","2.44,4.98",38.0
21147,411,"11509,4779","2.69,4.95",39.0
21148,412,1106,1.78,1.0
21149,412,"1106,1934","1.96,4.16",2.0
21150,412,1106,2.74,3.0
21151,412,1106,2.54,4.0
21152,412,1106,2.44,5.0
21153,412,1106,2.47,6.0
21154,412,1106,2.48,7.0
21155,412,1106,2.41,8.0
21156,412,3926,2.02,9.0
21157,412,3926,2.04,10.0
21158,412,4561,1.87,11.0
21159,412,4561,1.78,12.0
21160,412,,,13.0
21161,412,,,14.0
21162,412,,,15.0
21163,412,,,16.0
21164,412,,,17.0
21165,412,,,18.0
21166,412,,,19.0
21167,412,6927,4.25,20.0
21168,412,6927,3.92,21.0
21169,412,8004,4.25,22.0
21170,412,,,23.0
21171,412,6927,3.67,24.0
21172,412,6927,3.40,25.0
21173,412,6927,2.36,26.0
21174,412,6927,4.18,27.0
21175,412,6927,2.89,28.0
21176,412,6927,2.54,29.0
21177,412,6927,2.44,30.0
21178,412,6927,2.37,31.0
21179,412,6927,2.32,32.0
21180,412,6927,2.41,33.0
21181,412,6927,2.19,34.0
21182,412,6927,2.19,35.0
21183,412,"6927,12536","2.26,4.29",36.0
21184,412,12536,2.23,37.0
21185,412,12536,2.12,38.0
21186,412,6927,2.98,39.0
21187,413,1067,0.86,1.0
21188,413,1067,1.51,2.0
21189,413,1067,1.05,3.0
21190,413,1067,1.29,4.0
21191,413,1067,1.31,5.0
21192,413,1067,1.69,6.0
21193,413,1067,1.33,7.0
21194,413,1067,1.20,8.0
21195,413,1067,1.79,9.0
21196,413,1067,2.33,10.0
21197,413,"4529,1067,4536","4.21,3.48,4.16",11.0
21198,413,"4529,1067","3.83,2.42",12.0
21199,413,4529,2.60,13.0
21200,413,"5482,4529","4.30,2.34",14.0
21201,413,5482,3.86,15.0
21202,413,986,4.43,16.0
21203,413,"5482,986","4.38,3.02",17.0
21204,413,986,2.28,18.0
21205,413,986,2.22,19.0
21206,413,986,3.37,20.0
21207,413,5482,3.16,21.0
21208,413,986,3.28,22.0
21209,413,"5482,986","3.89,4.50",23.0
21210,413,5482,3.24,24.0
21211,413,5482,3.40,25.0
21212,413,"5482,9534","3.45,3.12",26.0
21213,413,5482,1.62,27.0
21214,413,5482,1.31,28.0
21215,413,5482,1.05,29.0
21216,413,5482,1.43,30.0
21217,413,5482,1.38,31.0
21218,413,5482,1.42,32.0
21219,413,5482,2.18,33.0
21220,413,5482,2.05,34.0
21221,413,5482,1.71,35.0
21222,413,5482,2.14,36.0
21223,413,,,37.0
21224,413,5482,2.68,38.0
21225,413,5482,1.99,39.0
21226,414,799,1.56,3.0
21227,414,799,1.44,4.0
21228,414,799,1.43,5.0
21229,414,799,1.31,6.0
21230,414,799,1.63,7.0
21231,414,799,1.69,8.0
21232,414,799,1.32,9.0
21233,414,799,1.23,10.0
21234,414,799,1.45,11.0
21235,414,799,1.50,12.0
21236,414,799,1.52,13.0
21237,414,799,1.76,14.0
21238,414,799,1.62,15.0
21239,414,799,1.54,16.0
21240,414,799,1.19,17.0
21241,414,799,1.39,18.0
21242,414,"799,7260","2.59,2.91",19.0
21243,414,"799,7260","2.86,2.85",20.0
21244,414,799,1.38,21.0
21245,414,"799,8238","1.37,4.27",22.0
21246,414,8238,1.72,23.0
21247,414,8238,1.22,24.0
21248,414,8238,1.34,25.0
21249,414,799,2.21,26.0
21250,414,799,1.77,27.0
21251,414,799,1.50,28.0
21252,414,799,1.58,29.0
21253,414,799,1.57,30.0
21254,414,799,1.46,31.0
21255,414,799,1.39,32.0
21256,414,799,1.41,33.0
21257,414,799,1.43,34.0
21258,414,799,1.57,35.0
21259,414,799,1.53,36.0
21260,414,799,1.53,37.0
21261,414,799,1.50,38.0
21262,414,799,1.62,39.0
21263,414,799,1.75,40.0
21264,414,799,1.87,41.0
21265,415,,,7.0
21266,415,3467,4.99,8.0
21267,415,3467,3.92,9.0
21268,415,3467,3.79,10.0
21269,415,3467,3.13,11.0
21270,415,3467,3.20,12.0
21271,415,3467,2.46,13.0
21272,415,3467,2.29,14.0
21273,415,3467,2.52,15.0
21274,415,3467,2.64,16.0
21275,415,3467,2.52,17.0
21276,415,3467,2.26,18.0
21277,415,3467,2.48,19.0
21278,415,3467,2.35,20.0
21279,415,3467,2.49,21.0
21280,415,3467,2.38,22.0
21281,415,3467,2.55,23.0
21282,415,3467,2.31,24.0
21283,415,3467,2.57,25.0
21284,415,3467,2.27,26.0
21285,415,3467,2.20,27.0
21286,415,3467,2.16,28.0
21287,415,3467,2.24,29.0
21288,415,3467,2.16,30.0
21289,415,3467,2.09,31.0
21290,415,3467,2.10,32.0
21291,415,3467,2.09,33.0
21292,415,3467,2.19,34.0
21293,415,3467,2.74,35.0
21294,415,3467,3.89,36.0
21295,415,3467,3.86,37.0
21296,415,3467,3.95,38.0
21297,415,3467,3.87,39.0
21298,415,3467,3.35,40.0
21299,415,3467,3.38,41.0
21300,415,3467,3.18,42.0
21301,415,3467,2.70,43.0
21302,415,3467,3.00,44.0
21303,415,3467,3.17,45.0
21304,416,,,10.0
21305,416,,,11.0
21306,416,708,3.84,12.0
21307,416,708,3.79,13.0
21308,416,708,3.31,14.0
21309,416,708,3.29,15.0
21310,416,708,2.62,16.0
21311,416,708,2.23,17.0
21312,416,708,1.95,18.0
21313,416,708,2.00,19.0
21314,416,708,1.92,20.0
21315,416,708,2.06,21.0
21316,416,708,1.68,22.0
21317,416,708,1.34,23.0
21318,416,708,1.31,24.0
21319,416,708,1.28,25.0
21320,416,708,1.17,26.0
21321,416,708,1.03,27.0
21322,416,708,1.10,28.0
21323,416,708,1.90,29.0
21324,416,708,2.70,30.0
21325,416,,,31.0
21326,416,,,32.0
21327,416,,,33.0
21328,416,,,34.0
21329,416,12159,3.21,35.0
21330,416,12159,1.67,36.0
21331,416,12159,1.18,37.0
21332,416,12159,1.79,38.0
21333,416,"12159,13535","3.34,1.68",39.0
21334,416,13535,1.35,40.0
21335,416,13535,1.50,41.0
21336,416,13535,1.43,42.0
21337,416,13535,1.01,43.0
21338,416,12159,1.88,44.0
21339,416,12159,3.28,45.0
21340,416,,,46.0
21341,416,,,47.0
21342,416,12159,2.58,48.0
21343,417,,,18.0
21344,417,,,19.0
21345,417,,,20.0
21346,417,4864,4.02,21.0
21347,417,4864,4.49,22.0
21348,417,4864,3.64,23.0
21349,417,4864,3.70,24.0
21350,417,8028,1.58,25.0
21351,417,8028,4.33,26.0
21352,417,8028,3.71,27.0
21353,417,8028,3.78,28.0
21354,417,8028,3.53,29.0
21355,417,8028,3.27,30.0
21356,417,8028,3.90,31.0
21357,417,8028,3.19,32.0
21358,417,8028,2.62,33.0
21359,417,8028,2.70,34.0
21360,417,8028,2.57,35.0
21361,417,8028,2.35,36.0
21362,417,8028,2.18,37.0
21363,417,8028,2.28,38.0
21364,417,"8028,13604","4.49,3.53",39.0
21365,417,"8028,13604","4.44,4.07",40.0
21366,417,13604,3.30,41.0
21367,417,13604,3.16,42.0
21368,417,14825,2.81,43.0
21369,417,15068,3.32,44.0
21370,417,15322,3.10,45.0
21371,417,15322,2.64,46.0
21372,417,15322,2.85,47.0
21373,417,15068,2.66,48.0
21374,417,15068,3.48,49.0
21375,417,15068,4.93,50.0
21376,417,15068,3.95,51.0
21377,417,15068,4.10,52.0
21378,417,15068,3.57,53.0
21379,417,15068,3.53,54.0
21380,417,15068,4.36,55.0
21381,417,15068,3.61,56.0
21382,418,2624,4.41,28.0
21383,418,2624,2.45,29.0
21384,418,2624,3.99,30.0
21385,418,"3449,2624","4.56,3.12",31.0
21386,418,"3449,2624","4.68,3.27",32.0
21387,418,"3449,2624,11505","4.66,3.91,1.94",33.0
21388,418,"3449,11505","4.58,1.21",34.0
21389,418,"3449,2624","3.35,4.51",35.0
21390,418,3449,2.72,36.0
21391,418,3449,3.31,37.0
21392,418,3449,2.84,38.0
21393,418,3449,2.80,39.0
21394,418,3449,2.86,40.0
21395,418,3449,3.23,41.0
21396,418,3449,4.01,42.0
21397,418,3449,3.66,43.0
21398,418,3449,4.26,44.0
21399,418,"3449,11506","3.94,4.72",45.0
21400,418,3449,2.74,46.0
21401,418,3449,2.78,47.0
21402,418,3449,2.63,48.0
21403,418,3449,2.76,49.0
21404,418,3449,1.97,50.0
21405,418,3449,2.24,51.0
21406,418,3449,2.06,52.0
21407,418,3449,2.25,53.0
21408,418,3449,1.98,54.0
21409,418,3449,1.78,55.0
21410,418,3449,1.88,56.0
21411,418,3449,1.97,57.0
21412,418,"3449,21033","2.42,4.62",58.0
21413,418,3449,2.66,59.0
21414,418,3449,2.93,60.0
21415,418,3449,2.83,61.0
21416,418,3449,2.80,62.0
21417,418,3449,3.50,63.0
21418,418,3449,4.05,64.0
21419,418,"3449,7167","4.85,4.28",65.0
21420,418,7167,4.90,66.0
21421,419,10022,2.02,31.0
21422,419,"10025,10022","1.16,3.50",32.0
21423,419,10025,1.82,33.0
21424,419,10025,2.05,34.0
21425,419,"9523,10025","3.27,3.02",35.0
21426,419,9523,1.27,36.0
21427,419,"9523,12494","1.10,4.95",37.0
21428,419,10025,3.79,38.0
21429,419,,,39.0
21430,419,9794,4.61,40.0
21431,419,9794,3.00,41.0
21432,419,9794,3.81,42.0
21433,419,9794,3.02,43.0
21434,419,9794,2.91,44.0
21435,419,9794,2.57,45.0
21436,419,9794,3.09,46.0
21437,419,9794,0.97,47.0
21438,419,9794,2.67,48.0
21439,419,"9794,16751","4.94,1.56",49.0
21440,419,9794,2.81,50.0
21441,419,9794,2.93,51.0
21442,419,9794,1.89,52.0
21443,419,9794,1.68,53.0
21444,419,9794,2.80,54.0
21445,419,9794,2.48,55.0
21446,419,9794,1.90,56.0
21447,419,9794,1.85,57.0
21448,419,9794,1.82,58.0
21449,419,9794,2.73,59.0
21450,419,"9794,22580","3.62,2.53",60.0
21451,419,22580,2.15,61.0
21452,419,22580,2.16,62.0
21453,419,22580,1.74,63.0
21454,419,"9794,22580","4.56,2.39",64.0
21455,419,"22580,25071","4.18,0.84",65.0
21456,419,25071,1.19,66.0
21457,419,25071,3.16,67.0
21458,419,,,68.0
21459,419,27353,2.14,69.0
21460,420,11739,2.40,35.0
21461,420,12125,1.53,36.0
21462,420,12444,1.46,37.0
21463,420,12723,1.47,38.0
21464,420,13069,2.18,39.0
21465,420,13495,2.00,40.0
21466,420,13985,2.23,41.0
21467,420,13985,1.92,42.0
21468,420,13985,2.26,43.0
21469,420,320,2.95,44.0
21470,420,320,2.20,45.0
21471,420,320,1.87,46.0
21472,420,320,3.25,47.0
21473,420,,,48.0
21474,420,13974,3.00,49.0
21475,420,17100,2.76,50.0
21476,420,17100,3.04,51.0
21477,420,15257,3.78,52.0
21478,420,17100,3.99,53.0
21479,420,17100,4.23,54.0
21480,420,17100,4.57,55.0
21481,420,17100,4.11,56.0
21482,420,,,57.0
21483,420,17100,4.05,58.0
21484,420,17100,3.31,59.0
21485,420,17100,3.64,60.0
21486,420,17100,3.51,61.0
21487,420,17100,3.51,62.0
21488,420,17100,3.27,63.0
21489,420,17100,2.86,64.0
21490,420,17100,2.62,65.0
21491,420,17100,2.58,66.0
21492,420,17100,2.38,67.0
21493,420,17100,2.42,68.0
21494,420,17100,2.53,69.0
21495,420,17100,3.01,70.0
21496,420,17100,2.70,71.0
21497,420,17100,2.98,72.0
21498,420,17100,3.77,73.0
21499,421,,,51.0
21500,421,,,52.0
21501,421,,,53.0
21502,421,,,54.0
21503,421,,,55.0
21504,421,,,56.0
21505,421,,,57.0
21506,421,,,58.0
21507,421,21855,2.66,59.0
21508,421,,,60.0
21509,421,,,61.0
21510,421,,,62.0
21511,421,21855,2.86,63.0
21512,421,,,64.0
21513,421,21855,2.97,65.0
21514,421,21855,3.63,66.0
21515,421,21855,2.35,67.0
21516,421,21855,2.67,68.0
21517,421,"21855,27311","2.27,4.74",69.0
21518,421,21855,2.44,70.0
21519,421,21855,3.00,71.0
21520,421,21855,2.09,72.0
21521,421,21855,2.92,73.0
21522,421,30106,2.10,74.0
21523,421,30106,1.70,75.0
21524,421,30106,1.73,76.0
21525,421,30106,1.65,77.0
21526,421,30106,1.79,78.0
21527,421,30106,2.39,79.0
21528,421,30106,1.23,80.0
21529,421,30106,2.08,81.0
21530,421,"30106,33514","3.07,2.04",82.0
21531,421,33514,1.75,83.0
21532,421,,,84.0
21533,421,,,85.0
21534,421,,,86.0
21535,421,,,87.0
21536,421,,,88.0
21537,421,,,89.0
21538,422,15009,2.67,51.0
21539,422,15009,1.44,52.0
21540,422,17372,5.00,53.0
21541,422,16726,4.59,54.0
21542,422,16726,3.95,55.0
21543,422,16726,3.82,56.0
21544,422,17378,3.64,57.0
21545,422,16726,3.40,58.0
21546,422,16726,3.63,59.0
21547,422,22593,3.68,60.0
21548,422,22593,4.67,61.0
21549,422,22593,3.71,62.0
21550,422,24206,4.58,63.0
21551,422,24206,4.21,64.0
21552,422,24206,3.52,65.0
21553,422,"22579,24206","4.52,4.07",66.0
21554,422,24206,3.49,67.0
21555,422,"24206,26602","4.92,4.98",68.0
21556,422,,,69.0
21557,422,27389,4.41,70.0
21558,422,27389,4.07,71.0
21559,422,,,72.0
21560,422,28656,4.16,73.0
21561,422,26602,4.69,74.0
21562,422,26574,4.98,75.0
21563,422,24206,3.82,76.0
21564,422,24668,2.75,77.0
21565,422,,,78.0
21566,422,26602,2.47,79.0
21567,422,"26602,32742","4.51,3.83",80.0
21568,422,"32742,32736","2.92,3.80",81.0
21569,422,"33175,29696,32742","4.40,3.65,3.34",82.0
21570,422,"33175,33534","2.66,4.90",83.0
21571,422,"33175,33534","2.61,3.74",84.0
21572,422,"33175,27436,33530","2.09,4.51,4.26",85.0
21573,422,"33175,33530","3.51,3.51",86.0
21574,422,"33175,34811","4.09,3.85",87.0
21575,422,34811,3.59,88.0
21576,422,"33175,34811","3.55,3.98",89.0
21577,423,17427,4.59,53.0
21578,423,17427,4.09,54.0
21579,423,17427,3.14,55.0
21580,423,17427,3.48,56.0
21581,423,17427,4.34,57.0
21582,423,,,58.0
21583,423,22110,2.40,59.0
21584,423,,,60.0
21585,423,16027,4.62,61.0
21586,423,16027,4.12,62.0
21587,423,16027,4.37,63.0
21588,423,16027,4.36,64.0
21589,423,16027,4.34,65.0
21590,423,16027,3.98,66.0
21591,423,16027,4.31,67.0
21592,423,16027,3.82,68.0
21593,423,16027,3.46,69.0
21594,423,16027,3.94,70.0
21595,423,16027,4.54,71.0
21596,423,,,72.0
21597,423,26105,4.18,73.0
21598,423,26105,3.30,74.0
21599,423,26105,3.97,75.0
21600,423,28795,3.55,76.0
21601,423,,,77.0
21602,423,29765,3.99,78.0
21603,423,32048,3.11,79.0
21604,423,32371,4.40,80.0
21605,423,,,81.0
21606,423,32778,4.36,82.0
21607,423,32778,4.59,83.0
21608,423,32778,4.42,84.0
21609,423,32778,3.64,85.0
21610,423,32778,4.22,86.0
21611,423,34831,3.26,87.0
21612,423,32778,3.96,88.0
21613,423,32778,4.87,89.0
21614,423,,,90.0
21615,423,,,91.0
21616,424,,,54.0
21617,424,15827,3.27,55.0
21618,424,15827,2.81,56.0
21619,424,15827,3.19,57.0
21620,424,15827,3.49,58.0
21621,424,15827,2.36,59.0
21622,424,15827,2.92,60.0
21623,424,15827,3.81,61.0
21624,424,15827,3.10,62.0
21625,424,15827,4.47,63.0
21626,424,15827,3.80,64.0
21627,424,15827,3.98,65.0
21628,424,15827,4.78,66.0
21629,424,"15827,22963","4.30,4.04",67.0
21630,424,15827,3.45,68.0
21631,424,"15827,22963","2.31,3.81",69.0
21632,424,15827,0.96,70.0
21633,424,"15827,22963,28424","0.82,4.76,3.84",71.0
21634,424,"15827,22963","2.04,3.83",72.0
21635,424,22963,1.72,73.0
21636,424,22963,2.09,74.0
21637,424,15827,2.94,75.0
21638,424,15827,2.20,76.0
21639,424,15827,2.94,77.0
21640,424,15827,2.93,78.0
21641,424,15827,3.22,79.0
21642,424,15827,2.24,80.0
21643,424,15827,2.66,81.0
21644,424,15827,1.95,82.0
21645,424,15827,1.85,83.0
21646,424,15827,2.45,84.0
21647,424,15827,3.49,85.0
21648,424,"15827,34585","3.16,3.62",86.0
21649,424,15827,2.49,87.0
21650,424,15827,2.54,88.0
21651,424,15827,3.15,89.0
21652,424,34585,3.02,90.0
21653,424,34585,2.75,91.0
21654,424,34585,2.69,92.0
21655,425,19745,1.75,59.0
21656,425,10884,2.24,60.0
21657,425,10884,1.43,61.0
21658,425,10884,1.74,62.0
21659,425,10884,1.82,63.0
21660,425,10884,1.47,64.0
21661,425,10884,1.80,65.0
21662,425,10884,1.98,66.0
21663,425,10884,1.84,67.0
21664,425,10884,1.99,68.0
21665,425,10884,2.71,69.0
21666,425,10884,1.95,70.0
21667,425,10884,1.60,71.0
21668,425,10884,1.48,72.0
21669,425,10884,1.49,73.0
21670,425,10884,1.57,74.0
21671,425,10884,1.60,75.0
21672,425,10884,1.60,76.0
21673,425,10884,1.57,77.0
21674,425,10884,1.66,78.0
21675,425,10884,1.63,79.0
21676,425,10884,1.64,80.0
21677,425,10884,1.47,81.0
21678,425,10884,1.56,82.0
21679,425,10884,1.64,83.0
21680,425,10884,1.55,84.0
21681,425,10884,1.69,85.0
21682,425,10884,1.98,86.0
21683,425,10884,1.60,87.0
21684,425,,,88.0
21685,425,,,89.0
21686,425,,,90.0
21687,425,10884,1.84,91.0
21688,425,,,92.0
21689,425,,,93.0
21690,425,,,94.0
21691,425,10884,2.78,95.0
21692,425,10884,4.56,96.0
21693,425,10884,2.77,97.0
21694,426,6736,3.96,61.0
21695,426,6736,3.83,62.0
21696,426,6736,2.53,63.0
21697,426,6736,2.43,64.0
21698,426,6736,2.91,65.0
21699,426,6736,2.47,66.0
21700,426,6736,2.14,67.0
21701,426,6736,2.70,68.0
21702,426,6736,2.34,69.0
21703,426,6736,2.61,70.0
21704,426,6736,1.86,71.0
21705,426,6736,1.91,72.0
21706,426,6736,1.93,73.0
21707,426,6736,2.49,74.0
21708,426,6736,2.31,75.0
21709,426,6736,1.97,76.0
21710,426,6736,1.77,77.0
21711,426,6736,1.94,78.0
21712,426,6736,1.87,79.0
21713,426,6736,1.89,80.0
21714,426,6736,1.77,81.0
21715,426,6736,1.56,82.0
21716,426,6736,1.68,83.0
21717,426,6736,1.77,84.0
21718,426,6736,1.61,85.0
21719,426,6736,1.67,86.0
21720,426,6736,1.58,87.0
21721,426,6736,1.70,88.0
21722,426,6736,1.73,89.0
21723,426,6736,1.80,90.0
21724,426,6736,2.80,91.0
21725,426,6736,2.78,92.0
21726,426,6736,2.15,93.0
21727,426,6736,1.94,94.0
21728,426,6736,2.23,95.0
21729,426,6736,2.24,96.0
21730,426,6736,1.98,97.0
21731,426,6736,2.00,98.0
21732,426,6736,1.95,99.0
21733,427,,,61.0
21734,427,"15318,22662","3.56,4.07",62.0
21735,427,"22662,23806","4.69,3.34",63.0
21736,427,24291,2.02,64.0
21737,427,24762,2.84,65.0
21738,427,14823,2.06,66.0
21739,427,18204,4.76,67.0
21740,427,22021,3.55,68.0
21741,427,"22021,27490","4.07,4.09",69.0
21742,427,"22021,27490","4.54,3.69",70.0
21743,427,"27490,28050","3.54,4.95",71.0
21744,427,"22021,28078","3.66,4.26",72.0
21745,427,"22021,27420","2.16,4.62",73.0
21746,427,27420,4.04,74.0
21747,427,"27420,28078","3.22,1.73",75.0
21748,427,"27420,30654,31121","4.51,4.47,2.07",76.0
21749,427,"30654,31121","1.81,4.72",77.0
21750,427,30654,2.03,78.0
21751,427,30654,2.85,79.0
21752,427,30654,2.33,80.0
21753,427,"27420,30654","3.51,3.15",81.0
21754,427,"27420,31121","0.47,4.35",82.0
21755,427,31121,1.92,83.0
21756,427,"34113,31121","3.05,3.73",84.0
21757,427,"34113,31121","2.56,3.66",85.0
21758,427,34113,2.06,86.0
21759,427,"34113,34845","3.50,2.72",87.0
21760,427,34113,1.39,88.0
21761,427,,,89.0
21762,427,34113,1.33,90.0
21763,427,34113,1.76,91.0
21764,427,34113,3.49,92.0
21765,427,,,93.0
21766,427,,,94.0
21767,427,,,95.0
21768,427,,,96.0
21769,427,,,97.0
21770,427,37364,2.51,98.0
21771,427,37364,1.63,99.0
21772,428,17743,3.07,61.0
21773,428,17743,2.78,62.0
21774,428,17743,2.83,63.0
21775,428,17743,2.69,64.0
21776,428,17743,2.33,65.0
21777,428,17743,2.24,66.0
21778,428,17743,2.31,67.0
21779,428,17743,2.43,68.0
21780,428,17743,2.23,69.0
21781,428,17743,2.39,70.0
21782,428,17743,2.64,71.0
21783,428,17743,2.30,72.0
21784,428,17743,2.12,73.0
21785,428,17743,2.52,74.0
21786,428,17743,3.55,75.0
21787,428,17743,3.78,76.0
21788,428,17743,4.31,77.0
21789,428,,,78.0
21790,428,17743,3.46,79.0
21791,428,16859,2.93,80.0
21792,428,,,81.0
21793,428,17743,3.19,82.0
21794,428,17743,2.27,83.0
21795,428,17743,3.29,84.0
21796,428,17743,3.21,85.0
21797,428,17743,3.86,86.0
21798,428,17743,4.21,87.0
21799,428,17743,3.99,88.0
21800,428,"17743,16859","4.71,1.27",89.0
21801,428,17743,3.18,90.0
21802,428,17743,2.60,91.0
21803,428,17743,2.36,92.0
21804,428,17743,2.67,93.0
21805,428,17743,2.38,94.0
21806,428,17743,2.58,95.0
21807,428,17743,2.34,96.0
21808,428,17743,4.71,97.0
21809,428,17743,3.23,98.0
21810,428,17743,1.84,99.0
21811,429,22560,2.53,61.0
21812,429,"22560,23734","3.33,2.19",62.0
21813,429,"22560,23734","3.78,1.86",63.0
21814,429,"22560,23734","4.09,2.11",64.0
21815,429,"22560,23734","4.03,2.24",65.0
21816,429,"22560,23734","3.76,2.69",66.0
21817,429,"22560,23734","3.15,3.99",67.0
21818,429,"22560,26554","2.14,4.77",68.0
21819,429,"26554,27324","1.94,4.12",69.0
21820,429,"27324,27916","2.56,4.90",70.0
21821,429,28591,3.07,71.0
21822,429,28591,2.47,72.0
21823,429,"29314,29689","4.40,3.60",73.0
21824,429,30112,2.76,74.0
21825,429,30599,2.47,75.0
21826,429,27933,2.27,76.0
21827,429,31474,2.50,77.0
21828,429,31991,2.24,78.0
21829,429,32334,2.08,79.0
21830,429,29697,1.89,80.0
21831,429,33150,2.01,81.0
21832,429,33150,1.81,82.0
21833,429,33150,1.83,83.0
21834,429,33150,1.86,84.0
21835,429,33150,1.93,85.0
21836,429,33150,2.20,86.0
21837,429,33150,2.17,87.0
21838,429,33150,2.19,88.0
21839,429,33150,2.31,89.0
21840,429,33150,2.09,90.0
21841,429,33150,2.51,91.0
21842,429,33150,1.92,92.0
21843,429,33150,1.95,93.0
21844,429,33150,1.97,94.0
21845,429,33150,1.98,95.0
21846,429,33150,2.00,96.0
21847,429,33150,2.06,97.0
21848,429,"33150,37248","2.40,4.54",98.0
21849,429,33150,1.54,99.0
21850,430,21781,3.28,61.0
21851,430,21781,3.10,62.0
21852,430,21781,2.63,63.0
21853,430,21781,2.70,64.0
21854,430,21781,3.26,65.0
21855,430,24062,4.85,66.0
21856,430,21781,2.64,67.0
21857,430,21781,2.60,68.0
21858,430,21781,1.74,69.0
21859,430,21781,2.82,70.0
21860,430,21781,2.45,71.0
21861,430,21781,2.18,72.0
21862,430,21781,2.37,73.0
21863,430,"21781,30058","2.40,4.83",74.0
21864,430,"21781,30058","2.86,3.64",75.0
21865,430,"21781,30058","3.32,4.19",76.0
21866,430,"21781,30058","3.64,2.91",77.0
21867,430,30058,2.59,78.0
21868,430,30058,2.12,79.0
21869,430,"21781,30058","4.90,2.97",80.0
21870,430,30058,1.59,81.0
21871,430,30058,1.41,82.0
21872,430,30058,1.28,83.0
21873,430,30058,1.44,84.0
21874,430,30058,1.37,85.0
21875,430,30058,2.10,86.0
21876,430,30058,2.29,87.0
21877,430,30058,1.62,88.0
21878,430,30058,1.29,89.0
21879,430,30058,1.56,90.0
21880,430,30058,1.18,91.0
21881,430,30058,1.31,92.0
21882,430,30058,1.41,93.0
21883,430,30058,1.32,94.0
21884,430,30058,1.81,95.0
21885,430,,,96.0
21886,430,,,97.0
21887,430,30058,1.97,98.0
21888,430,30058,3.19,99.0
21889,431,23030,2.14,61.0
21890,431,,,62.0
21891,431,,,63.0
21892,431,,,64.0
21893,431,25044,3.09,65.0
21894,431,25044,2.58,66.0
21895,431,25044,2.29,67.0
21896,431,25044,3.56,68.0
21897,431,25044,2.28,69.0
21898,431,25044,3.60,70.0
21899,431,25044,2.41,71.0
21900,431,25044,2.00,72.0
21901,431,25044,1.84,73.0
21902,431,25044,1.95,74.0
21903,431,25044,1.98,75.0
21904,431,25044,1.71,76.0
21905,431,25044,1.71,77.0
21906,431,25044,2.29,78.0
21907,431,25044,2.14,79.0
21908,431,25044,3.01,80.0
21909,431,25044,2.37,81.0
21910,431,25044,2.15,82.0
21911,431,25044,2.00,83.0
21912,431,25044,1.93,84.0
21913,431,25044,1.92,85.0
21914,431,25044,2.10,86.0
21915,431,25044,2.60,87.0
21916,431,25044,2.36,88.0
21917,431,25044,1.86,89.0
21918,431,25044,2.32,90.0
21919,431,25044,2.18,91.0
21920,431,25044,2.23,92.0
21921,431,25044,1.96,93.0
21922,431,25044,2.06,94.0
21923,431,25044,1.89,95.0
21924,431,25044,2.12,96.0
21925,431,25044,2.08,97.0
21926,431,25044,2.14,98.0
21927,431,25044,1.93,99.0
21928,432,844,1.77,1.0
21929,432,844,1.79,2.0
21930,432,844,1.74,3.0
21931,432,844,1.70,4.0
21932,432,844,1.60,5.0
21933,432,844,1.58,6.0
21934,432,844,1.52,7.0
21935,432,844,1.77,8.0
21936,432,844,1.59,9.0
21937,432,844,1.47,10.0
21938,432,844,1.46,11.0
21939,432,844,1.30,12.0
21940,432,844,1.04,13.0
21941,432,844,1.31,14.0
21942,432,844,1.04,15.0
21943,432,844,1.27,16.0
21944,432,844,1.32,17.0
21945,432,844,1.40,18.0
